ERA5
16334.0320906146
29073.6787825488
26770.9765731366
26682.5499396818
21293.3771803258
20367.282659281
27646.5021143211
18247.15632967
15958.9845778849
12885.3591542831
19097.1298383502
17431.1860361937
25274.3122368539
18662.0980724148
16938.0037046386
26296.0971131851
17065.2807128723
15902.2758373924
23260.6917771668
18765.7533871747
10007.4451412302
13889.6985121919
22275.0252837649
23670.2406371691
21075.9776345547
24603.6385567919
29875.2813742275
18569.9843781462
21945.7344112673
18079.9480149122
22902.1220509689
21372.2263616477
12943.042629627
11145.8380650822
13500.0590768012
12120.4855750673
23018.3838958275
25656.4577042789
18428.3672233759
22400.6273560945
14944.8459213395
16793.7967301835
22246.7337869359
18014.2777672734
13305.6023726841
19503.4552907303
19381.8253786657
18257.0094431322
12287.7910666016
25896.049695641
27832.105494783
23039.040479803
19764.2817221594
20708.2893296401
24581.9619259606
17442.033854451
11834.8737564217
8222.98998460244
14207.1186691127
16659.253033903
18734.5375325161
15727.9163670912
13473.9090143656
17240.0888731506
17609.3127429502
20253.2894910857
21866.5315932726
18735.3073347028
17268.6288253872
14301.3191929539
11562.405262404
15074.3131461838
17280.1713485718
23276.2538795471
22946.7948122025
28163.3602981567
20375.8143615723
15165.9829216003
18757.6719360352
19762.7291898727
17959.9118041992
11806.5115880966
19792.8145189285
19068.6972513199
19531.3719556993
27728.6723731682
22282.3688722095
21549.2041492546
21610.8693785612
17399.9648199948
26051.0520340726
22868.2884516362
16321.9745986741
14650.826893637
7765.43215813302
12572.3825726649
13896.2148092776
29998.1027818397
18982.8726795048
22333.1758074893
20737.4207632623
21859.8192406695
20258.1355658539
22750.8373090178
15317.9590945458
16781.8853748443
20698.7081136447
9804.93260913343
17729.5304119793
22889.769673376
22626.9745673273
15982.2998271146
17007.1596382742
16734.9180408972
20394.7370408863
21413.7729816743
15615.7023668423
11278.0883497606
18611.4387468339
21855.9589704825
21719.1504367758
23467.1975502182
20637.1186535952
20666.743716362
18116.2320050478
20849.9973326643
24197.7775966309
27810.4235589929
11540.7896230163
11367.914724867
15647.2572496543
17437.2366049081
18379.0053051962
15680.947936572
25759.1183210495
20684.5366507052
17144.638260219
14403.5729588643
21634.3263384109
14292.3565709042
17247.8813688717
20146.646340314
18477.7349597608
13268.8339838799
18768.9483370953
26122.6627104906
28450.5013906756
21348.8660634814
20983.1303573818
18290.1086171821
22143.1500231248
19044.3338349774
13124.4288432808
20696.9853734297
22454.1764857473
20445.9580612934
21206.3397019985
12221.0586827099
29732.9748480073
23924.1805156749
24042.6229409892
22497.1828959542
31003.1965399021
18826.8116610507
14628.2644023593
12901.7850145171
14977.6809262699
22035.9597747494
20282.7766072857
23275.8375327475
22569.9215635513
23490.0556059694
18972.4858497544
19358.1295603802
22439.2103605396
16767.9653699421
12595.6342544015
13465.0740422746
13048.4379815003
13241.395667268
