routeid,variable,long,lat,month
1,long1,43.2204114560362,34.9472257616228,JAN
2,long1,21.4052639663721,52.6331387139654,JAN
3,long1,-58.2145980474269,47.5031245751929,JAN
4,long1,54.8336049259381,48.2524915472759,JAN
5,long1,10.5514446818249,37.9446159471421,JAN
6,long1,104.288988095041,56.3029092203903,JAN
7,long1,-45.7658859085214,35.8101569465181,JAN
8,long1,-161.928,48.9236282051282,JAN
9,long1,-156.863518518518,53.9158333333333,JAN
10,long1,81.7109335310009,44.1016518896993,JAN
11,long1,-104.200307610875,39.2702577034862,JAN
12,long1,41.0198208051051,22.9080574539157,JAN
13,long1,-9.12627935337196,37.3786888628583,JAN
1,long2,45.0717286733195,34.5872826322939,JAN
2,long2,24.3128177034979,53.1257292705212,JAN
3,long2,-54.6893759500245,48.5045150595526,JAN
4,long2,57.4027800653437,48.2811600495185,JAN
5,long2,12.9071524802178,37.6776110398724,JAN
6,long2,106.10455359492,56.440806039172,JAN
7,long2,-42.2382920327761,35.8956427943454,JAN
8,long2,-111.322846153846,50.6557666666667,JAN
9,long2,-162.049277777778,53.9026203703704,JAN
10,long2,82.3400167297812,43.9668165979442,JAN
11,long2,-111.404157943396,39.9513512361897,JAN
12,long2,41.7440020517433,22.8286875131838,JAN
13,long2,-6.29194054219978,36.9997256351291,JAN
1,long3,46.8970312960494,34.3183499358546,JAN
2,long3,27.1939532124161,53.568401461484,JAN
3,long3,-50.1725961332083,49.63045555418,JAN
4,long3,60.1015527168172,48.2251659346556,JAN
5,long3,15.3212749765248,37.4464861879237,JAN
6,long3,107.376766013709,56.5173438594727,JAN
7,long3,-38.5619607991876,35.9689740159304,JAN
8,long3,29.6348717948718,52.0617615384616,JAN
9,long3,-165.260537037037,53.8414185185185,JAN
10,long3,82.7320031346844,43.8038896652404,JAN
11,long3,-115.635326749614,40.6066228715888,JAN
12,long3,42.3823804523155,22.7254151175616,JAN
13,long3,-3.51735368320862,36.3941324488618,JAN
1,long4,48.7108666951833,34.1514460830903,JAN
2,long4,30.2675934799631,53.8921288844957,JAN
3,long4,-44.43799507218,50.7719574277814,JAN
4,long4,62.6592308349168,48.0468014054241,JAN
5,long4,17.7538788580839,37.2455324973521,JAN
6,long4,108.665251009954,56.5192668049389,JAN
7,long4,-34.7505023864423,36.0619404333974,JAN
8,long4,109.301333333333,53.0297897435897,JAN
9,long4,-167.167425925926,53.7242388888889,JAN
10,long4,82.9306082304304,43.6324222777524,JAN
11,long4,-116.783445975478,41.1586102906374,JAN
12,long4,42.9216041311005,22.600928064271,JAN
13,long4,-0.95284249705595,35.6041473127624,JAN
1,long5,50.5371641955646,34.0865473065545,JAN
2,long5,33.367476228483,54.01814746965,JAN
3,long5,-37.7560506405704,51.8072593659608,JAN
4,long5,64.8527300048192,47.7830076614006,JAN
5,long5,20.2433432829275,37.0831523759943,JAN
6,long5,109.946832502932,56.4005651084358,JAN
7,long5,-31.1820121310585,36.2390224138784,JAN
8,long5,138.190871794872,53.5711410256411,JAN
9,long5,-169.726944444444,53.5625888888889,JAN
10,long5,83.0415980902601,43.4791645538533,JAN
11,long5,-115.497357052756,41.5075759051613,JAN
12,long5,43.3902575651045,22.4761592524465,JAN
13,long5,1.33174998353673,34.7448571754711,JAN
1,long6,52.398166260502,34.1022725446548,JAN
2,long6,36.2197850802983,53.9255003637117,JAN
3,long6,-30.5977256480316,52.6399270071624,JAN
4,long6,66.742880113797,47.4721437271169,JAN
5,long6,22.8140127740459,36.9810897536389,JAN
6,long6,111.117021479164,56.0783203272813,JAN
7,long6,-28.6462513696774,36.5160695692472,JAN
8,long6,163.471153846154,53.6284948717949,JAN
9,long6,-148.26412962963,53.3255740740741,JAN
10,long6,83.105652235196,43.3330787730398,JAN
11,long6,-111.29255095645,41.645613011575,JAN
12,long6,43.8167045072462,22.3765223207601,JAN
13,long6,3.4236109210793,33.9045824275585,JAN
1,long7,54.3203642724653,34.1747349778248,JAN
2,long7,38.7884023741895,53.63142452454,JAN
3,long7,-23.5012513631621,53.1551757415797,JAN
4,long7,68.4695322501451,47.1329353462096,JAN
5,long7,25.4587336995367,36.9397839068371,JAN
6,long7,112.098036174843,55.5065367348035,JAN
7,long7,-27.4770206182726,36.8289704156169,JAN
8,long7,158.605743589744,53.2056666666667,JAN
9,long7,-88.7982037037037,52.9968092592592,JAN
10,long7,83.1338483349841,43.1796772553868,JAN
11,long7,-105.073499067332,41.6493716476883,JAN
12,long7,44.1996076879933,22.315891839345,JAN
13,long7,5.4500754108479,33.128454558345,JAN
1,long8,56.2899460520649,34.2788973409916,JAN
2,long8,41.1324004158024,53.188284613776,JAN
3,long8,-16.651744562127,53.3209818216743,JAN
4,long8,70.1310872121646,46.7935505431355,JAN
5,long8,28.1545744894816,36.9419228334896,JAN
6,long8,112.727769817424,54.7381471298214,JAN
7,long8,-27.1631113873204,37.0982008863135,JAN
8,long8,154.253948717949,52.3936564102564,JAN
9,long8,56.7458703703704,52.6394592592593,JAN
10,long8,83.1551860871787,43.0316255714243,JAN
11,long8,-98.6605223494219,41.5760750360145,JAN
12,long8,44.4681029811412,22.2924720235943,JAN
13,long8,7.29465289644223,32.4399528934026,JAN
1,long9,58.2434110835748,34.4088390244422,JAN
2,long9,43.410820115391,52.6799299089358,JAN
3,long9,-9.76827582810724,53.161326747822,JAN
4,long9,71.685084061085,46.4919630497581,JAN
5,long9,30.9103877082791,36.986889463318,JAN
6,long9,112.945555441662,53.8916927581069,JAN
7,long9,-26.4304625333208,37.3388056854438,JAN
8,long9,150.093897435897,51.3517128205128,JAN
