routeid,variable,long,lat,month
2,long12,62.6107663012688,65.0621745002997,MAY
3,long12,19.0717538069409,81.7746036103475,MAY
4,long12,-62.5368817405561,50.388837004639,MAY
5,long12,7.10759762482915,43.0583974501101,MAY
6,long12,75.6225903767931,50.3508823906489,MAY
7,long12,19.2460494099579,39.9211956384149,MAY
8,long12,108.171779129011,63.5570042699328,MAY
9,long12,-21.1998677343348,40.8712686503148,MAY
10,long12,47.7158671888643,59.9083274317288,MAY
11,long12,61.6900634723811,41.9736442069295,MAY
12,long12,9.70816599860889,61.5436606809761,MAY
13,long12,41.4195779084807,34.5677112709106,MAY
1,long13,-115.111063078326,63.3512556191123,MAY
2,long13,61.4111349442331,64.4736533579833,MAY
3,long13,64.9375548868545,82.4916146886658,MAY
4,long13,-57.0937885000474,50.9285700893914,MAY
5,long13,8.97554300419796,43.1706367478861,MAY
6,long13,76.8064631390303,50.0639939504216,MAY
7,long13,22.3738344490642,39.2066279302141,MAY
8,long13,105.803188647951,63.8690379800638,MAY
9,long13,-17.334273885271,41.2432230869214,MAY
10,long13,50.7686650637326,59.2476444574796,MAY
11,long13,62.7926993410885,42.0284259706725,MAY
12,long13,16.3884064978676,61.2480456922221,MAY
13,long13,43.0491688459695,34.9504550483845,MAY
1,long14,-108.14062130394,64.5275716904886,MAY
2,long14,60.7013342588159,63.8835753030505,MAY
3,long14,90.5384860482526,82.9048992827165,MAY
4,long14,-51.4628879102052,51.5501620709011,MAY
5,long14,10.8188705170416,43.3505346462746,MAY
6,long14,77.8908116938047,49.8305981236941,MAY
7,long14,25.5013293769317,38.641999380695,MAY
8,long14,102.952272308806,64.1355804296893,MAY
9,long14,-13.4366308240205,41.625514973402,MAY
10,long14,53.2816940198824,58.5128742384809,MAY
11,long14,63.8764144120578,42.1090327845615,MAY
12,long14,22.4787704514145,60.7563496464709,MAY
13,long14,44.7306357147599,35.4365266595127,MAY
1,long15,-100.583386863807,66.1563402802053,MAY
2,long15,60.3658814016254,63.2245853309747,MAY
3,long15,99.8681840980267,83.0551258344787,MAY
4,long15,-45.6871368570461,52.2118636092672,MAY
5,long15,12.711790206234,43.5791177845544,MAY
6,long15,78.9095103005255,49.5960126900799,MAY
7,long15,28.7343841643836,38.3480668428957,MAY
8,long15,99.7544409737311,64.2422266758238,MAY
9,long15,-9.39417894394823,42.0416495004472,MAY
10,long15,55.5858651659592,57.7290038431502,MAY
11,long15,64.8886222506076,42.1774857778027,MAY
12,long15,28.2606932232897,60.1464313317873,MAY
13,long15,46.4417153868137,35.9402471232358,MAY
1,long16,-92.2971686598349,67.5402709497535,MAY
2,long16,60.4720070533152,62.4273949061472,MAY
3,long16,102.483821541209,82.98709076183,MAY
4,long16,-39.4980274714337,52.8688015792092,MAY
5,long16,14.6639739476434,43.8230419040799,MAY
6,long16,79.8668824600338,49.382979971479,MAY
7,long16,32.1187944653612,38.3574086155897,MAY
8,long16,96.3328238037544,64.0822484680456,MAY
9,long16,-5.14845692347674,42.4178020405473,MAY
10,long16,57.7998750644496,56.9096463240349,MAY
11,long16,65.7946468267396,42.250170683335,MAY
12,long16,33.9987676747968,59.4295901927144,MAY
13,long16,48.1341940069412,36.4174924967303,MAY
1,long17,-83.8944090342108,68.1743538873545,MAY
2,long17,61.0657389526696,61.5393770353681,MAY
3,long17,101.020858978623,82.6772150439329,MAY
4,long17,-32.8356768160692,53.4976868836773,MAY
5,long17,16.6602291812629,44.118821097134,MAY
6,long17,80.8199893391459,49.2410749115438,MAY
7,long17,35.7250283108427,38.7398466498326,MAY
