routeid,variable,long,lat,month
1,long1,100.877823485165,61.4150033299428,MAR
2,long1,-22.4066856046536,38.0574594114896,MAR
3,long1,-130.852170111985,68.7322115920097,MAR
4,long1,-57.5519396031566,33.9125482679764,MAR
5,long1,-5.04211492025047,59.4938294429467,MAR
6,long1,-54.0905483879618,53.9481734551775,MAR
7,long1,47.628014170468,60.1223505571003,MAR
8,long1,26.8077989733108,34.9720576706429,MAR
9,long1,70.3803138583947,44.7428258516228,MAR
10,long1,38.5588236407226,54.5295186494959,MAR
11,long1,-127.350427666684,56.5399700400602,MAR
12,long1,-101.916160609437,37.8960149901657,MAR
13,long1,147.653742775743,45.0140341880342,MAR
1,long2,101.987059773869,61.4743032099314,MAR
2,long2,-19.0188848493105,37.9987169297323,MAR
3,long2,-153.72521204096,69.6597605125101,MAR
4,long2,-54.485692130908,34.02722778205,MAR
5,long2,-2.64076410171948,60.190374954654,MAR
6,long2,-51.4623354223197,54.621594099089,MAR
7,long2,50.7267369181535,60.3361331815738,MAR
8,long2,29.4241656765598,34.9624164493706,MAR
9,long2,71.9371107091283,44.6232971721756,MAR
10,long2,41.3030332200989,55.4504880563571,MAR
11,long2,-128.059411399656,56.8741512953444,MAR
12,long2,-103.412215693453,37.8440318858571,MAR
13,long2,125.652575905576,46.5416301383802,MAR
1,long3,102.612784492319,61.4606900196753,MAR
2,long3,-15.7219439955969,37.93216283837,MAR
3,long3,-162.6483812046,70.9096144774011,MAR
4,long3,-52.4174932314758,34.2499814806252,MAR
5,long3,0.0961979018982552,60.8595402492251,MAR
6,long3,-48.4874696677138,55.3156613274841,MAR
7,long3,52.8745005760236,60.4292686329467,MAR
8,long3,31.8570078210873,34.9172698148016,MAR
9,long3,73.2695861592655,44.4780331755908,MAR
10,long3,44.3412428696923,56.3959129412967,MAR
11,long3,-126.920261439659,57.6900965781758,MAR
12,long3,-102.581024778005,37.6638530446823,MAR
13,long3,69.8760660358161,48.4490949328449,MAR
1,long4,102.956185149576,61.4081084678121,MAR
2,long4,-12.5086163871485,37.7922450938491,MAR
3,long4,-163.040786723164,72.68353083636,MAR
4,long4,-50.8103080498475,34.7226969117538,MAR
5,long4,3.53489223731867,61.3881346943308,MAR
6,long4,-45.2496355204533,56.0505848054008,MAR
7,long4,53.109176589714,60.4207021927001,MAR
8,long4,34.1864941889358,34.8005550372623,MAR
9,long4,74.3756258485248,44.3137046251285,MAR
10,long4,47.7693251162575,57.2532376329743,MAR
11,long4,-123.042610399966,58.8107681860402,MAR
12,long4,-99.6554153102503,37.4544138919628,MAR
13,long4,9.94966066341065,50.807153947904,MAR
1,long5,103.191526593269,61.3704377692249,MAR
2,long5,-9.49397243328524,37.5297170008963,MAR
3,long5,-128.869317493947,74.7754838226392,MAR
4,long5,-47.8313143245141,35.4931585875573,MAR
5,long5,7.83184925481498,61.667430835973,MAR
6,long5,-41.4269683588497,56.8497444245284,MAR
7,long5,52.7512391535393,60.3339356177867,MAR
8,long5,36.4812135170941,34.6308368559353,MAR
9,long5,75.2560856513994,44.157536499526,MAR
10,long5,51.5262059124033,57.9776580228197,MAR
11,long5,-116.573240188458,59.8419950379023,MAR
12,long5,-95.7171482898549,37.3347997819709,MAR
13,long5,-52.9924602157102,53.3926663614164,MAR
1,long6,103.493673307876,61.3501754841629,MAR
2,long6,-6.78880315425483,37.2045651870767,MAR
3,long6,-56.7817345641646,76.5463112893463,MAR
4,long6,-44.0591411156488,36.3869340380926,MAR
5,long6,12.7828973951791,61.6600840794056,MAR
6,long6,-37.1848724680346,57.7536246711937,MAR
7,long6,52.2324346096225,60.1706439708766,MAR
8,long6,38.6725933106222,34.4642683488926,MAR
9,long6,75.9639761980357,44.0176664369335,MAR
10,long6,55.5871967889758,58.5375958597734,MAR
11,long6,-108.595212375015,60.6510442257333,MAR
12,long6,-91.2284044177867,37.3572932802074,MAR
13,long6,-96.0815185185185,55.6458248880749,MAR
1,long7,103.683750440621,61.2712871907518,MAR
2,long7,-4.38596813182015,36.8899004252683,MAR
3,long7,28.7367651836158,77.3458169037531,MAR
4,long7,-40.2957251615322,37.1299322264389,MAR
5,long7,17.9305150629113,61.3590470223782,MAR
6,long7,-32.9111230534372,58.8190274385844,MAR
7,long7,51.5300089059157,59.8983657529184,MAR
8,long7,40.7911013998076,34.3127528105467,MAR
9,long7,76.5907195262761,43.8707357684613,MAR
10,long7,59.9036880034549,58.8174308867254,MAR
11,long7,-99.8118386528834,61.3925844658271,MAR
12,long7,-86.3864393372626,37.4955283596472,MAR
13,long7,-114.313524216524,56.8430871998372,MAR
1,long8,103.530607681998,61.0905806214522,MAR
2,long8,-2.19436606353816,36.5943705797273,MAR
3,long8,97.5782332526231,77.2434891444714,MAR
4,long8,-36.8166072515762,37.5978232828495,MAR
5,long8,22.642589586529,60.7639116677485,MAR
6,long8,-28.6542610654484,60.0164534857429,MAR
7,long8,50.1070921609059,59.510298933401,MAR
8,long8,42.9039020863313,34.1617355956835,MAR
9,long8,77.1353162043898,43.7059920432444,MAR
10,long8,64.1528234696161,58.7425711693968,MAR
11,long8,-90.1752795103792,62.1300598882819,MAR
12,long8,-81.2793401874861,37.7597168577834,MAR
13,long8,-122.524095034595,56.7567371794872,MAR
1,long9,103.000329726422,60.8076923376201,MAR
2,long9,0.0213753622183096,36.3267357984241,MAR
3,long9,124.291591152139,76.9361354923325,MAR
4,long9,-33.3645814551203,37.8460361840609,MAR
5,long9,26.7430438395071,59.9482247095891,MAR
6,long9,-24.0467806872172,61.1965405469689,MAR
7,long9,48.3576201463338,59.0889777275018,MAR
8,long9,45.0413858874653,34.039418012882,MAR
9,long9,77.5730686045764,43.5401215105334,MAR
10,long9,68.0656256860387,58.3626666209484,MAR
11,long9,-79.6947823898129,62.8461910442073,MAR
12,long9,-75.8273989142969,38.227991543591,MAR
13,long9,-120.181822547823,56.0637262922263,MAR
1,long10,102.276148611378,60.3956183598524,MAR
2,long10,2.41077365499803,36.1208770440474,MAR
3,long10,129.918799687248,76.783336001816,MAR
4,long10,-29.6162266460244,38.0062109147057,MAR
5,long10,30.8108797382457,59.0604502642562,MAR
6,long10,-19.1258590059744,62.0859139298821,MAR
7,long10,46.7310627459782,58.6973487123195,MAR
8,long10,47.1551650159082,33.9959414249171,MAR
9,long10,77.8940356189151,43.3894718143504,MAR
10,long10,71.5768121939351,57.7664238297107,MAR
11,long10,-68.5795928682407,63.6026230201152,MAR
12,long10,-70.0251698525715,38.9502296084444,MAR
13,long10,-113.46394973545,55.6703014855515,MAR
1,long11,101.229351328715,59.8150928701653,MAR
2,long11,4.93515651431403,35.9801507910304,MAR
3,long11,130.216191182405,76.4942378783293,MAR
4,long11,-26.084612096927,38.1633361987193,MAR
5,long11,35.0050236723152,58.1963733189568,MAR
6,long11,-12.8074524385068,62.402972815726,MAR
7,long11,45.488627636382,58.2845491959695,MAR
8,long11,49.2563744992532,34.0301830615235,MAR
9,long11,78.0946288136323,43.2683110896689,MAR
10,long11,74.715322472594,56.9941245034122,MAR
11,long11,-56.7833215649297,64.3077854618689,MAR
12,long11,-63.8736293093229,39.8717695578677,MAR
13,long11,-108.48525997151,55.9124408831909,MAR
1,long12,99.8567251071207,59.0528862048296,MAR
2,long12,7.58400308880755,35.8864617512278,MAR
3,long12,125.489250605327,75.6537901079499,MAR
4,long12,-22.7713390916816,38.3574313187161,MAR
5,long12,38.6655233658279,57.3895462705228,MAR
6,long12,-0.61927142430078,62.077097553142,MAR
7,long12,44.9950559965517,57.8123464436224,MAR
8,long12,51.3689845495749,34.1238167850347,MAR
9,long12,78.1841571594035,43.2136129184911,MAR
10,long12,77.4962234945429,56.0498423432849,MAR
11,long12,-44.5102552099946,64.7600249271612,MAR
12,long12,-57.3904671284847,40.8319125203324,MAR
13,long12,-103.032631868132,56.282106023606,MAR
1,long13,98.891743461035,58.1277891774974,MAR
2,long13,10.3609647478743,35.8719616801827,MAR
3,long13,117.269117282082,74.1969528500807,MAR
4,long13,-19.5022468874846,38.6340127033026,MAR
5,long13,42.0667213893392,56.6768295290272,MAR
6,long13,13.2154795686144,61.2796085624752,MAR
7,long13,44.8661180202922,57.3286468316701,MAR
8,long13,53.4331983807002,34.3175366949218,MAR
9,long13,78.2068141098312,43.2393869052634,MAR
10,long13,79.9234576072674,55.0000523488005,MAR
11,long13,-32.6806003543065,64.9957121272008,MAR
12,long13,-50.7336440197204,41.7077275042952,MAR
13,long13,-89.0126168498169,56.0807308709809,MAR
1,long14,98.5324839142648,57.1106961158715,MAR
2,long14,13.2581535992458,36.0088762102147,MAR
3,long14,112.414299939467,72.277888261703,MAR
4,long14,-16.1183854172957,38.9668981801007,MAR
5,long14,45.6325919998483,56.0511067734443,MAR
6,long14,21.5213891450561,60.2908609890205,MAR
7,long14,44.9125124664871,56.8846167504745,MAR
8,long14,55.4518912516779,34.6596877880262,MAR
9,long14,78.2160171776777,43.3173548774908,MAR
10,long14,82.009305413932,53.9551808556482,MAR
11,long14,-21.9203213455858,65.2963361509261,MAR
12,long14,-44.0617240894099,42.5328248181381,MAR
13,long14,-73.8889116605617,55.0949860602361,MAR
1,long15,98.4710826981094,56.0980453165511,MAR
2,long15,16.3046650701816,36.3124658164469,MAR
3,long15,109.917298728814,70.1430876008879,MAR
4,long15,-12.460406828722,39.2353472711183,MAR
5,long15,48.8463062588423,55.4636431978455,MAR
6,long15,26.4775160454148,59.2848342962609,MAR
7,long15,44.99993954421,56.4780126310371,MAR
8,long15,57.4492961195816,35.1321557274955,MAR
9,long15,78.2391013179865,43.4248039810363,MAR
10,long15,83.7841694703056,53.0031910283687,MAR
11,long15,-11.9895030595638,65.8057672213117,MAR
12,long15,-37.3970614145139,43.314879701836,MAR
13,long15,-63.756207022792,53.4914616402116,MAR
1,long16,98.5311963793293,55.1701539426327,MAR
2,long16,19.5040887210315,36.7072872481434,MAR
3,long16,108.901095086763,68.0568186692897,MAR
4,long16,-8.4043565972665,39.3485139556224,MAR
5,long16,51.6020285985268,54.8766455604855,MAR
6,long16,30.381509437503,58.2613875499013,MAR
7,long16,45.1606409250803,56.0640369009303,MAR
8,long16,59.4047970899828,35.6740849057735,MAR
9,long16,78.2972204078694,43.5695088758948,MAR
10,long16,85.2684829370539,52.176636807967,MAR
11,long16,-2.19147458838093,66.2370648528311,MAR
12,long16,-30.6882931673892,43.8593409196832,MAR
13,long16,-55.2847364916565,51.585873015873,MAR
1,long17,98.5711847941207,54.3625055759144,MAR
2,long17,22.780984962079,37.1067537683879,MAR
3,long17,108.418980427764,66.0859853813559,MAR
4,long17,-3.95749592960176,39.335216787057,MAR
5,long17,54.1672492087933,54.2974419458711,MAR
6,long17,33.9087746337613,57.216911213604,MAR
7,long17,45.4858889321556,55.6152935126222,MAR
8,long17,61.3527511862572,36.2322493597822,MAR
9,long17,78.3970735817508,43.7562633837493,MAR
10,long17,86.4370292902421,51.4773465414403,MAR
11,long17,8.00669601092087,66.0439163142496,MAR
12,long17,-23.9669806243102,43.9600263419821,MAR
13,long17,-47.672209544363,50.0279405779406,MAR
1,long18,98.4949992258393,53.6095382684632,MAR
2,long18,26.045750597426,37.4825346058477,MAR
3,long18,107.912918028652,64.1264769017353,MAR
4,long18,0.786511900570409,39.2485240681791,MAR
5,long18,56.5977047182888,53.7608260907052,MAR
6,long18,37.5440553406285,56.2049037690682,MAR
7,long18,46.0743336375173,55.1281918405322,MAR
8,long18,63.3023730066585,36.7313837542495,MAR
9,long18,78.5447757306191,43.9501320238715,MAR
10,long18,87.3044731867607,50.8753885605128,MAR
11,long18,18.3193179504235,65.029806639993,MAR
12,long18,-17.3345910272817,43.6811767349188,MAR
13,long18,-40.6863839765975,49.5925840455841,MAR
1,long19,98.2244057402179,52.8015339688112,MAR
2,long19,29.2301369226174,37.8304459050713,MAR
3,long19,106.987579903148,62.1186642352703,MAR
4,long19,5.70569519563697,39.0782784287284,MAR
5,long19,58.9427507547749,53.2474353799039,MAR
6,long19,41.4705848062406,55.2240069918192,MAR
7,long19,46.9531341707304,54.5990195924709,MAR
8,long19,65.1320198057834,37.0970349247169,MAR
9,long19,78.7538363514793,44.1201357898905,MAR
10,long19,87.8722647272662,50.3136289389576,MAR
11,long19,28.5185147879693,63.6417930044436,MAR
12,long19,-10.8677784828073,43.2817099114952,MAR
13,long19,-34.4721485083435,50.4819297924298,MAR
1,long20,97.8030319408344,51.8946136193749,MAR
2,long20,32.3280041050743,38.1375421208811,MAR
3,long20,105.562268008475,60.0830366525424,MAR
4,long20,10.6692506711564,38.8331299276689,MAR
5,long20,61.2107083393228,52.7113353433545,MAR
6,long20,45.8722743012553,54.2548967461892,MAR
7,long20,48.0737644224501,54.0232247264,MAR
8,long20,66.7049799234666,37.3362780855077,MAR
9,long20,79.0588691465658,44.2784065526457,MAR
10,long20,88.1234179130072,49.785868115453,MAR
11,long20,38.6268270167573,62.2305539270002,MAR
12,long20,-4.60180325256227,42.9471391648184,MAR
13,long20,-28.5436560846561,52.25057997558,MAR
1,long21,97.3879483108828,50.9166998029508,MAR
2,long21,35.3634336964449,38.411498011548,MAR
3,long21,103.824596801856,57.9743442090396,MAR
4,long21,15.5583008477211,38.6177812419841,MAR
5,long21,63.3227584982428,52.1549761573537,MAR
6,long21,50.6895766369291,53.3141654846204,MAR
7,long21,49.3715042399863,53.4205013016958,MAR
8,long21,68.0446362406467,37.5142671380284,MAR
9,long21,79.46576460915,44.4415707971696,MAR
10,long21,88.1232680963292,49.2986665866702,MAR
11,long21,47.9549974425959,60.7137806125076,MAR
12,long21,1.5028181915365,42.7684143264714,MAR
13,long21,-21.84896500814,54.209091982092,MAR
1,long22,97.0381759708207,49.8994748653493,MAR
2,long22,38.3717415637409,38.7063853610013,MAR
3,long22,102.195011803874,55.7346477300242,MAR
4,long22,20.2952630233428,38.5199428647764,MAR
5,long22,65.258594964305,51.574369356313,MAR
6,long22,55.4802515738938,52.3745287825878,MAR
7,long22,50.8050275139434,52.8196448917634,MAR
8,long22,69.2740794807603,37.6862368246486,MAR
9,long22,79.9048184997177,44.6043262455686,MAR
10,long22,87.9807879011714,48.7979449740189,MAR
11,long22,55.6760152256939,58.9707282363249,MAR
12,long22,7.53772318285038,42.7689221660467,MAR
13,long22,-13.9209977037037,55.5137514245014,MAR
1,long23,96.656556449191,48.8490379223064,MAR
2,long23,41.4565105939739,39.0592202898101,MAR
3,long23,100.928974223164,53.4644367887409,MAR
4,long23,24.8671234530875,38.5020555743162,MAR
5,long23,67.0611121789828,50.9540215055875,MAR
6,long23,59.7271342895639,51.3673412763778,MAR
