routeid,variable,long,lat,month
1,long1,-39.6816638938117,51.2937591177287,JUL
2,long1,-24.9671642599287,38.83776967794,JUL
3,long1,33.9428748450846,44.5559702124381,JUL
4,long1,39.6781094323497,47.2025097411203,JUL
5,long1,-68.3493052656516,44.515506807168,JUL
6,long1,-54.8467709636327,51.1322530457915,JUL
7,long1,43.1148788401662,31.3617618602426,JUL
8,long1,71.4909256971739,48.2912610775692,JUL
9,long1,0.934976199561003,44.0219966086289,JUL
10,long1,87.4766448850933,56.7545070227691,JUL
11,long1,43.3157358243263,67.9619618045365,JUL
12,long1,2.6714077510594,59.9777264699742,JUL
13,long1,85.8397903487439,63.6978195498506,JUL
1,long2,-36.3409962884623,51.8653230251585,JUL
2,long2,-21.7063869858992,39.0694238786335,JUL
3,long2,35.6874208223852,44.6599850367495,JUL
4,long2,42.1023350650881,47.1399229585416,JUL
5,long2,-66.4653920058534,44.8455745504101,JUL
6,long2,-51.444868466308,51.545189154436,JUL
7,long2,43.2042244202878,31.1402251301213,JUL
8,long2,72.4527178238829,47.7644817347723,JUL
9,long2,3.74580629743847,44.4449055287124,JUL
10,long2,88.1066043079439,56.8329494440426,JUL
11,long2,51.1326867238209,67.9536061362269,JUL
12,long2,4.87325568928757,61.0129543625537,JUL
13,long2,87.9431957877669,63.6722656716537,JUL
1,long3,-32.5426811404305,52.6441076311253,JUL
2,long3,-18.4578414949564,39.3245935929334,JUL
3,long3,37.3803929196606,44.7640110517206,JUL
4,long3,44.6119882397317,47.026454787762,JUL
5,long3,-63.8308881174525,45.2047359508102,JUL
6,long3,-54.7093948382139,51.7788189329668,JUL
7,long3,43.2096474216711,30.973452131504,JUL
8,long3,73.3652837549953,47.23530006697,JUL
9,long3,6.56105046625455,44.8816278937894,JUL
10,long3,89.0200671562523,56.8797248079623,JUL
11,long3,57.7012753412042,67.542653932815,JUL
12,long3,11.1952867786549,62.2610632497671,JUL
13,long3,88.7659796458484,63.5969397358524,JUL
1,long4,-28.2769777027662,53.4915971008465,JUL
2,long4,-15.3094042957864,39.4823580885952,JUL
3,long4,38.9430960954496,44.7935139342075,JUL
4,long4,47.0763985200353,46.8072185248827,JUL
5,long4,-61.0115010956786,45.5733817244726,JUL
6,long4,-68.9226084754344,51.831525259861,JUL
7,long4,43.136873033186,30.8476101427631,JUL
8,long4,74.1792106665343,46.73708491743,JUL
9,long4,9.38252316962753,45.2119018739535,JUL
10,long4,90.2651812342326,56.834570151836,JUL
11,long4,59.2147266966911,66.8280462274265,JUL
12,long4,20.6248626935538,63.4000935617741,JUL
13,long4,89.1153027820844,63.4569639690937,JUL
1,long5,-23.675544805655,54.318122545981,JUL
2,long5,-12.295920594864,39.5040970682227,JUL
3,long5,40.3494487091322,44.8122223829247,JUL
4,long5,49.4755190032252,46.5404508449559,JUL
5,long5,-57.2967352272236,45.9131397975931,JUL
6,long5,-86.2785546170224,51.6902859624924,JUL
7,long5,43.0250703524619,30.7777218898152,JUL
8,long5,74.9463404248373,46.3236320612908,JUL
9,long5,12.120115268345,45.3940726787976,JUL
10,long5,91.8015283845838,56.6885532963999,JUL
11,long5,59.5158349026638,66.0697261575602,JUL
12,long5,26.8705943080208,64.388677516499,JUL
13,long5,89.2021134242126,63.2523891699573,JUL
1,long6,-18.8690575047676,55.1469829818857,JUL
2,long6,-9.34926525188041,39.4604597605628,JUL
3,long6,41.6770533680968,44.8751287654668,JUL
4,long6,51.8693470080333,46.2846918955239,JUL
5,long6,-52.4373026891197,46.2527643092121,JUL
6,long6,-97.0549232429662,51.4887978488154,JUL
7,long6,42.892244279443,30.7690705593197,JUL
8,long6,75.7162834866373,45.949094767265,JUL
9,long6,14.7493744485426,45.5118843774385,JUL
10,long6,93.4696761682048,56.4360861363686,JUL
11,long6,59.3734565097152,65.3574151582036,JUL
12,long6,30.1328986997672,65.4545767288001,JUL
13,long6,89.1769272713141,62.945056202155,JUL
1,long7,-13.8830432465796,56.0134778893716,JUL
2,long7,-6.32516575028147,39.3788631050717,JUL
3,long7,42.9854418064621,44.9368278875979,JUL
4,long7,54.2453407757989,46.030391525959,JUL
5,long7,-47.0374921996031,46.6172447118565,JUL
6,long7,-98.8395394362005,51.4103868133139,JUL
7,long7,42.7026146126693,30.7979606514075,JUL
8,long7,76.4174566622235,45.5508458361914,JUL
9,long7,17.3124221989193,45.586837307155,JUL
10,long7,95.053144119156,56.0421865059211,JUL
11,long7,58.8270972569869,64.6909251195224,JUL
12,long7,33.4615458367353,66.5217899302317,JUL
13,long7,88.7711499310983,62.4983415810612,JUL
1,long8,-8.82425014310807,56.8602242098319,JUL
2,long8,-3.15569824254163,39.2156326722384,JUL
3,long8,44.2582541176772,44.9615352424433,JUL
4,long8,56.5599090991421,45.75379429181,JUL
5,long8,-41.6698329986881,46.9581977680073,JUL
6,long8,-95.8909049504116,51.4959197642066,JUL
7,long8,42.4226870337861,30.8425532314682,JUL
8,long8,77.0108380611447,45.1737644530463,JUL
9,long8,19.8256263717332,45.5631024928332,JUL
10,long8,96.3772803844564,55.4961052805773,JUL
11,long8,57.846541702525,64.0541760212457,JUL
12,long8,37.8080549081274,67.2716125703591,JUL
13,long8,87.4961858591579,61.9458735130471,JUL
1,long9,-3.9069819245903,57.6500741631025,JUL
2,long9,0.0205552534360253,39.0237665526807,JUL
3,long9,45.4975352495849,45.019259595521,JUL
4,long9,58.8072414876312,45.4735167818477,JUL
5,long9,-36.2902806230317,47.232105726927,JUL
6,long9,-90.8511163305638,51.68113011513,JUL
7,long9,42.1032073843754,30.9204882648764,JUL
8,long9,77.5897457680413,44.8695619960807,JUL
9,long9,22.3050621915542,45.4619384146127,JUL
10,long9,97.3058295415603,54.840317834422,JUL
11,long9,56.5897359940612,63.4646991758261,JUL
12,long9,42.6467255242352,67.5044150217863,JUL
13,long9,85.5197869604066,61.3644153614349,JUL
1,long10,0.733419520672638,58.3886444601387,JUL
2,long10,3.06316965235029,38.9652209987257,JUL
3,long10,46.775042612311,45.160016358122,JUL
4,long10,61.0130588274743,45.1875388245703,JUL
5,long10,-30.489090209114,47.4876270035625,JUL
6,long10,-85.5152060056913,51.921998488227,JUL
7,long10,41.8259427260388,31.0601373692625,JUL
8,long10,78.2168149296627,44.5859420834967,JUL
9,long10,24.8561526831933,45.3590693253083,JUL
10,long10,97.6883740109169,54.148069024473,JUL
11,long10,55.5373867385184,62.9036110219037,JUL
12,long10,47.12689993838,67.2853349134386,JUL
13,long10,82.8935996758421,60.7950992628974,JUL
1,long11,5.29660009704887,58.9790901529254,JUL
2,long11,6.03749794103293,39.0923837916995,JUL
3,long11,48.1436352189494,45.3022620122616,JUL
4,long11,63.1488052512277,44.8310382392472,JUL
5,long11,-24.1763742320317,47.7446239787115,JUL
6,long11,-80.0450743288508,52.2100382606082,JUL
7,long11,41.6136983188259,31.2696545117896,JUL
8,long11,78.7951534397333,44.289637238763,JUL
9,long11,27.5634312839419,45.2371891535988,JUL
10,long11,97.4215225253227,53.4901140645466,JUL
11,long11,55.09737915561,62.2591712755796,JUL
12,long11,51.4581831920774,66.7064258323572,JUL
13,long11,79.7212656098614,60.210889708779,JUL
1,long12,10.1342561096317,59.2562755310152,JUL
2,long12,9.02735964935637,39.3295259548429,JUL
3,long12,49.5631494739516,45.364471167626,JUL
4,long12,65.1588903338143,44.4024564537833,JUL
5,long12,-18.2171678947676,47.9189876742657,JUL
6,long12,-74.5343402305691,52.5152540843452,JUL
7,long12,41.4643061786576,31.5528349812227,JUL
8,long12,79.2450376966158,44.0647705436065,JUL
9,long12,30.3685238395346,45.0383369334974,JUL
10,long12,96.5506257459883,52.9336690895332,JUL
11,long12,55.4009157064447,61.4702658171963,JUL
12,long12,55.8870311696777,65.7405717423688,JUL
13,long12,76.0908156247913,59.5755111914902,JUL
1,long13,15.197295722491,59.157653035528,JUL
2,long13,11.9903527645857,39.6409288556244,JUL
3,long13,51.0009649359287,45.3899610602483,JUL
4,long13,67.0765620672736,44.0113369391254,JUL
5,long13,-12.7522082442711,48.0339348543634,JUL
6,long13,-68.6485613990948,52.798395641216,JUL
7,long13,41.3875507748774,31.9139473487908,JUL
8,long13,79.6532162087742,43.9529169055972,JUL
9,long13,33.2089250133388,44.8044252695431,JUL
10,long13,95.2916136875526,52.4930231416074,JUL
11,long13,56.3977062798014,60.5695781933047,JUL
12,long13,59.4968102755014,64.4591481348498,JUL
13,long13,72.1767475028255,58.8664122278659,JUL
1,long14,20.2626680285005,58.7533150366867,JUL
2,long14,14.9274329022443,40.0373299639604,JUL
3,long14,52.5087860553325,45.4330439992602,JUL
4,long14,68.9525431098859,43.7133621853329,JUL
5,long14,-7.64252675331752,48.2551935216963,JUL
6,long14,-61.9042568292758,53.0698361381377,JUL
7,long14,41.3799897727879,32.320684990947,JUL
8,long14,80.0932257407915,43.8530709868332,JUL
9,long14,36.1050232540941,44.6199095827108,JUL
10,long14,93.8647092706573,52.0876044403717,JUL
11,long14,57.7067509356358,59.5844432571199,JUL
12,long14,61.7558231303952,63.0681188689321,JUL
13,long14,69.2106106152682,58.0791387561144,JUL
1,long15,25.3075776276289,58.0669491174177,JUL
2,long15,17.960902855329,40.4435727701187,JUL
3,long15,54.0946067996431,45.4308795915456,JUL
4,long15,70.7142378816297,43.4639528269373,JUL
5,long15,-2.9634797660607,48.6337398620833,JUL
6,long15,-53.8673874877555,53.4509754717199,JUL
