routeid,variable,long,lat,month
1,long1,35.9581748330406,51.8703641082617,AUG
2,long1,-1.39815045948773,54.9315411457532,AUG
3,long1,-10.0501217223719,45.5062690251782,AUG
4,long1,60.6673645966549,78.0023774983881,AUG
5,long1,56.6982348995327,21.1771757325868,AUG
6,long1,63.2059808259184,38.7587354664175,AUG
7,long1,22.7814161150709,39.7118692736933,AUG
8,long1,49.0861858767768,32.0631583654994,AUG
9,long1,96.1500347552923,68.6663521982096,AUG
10,long1,-65.8910798563343,51.8606936695514,AUG
11,long1,-52.327091375868,53.1760393245293,AUG
12,long1,50.7756929779243,64.6665753461143,AUG
13,long1,76.8871834409798,46.7393550303336,AUG
1,long2,38.3048935033714,52.017737134051,AUG
2,long2,1.65841617997759,55.4077523297759,AUG
3,long2,-7.9331100141136,45.5498217657869,AUG
4,long2,76.9806162020708,79.1160443357227,AUG
5,long2,55.1323220933982,21.0925414921854,AUG
6,long2,63.9588445489259,38.4842430971594,AUG
7,long2,24.1244205322832,39.827102046515,AUG
8,long2,50.7740608051208,32.3445443690867,AUG
9,long2,100.180788152716,68.4688788859975,AUG
10,long2,-65.014871268574,52.0185973358907,AUG
11,long2,-47.4296109723237,53.4831886407474,AUG
12,long2,53.3249166807135,64.9708756220008,AUG
13,long2,78.1715053121331,46.4738635856921,AUG
1,long3,40.765681609346,52.1459539646135,AUG
2,long3,5.1373523153875,56.0909908284126,AUG
3,long3,-5.77272424582736,45.6667687847812,AUG
4,long3,94.8567546649221,80.1565057078925,AUG
5,long3,53.4648087043102,21.0405421764021,AUG
6,long3,64.6095362572886,38.1820038091266,AUG
7,long3,25.4877850764437,40.0123747365699,AUG
8,long3,52.571564820461,32.7566823043363,AUG
9,long3,103.792577352913,68.2976994396705,AUG
10,long3,-64.3595455467465,52.112024297516,AUG
11,long3,-42.0940326769399,53.759056773283,AUG
12,long3,55.9608501609781,65.1140037759953,AUG
13,long3,79.2559123829778,46.154102486135,AUG
1,long4,43.3342780964269,52.1401952592685,AUG
2,long4,9.03803649065265,56.9062406141689,AUG
3,long4,-3.63868792028827,45.8400548836679,AUG
4,long4,112.629733056472,81.2566942390109,AUG
5,long4,51.7671129225576,21.0276929841614,AUG
6,long4,65.1180498012552,37.8504087846114,AUG
7,long4,26.8939394102724,40.1748730877769,AUG
8,long4,54.5283873514725,33.2979866497997,AUG
9,long4,106.920948626974,68.2530275935095,AUG
10,long4,-61.5252138765133,52.0833253288798,AUG
11,long4,-36.6052016034374,54.0115054812433,AUG
12,long4,58.4860854354105,65.0566287993523,AUG
13,long4,80.0955886570601,45.8218032076148,AUG
1,long5,45.9557374985729,52.0005894728071,AUG
2,long5,13.2093083960366,57.775366378449,AUG
3,long5,-1.59635020760914,46.1088309694688,AUG
4,long5,121.176702748701,82.6779478988887,AUG
5,long5,50.0783646429409,21.0076693417901,AUG
6,long5,65.5272706373793,37.5451462026172,AUG
7,long5,28.3028956064374,40.2912498756473,AUG
8,long5,56.6742885569822,33.9813492767428,AUG
9,long5,109.640492262229,68.4400468297098,AUG
10,long5,-57.7972509786969,51.9106711043105,AUG
11,long5,-30.6734891651024,54.2790237862146,AUG
12,long5,60.7920981019977,64.8589945162655,AUG
13,long5,80.750983488685,45.5238339237932,AUG
1,long6,48.6596561372408,51.7610259563029,AUG
2,long6,17.5691677936341,58.6386466485153,AUG
3,long6,0.376275413380896,46.5538375545752,AUG
4,long6,100.864914950032,84.1597025922555,AUG
5,long6,48.3408044772682,20.959208676042,AUG
6,long6,65.9036117072634,37.2675031292169,AUG
7,long6,29.7236646585546,40.3894948331885,AUG
8,long6,59.0611520079429,34.819041984622,AUG
9,long6,112.088685796302,68.8491705552012,AUG
10,long6,-53.856532113481,51.6639732439899,AUG
11,long6,-24.1609951112276,54.6792441189832,AUG
12,long6,62.9255289803672,64.5893451204363,AUG
13,long6,81.3123372572365,45.2343312656502,AUG
1,long7,51.4118663653949,51.3619309343929,AUG
2,long7,22.085233763123,59.3967174862491,AUG
3,long7,2.30296293251912,47.1966216103711,AUG
4,long7,5.11364522272159,85.2963399988623,AUG
5,long7,46.4915593306084,20.9526772817274,AUG
6,long7,66.2262766538998,36.9884774413995,AUG
7,long7,31.1802054728621,40.4375757530401,AUG
8,long7,61.7755286192623,35.7168730203729,AUG
9,long7,113.704065792397,69.4378736974195,AUG
10,long7,-49.7474123531662,51.4302883452552,AUG
11,long7,-17.5015936220099,55.2787667623038,AUG
12,long7,64.9468483912518,64.2474055624436,AUG
13,long7,81.8084128640323,44.9288902499141,AUG
1,long8,54.0703191452831,50.7745698498526,AUG
2,long8,26.6012794353413,59.9514915896708,AUG
3,long8,4.18799558155415,47.9592206180916,AUG
4,long8,-88.1343205709789,86.0186703549892,AUG
5,long8,44.5858551485862,21.0239902282398,AUG
6,long8,66.4615202639541,36.7510024696308,AUG
7,long8,32.6221073005248,40.4236265616178,AUG
8,long8,64.8696185725773,36.514737067804,AUG
9,long8,110.007686095701,70.108852187378,AUG
10,long8,-45.3727937235198,51.2810433881337,AUG
11,long8,-10.5140834305459,56.0272120863958,AUG
12,long8,66.7363425402207,63.8238183229568,AUG
13,long8,82.2572253231702,44.6681473487299,AUG
1,long9,56.5691791110797,50.0852863222608,AUG
2,long9,31.0543834052683,60.3229536339062,AUG
3,long9,5.93258140490429,48.7881506981547,AUG
4,long9,-85.0774319252095,86.1283206470209,AUG
5,long9,42.7195489993048,21.1415693279282,AUG
6,long9,66.6675469617636,36.6179201201611,AUG
7,long9,34.0171053339157,40.444112642612,AUG
