routeid,variable,long,lat,month
6,long12,-12.7946452869049,76.9720538078143,APR
7,long12,101.714562209978,64.6470101893589,APR
8,long12,47.0397417856918,31.6855946149708,APR
9,long12,-64.4666948537932,46.7032687214903,APR
10,long12,125.808959619472,73.4248551766016,APR
11,long12,-62.8347204736181,79.4109019135341,APR
12,long12,3.26142994215805,59.5044048554563,APR
13,long12,153.166797752809,75.2094617977528,APR
1,long13,45.7166433859681,51.7818595898401,APR
2,long13,29.2002986566031,73.9148685585398,APR
3,long13,15.9934716658667,36.9737084455879,APR
4,long13,73.3757101577619,45.9372469226201,APR
5,long13,-20.1312367654772,44.5303989202921,APR
6,long13,0.0677553850304425,74.3247158305252,APR
7,long13,101.770410322383,65.0470792770795,APR
8,long13,48.1982164776681,32.0257707610425,APR
9,long13,-56.9386524088124,47.0489449361283,APR
10,long13,120.494343985089,72.7185634551159,APR
11,long13,-63.7701091756684,81.0075425640767,APR
12,long13,9.26065002965171,59.6157715037341,APR
13,long13,141.927112359551,75.9846494382022,APR
1,long14,49.3160736683547,51.6126870233408,APR
2,long14,50.3482119724919,72.9343530258095,APR
3,long14,18.3364870760832,37.1448727466441,APR
4,long14,74.220844906466,45.774994289155,APR
5,long14,-16.6180613829212,44.6420386054163,APR
6,long14,10.5142655686347,71.4785501536856,APR
7,long14,101.708016468115,65.462933044829,APR
8,long14,49.3685956510387,32.4219729280054,APR
9,long14,-49.0467041457079,47.446830380281,APR
10,long14,115.150746010863,71.8706375451203,APR
11,long14,-74.0837106535276,82.7818122901507,APR
12,long14,15.3107386588168,59.3767684753593,APR
13,long14,132.138101123596,75.9565786516854,APR
1,long15,52.9704924298378,51.430618446293,APR
2,long15,58.3344329247804,71.8313681430126,APR
3,long15,20.7713026581609,37.3764086351771,APR
4,long15,74.9269330912115,45.6199534774501,APR
5,long15,-13.016653009137,44.7005406200794,APR
6,long15,19.3975397986214,68.5169673132921,APR
7,long15,101.23624925909,65.7878599068436,APR
8,long15,50.555964985372,32.8322502477117,APR
9,long15,-41.2851463812604,47.8827633455672,APR
10,long15,110.633438383429,70.9642203555645,APR
11,long15,-93.0624723369687,84.0317046415236,APR
12,long15,21.2535885809492,58.8394988585677,APR
13,long15,124.129696629214,75.3371056179776,APR
1,long16,55.8824893152217,51.225428692979,APR
2,long16,65.3320672189315,70.6144809135751,APR
3,long16,23.2913618397246,37.5693390948418,APR
4,long16,75.4560834746537,45.4822252306749,APR
5,long16,-9.11625188432911,44.6691045077342,APR
6,long16,27.1325485376631,65.5228303715778,APR
7,long16,100.058371553717,65.9610484191731,APR
8,long16,51.7210091632802,33.2283717744386,APR
9,long16,-33.7084475986526,48.3033115954417,APR
10,long16,106.815013164997,70.0985689117161,APR
11,long16,-96.4334012396628,84.2420269646191,APR
12,long16,27.0985687766889,58.0518375020349,APR
13,long16,117.441404494382,74.2727415730337,APR
1,long17,58.0775986293893,51.0502207458196,APR
2,long17,77.0007699228055,69.2955452777164,APR
3,long17,25.8680741028855,37.7178419390719,APR
4,long17,75.8879878978447,45.3903264625153,APR
5,long17,-4.92030124698436,44.5506937436857,APR
6,long17,33.9667179819878,62.5538661033145,APR
7,long17,98.3306100045647,65.9351029261947,APR
