date,variable,max,min
2018-01-01,SW1,0.237671625172625,-0.146212636206023
2018-02-01,SW1,0.29949671527187,-0.116578533180149
2018-03-01,SW1,0.323040563207903,-0.145014135437084
2018-04-01,SW1,0.282669954373469,-0.217760643164482
2018-05-01,SW1,0.260089002886629,-0.189741858395122
2018-06-01,SW1,0.260888841737605,-0.188909836327326
2018-07-01,SW1,0.252507877505315,-0.195942891987885
2018-08-01,SW1,0.187105596758133,-0.220842919740256
2018-09-01,SW1,0.273647312928457,-0.241370052774082
2018-10-01,SW1,0.267427319622134,-0.213523016790208
2018-11-01,SW1,0.272621559957355,-0.215023673990773
2018-12-01,SW1,0.294305527204161,-0.231216497817805
2019-01-01,SW1,0.283490410693342,-0.269443296060869
2019-02-01,SW1,0.3216853526646,-0.269411058648616
2019-03-01,SW1,0.248916094028095,-0.293263587762795
2019-04-01,SW1,0.292696414526322,-0.270060222778199
2019-05-01,SW1,0.259329524716038,-0.239571204652055
2019-06-01,SW1,0.209245308997083,-0.225308512156373
2019-07-01,SW1,0.277622415421683,-0.187408529603924
2019-08-01,SW1,0.27886104292255,-0.149879962703188
2019-09-01,SW1,0.249430270304878,-0.167450866374851
2019-10-01,SW1,0.266768991959054,-0.112636383387915
2019-11-01,SW1,0.321620841014958,-0.112737911684737
2019-12-01,SW1,0.31822945664605,-0.067791145100799
2020-01-01,SW1,0.337276155285722,-0.133862372048639
2020-02-01,SW1,0.327927350976728,-0.169916689276852
2020-03-01,SW1,0.310281626527888,-0.06951317283827
2020-04-01,SW1,0.294176673255503,-0.0673014832630042
2020-05-01,SW1,0.302736261510253,-0.138217341778011
2020-06-01,SW1,0.291323511832905,-0.177659984170048
2020-07-01,SW1,0.28201177137464,-0.144781510723282
2020-08-01,SW1,0.305725307122649,-0.154818611950423
2020-09-01,SW1,0.29372375543719,-0.0993240811415238
2020-10-01,SW1,0.273857412721364,-0.101082557417169
2020-11-01,SW1,0.278919855597514,-0.150335186153467
2020-12-01,SW1,0.226259188975258,-0.17678490108019
2021-01-01,SW1,0.178434119821416,-0.228023069580827
2021-02-01,SW1,0.252409381618335,-0.218578111967997
2021-03-01,SW1,0.262724099320346,-0.265048194988229
2021-04-01,SW1,0.278032609626925,-0.307416912716052
2021-05-01,SW1,0.261040548140431,-0.270223580101692
2021-06-01,SW1,0.178144156113702,-0.233122345716518
2021-07-01,SW1,0.255967858405151,-0.247648088554786
2021-08-01,SW1,0.246488051149194,-0.283488889160225
2021-09-01,SW1,0.236500918412565,-0.192390682135204
2021-10-01,SW1,0.243330788732665,-0.224068772072035
2021-11-01,SW1,0.211842562388794,-0.269569181684741
2021-12-01,SW1,0.264350840315018,-0.289058944543386
2022-01-01,SW1,0.271350628678676,-0.241600193842934
2022-02-01,SW1,0.259337113031899,-0.219963787321791
2022-03-01,SW1,0.23691138612461,-0.276681673478622
2022-04-01,SW1,0.208334770205498,-0.318035206942302
2022-05-01,SW1,0.173708250428796,-0.300946737156521
2022-06-01,SW1,0.307282575335376,-0.217008691806768
2022-07-01,SW1,0.279547052479914,-0.233009791137247
2022-08-01,SW1,0.248422415138629,-0.258517927814221
2022-09-01,SW1,0.288623607901274,-0.240394461930476
2022-10-01,SW1,0.286450487071077,-0.273396888822972
2022-11-01,SW1,0.297685840781694,-0.265771443863374
2022-12-01,SW1,0.269613856111945,-0.197402533931326
2023-01-01,SW1,0.30722402189672,-0.207372561306728
2023-02-01,SW1,0.220581109714762,-0.191569605785182
2023-03-01,SW1,0.235998068768338,-0.19273136490998
2023-04-01,SW1,0.26045448940875,-0.211651228003312
2023-05-01,SW1,0.301256769492786,-0.234236916583518
2023-06-01,SW1,0.256177320858818,-0.210905497589797
2023-07-01,SW1,0.230542305646789,-0.193106110059297
2023-08-01,SW1,0.183241394060421,-0.0752642449933588
2023-09-01,SW1,0.234078640364032,-0.0879756465123836
2023-10-01,SW1,0.270304093742472,-0.115153409228868
2023-11-01,SW1,0.246866911570445,-0.161968760154204
2023-12-01,SW1,0.251753141737702,-0.215917714642827
2024-01-01,SW1,0.210219391469478,-0.314860559600156
2024-02-01,SW1,0.301657437013047,-0.287660450714268
2024-03-01,SW1,0.303025073119518,-0.294282626706461
2024-04-01,SW1,0.30468829262395,-0.295575167779587
2024-05-01,SW1,0.287400959625635,-0.307272489582509
2024-06-01,SW1,0.230235731112784,-0.26915900726119
2024-07-01,SW1,0.275757369915673,-0.230119052498115
2024-08-01,SW1,0.2484195033494,-0.28825948995864
2024-09-01,SW1,0.23596394427516,-0.275195394457318
2024-10-01,SW1,0.249706043074666,-0.247747578025002
2024-11-01,SW1,0.217480380821019,-0.245574186698976
2024-12-01,SW1,0.262590208408251,-0.137154067136671
2025-01-01,SW1,0.249844139166168,-0.175877589293138
2025-02-01,SW1,0.287572798215461,-0.0990841484525056
2025-03-01,SW1,0.289067374683514,-0.120958800112744
2025-04-01,SW1,0.273429308184923,-0.116549606095877
2025-05-01,SW1,0.287665038305761,-0.0666202227323635
2025-06-01,SW1,0.239133625152887,-0.174300476239668
2025-07-01,SW1,0.299219050568454,-0.153379612782489
2025-08-01,SW1,0.313934806114992,-0.164469787102383
2025-09-01,SW1,0.290897559861884,-0.18431066186612
2025-10-01,SW1,0.297376942480941,-0.162839748109056
2025-11-01,SW1,0.297351710527311,-0.22721790484962
2025-12-01,SW1,0.3227315891742,-0.229243950487433
2026-01-01,SW1,0.237013619886585,-0.224304297934399
2026-02-01,SW1,0.241625476616099,-0.0813031843892981
2026-03-01,SW1,0.292237278459344,-0.0973482454138828
2026-04-01,SW1,0.306279496215734,-0.110332900681115
2026-05-01,SW1,0.268426728834394,-0.222297261481374
2026-06-01,SW1,0.22725553766747,-0.215368870284825
2026-07-01,SW1,0.292537595901923,-0.16490068001821
2026-08-01,SW1,0.278137851881795,-0.05806634095185
2026-09-01,SW1,0.255943796138904,-0.130075833165901
2026-10-01,SW1,0.263849830409461,-0.16060598063929
2026-11-01,SW1,0.298265109386821,-0.129298983591029
2026-12-01,SW1,0.291523684736464,-0.114983158898228
2027-01-01,SW1,0.29837027953666,-0.073496491874656
2027-02-01,SW1,0.292991569153123,-0.0842145685889982
2027-03-01,SW1,0.334291450998303,-0.0900468827055886
2027-04-01,SW1,0.313854668641868,-0.235891090704839
2027-05-01,SW1,0.333399761244051,-0.221615367039441
2027-06-01,SW1,0.357313141525653,-0.150447935045882
2027-07-01,SW1,0.321081643306447,-0.0868918894362064
2027-08-01,SW1,0.347400575326354,-0.109233405440905
2027-09-01,SW1,0.340584810048193,-0.150349158860169
2027-10-01,SW1,0.314691396410823,-0.0693303485530328
2027-11-01,SW1,0.283912072473801,-0.0908872898566297
2027-12-01,SW1,0.307897031404426,-0.0541254998638039
2028-01-01,SW1,0.317105408081978,-0.263888785071489
2028-02-01,SW1,0.30162317435129,-0.189349411987851
2028-03-01,SW1,0.365666733756673,-0.195079900576066
2028-04-01,SW1,0.341676715645197,-0.250779928014417
2028-05-01,SW1,0.35457056902698,-0.231398581251649
2028-06-01,SW1,0.296459891743454,-0.225738529076055
2028-07-01,SW1,0.276225716378772,-0.191790372896932
2028-08-01,SW1,0.184795388443568,-0.245401379128833
2028-09-01,SW1,0.226306625775623,-0.265012575116654
2028-10-01,SW1,0.254259963782176,-0.187940283546786
2028-11-01,SW1,0.228557048959464,-0.197321598316237
2028-12-01,SW1,0.208535870483902,-0.150840153790728
2029-01-01,SW1,0.273164041938838,-0.141132681447665
2029-02-01,SW1,0.260265601844002,-0.175008380826345
2029-03-01,SW1,0.239375709565727,-0.188673360192258
2029-04-01,SW1,0.228263275118207,-0.180252670075965
2029-05-01,SW1,0.245942739188993,-0.186775744411166
2029-06-01,SW1,0.239144158828815,-0.210674161788653
2029-07-01,SW1,0.181079475745861,-0.214438115523433
2029-08-01,SW1,0.187239781547412,-0.180105895147383
2029-09-01,SW1,0.281681321683454,-0.196105605488498
2029-10-01,SW1,0.250393665106021,-0.171231571380109
2029-11-01,SW1,0.26494428471482,-0.156741046071555
2029-12-01,SW1,0.310651762867087,-0.158920353897407
2030-01-01,SW1,0.28855181535176,-0.23986176447009
2030-02-01,SW1,0.310692018323608,-0.174544537807211
2030-03-01,SW1,0.261903489038506,-0.225677697688652
2030-04-01,SW1,0.227063715543721,-0.213428476940946
2030-05-01,SW1,0.24061025247334,-0.194518728416588
2030-06-01,SW1,0.231691723465478,-0.18620484767695
2030-07-01,SW1,0.290042139623361,-0.223232018935161
2030-08-01,SW1,0.356468701120882,-0.172941764983271
2030-09-01,SW1,0.306145339965817,-0.171970019555761
2030-10-01,SW1,0.309152426265339,-0.253500051715876
2030-11-01,SW1,0.341919261793221,-0.226154200859633
2030-12-01,SW1,0.27722150029035,-0.209936569318934
2031-01-01,SW1,0.311459724646938,-0.253257191266593
2031-02-01,SW1,0.153892348899405,-0.320718422455677
2031-03-01,SW1,0.188955611511479,-0.257829980270196
2031-04-01,SW1,0.210314156674353,-0.300979793578846
2031-05-01,SW1,0.218425172085883,-0.310752819432129
2031-06-01,SW1,0.20013436705415,-0.252152673144245
2031-07-01,SW1,0.14026703707684,-0.268747570863216
2031-08-01,SW1,0.0663990942613181,-0.291067585152317
2031-09-01,SW1,0.0971328747272009,-0.299868007665399
2031-10-01,SW1,0.139489989707759,-0.328673830362291
2031-11-01,SW1,0.0112415651898574,-0.316646621428186
2031-12-01,SW1,0.0585247006073849,-0.27966706004042
2032-01-01,SW1,0.145589652839382,-0.300888177123509
2032-02-01,SW1,0.240038569442762,-0.315639084550031
2032-03-01,SW1,0.300160102077198,-0.0930147886307478
2032-04-01,SW1,0.253635504570629,-0.143452930305176
2032-05-01,SW1,0.246830855507684,-0.171446758301458
2032-06-01,SW1,0.250954084431591,-0.164330071146095
2032-07-01,SW1,0.302275396372619,-0.213873730424139
2032-08-01,SW1,0.321240517669251,-0.211385209264934
2032-09-01,SW1,0.250047113639441,-0.185778603623306
2032-10-01,SW1,0.318462781489335,-0.169362199421976
2032-11-01,SW1,0.300015664001399,-0.159627787225085
2032-12-01,SW1,0.278953237403364,-0.177097965433721
2033-01-01,SW1,0.301755999058689,-0.159122048441229
2033-02-01,SW1,0.23984993713207,-0.199977786268596
2033-03-01,SW1,0.213341146264966,-0.189320196146495
2033-04-01,SW1,0.212877346034123,-0.200501573241955
2033-05-01,SW1,0.184437603879013,-0.244503671733038
2033-06-01,SW1,0.255146821205081,-0.188780966052274
2033-07-01,SW1,0.271925851378727,-0.215928297563821
2033-08-01,SW1,0.289150408898603,-0.226887775176846
2033-09-01,SW1,0.273849115741218,-0.163985895484892
2033-10-01,SW1,0.242077942018184,-0.184755013153244
2033-11-01,SW1,0.253684037976239,-0.185342696224292
2033-12-01,SW1,0.301601276401254,-0.162337583008669
2034-01-01,SW1,0.331817941807465,-0.266495589983486
2034-02-01,SW1,0.334981158057924,-0.224513840226202
2034-03-01,SW1,0.302866205880193,-0.174236608161335
2034-04-01,SW1,0.269710288757595,-0.216541034653613
2034-05-01,SW1,0.272270098014896,-0.169323239974072
2034-06-01,SW1,0.27548249579,-0.200517183464534
2034-07-01,SW1,0.247510225428466,-0.216044818261072
2034-08-01,SW1,0.230665182474193,-0.183723185027259
2034-09-01,SW1,0.208509220476677,-0.220350851349775
2034-10-01,SW1,0.193570654791388,-0.21684828585526
2034-11-01,SW1,0.167878148096989,-0.247070840202225
2034-12-01,SW1,0.276975894909596,-0.160140406379125
2035-01-01,SW1,0.2564167456561,-0.134595762296384
2035-02-01,SW1,0.237236249411904,-0.123763596478743
2035-03-01,SW1,0.289356269828141,-0.148060662781233
2035-04-01,SW1,0.292217711305515,-0.172303794532712
2035-05-01,SW1,0.295818267633613,-0.0842548915041541
2035-06-01,SW1,0.27466813762128,-0.100986289695949
2035-07-01,SW1,0.306927118366922,-0.115272622336799
2035-08-01,SW1,0.295133017992235,-0.0974570018596923
2035-09-01,SW1,0.293462006764866,-0.0580938755224969
2035-10-01,SW1,0.24648679034145,-0.0525480465637425
2035-11-01,SW1,0.260811367131963,-0.0618240962714877
2035-12-01,SW1,0.272874666775734,-0.101725482347057
2036-01-01,SW1,0.218928670570591,-0.160725854788815
2036-02-01,SW1,0.181104044631181,-0.137955279041407
2036-03-01,SW1,0.183460168673703,-0.205688223860243
2036-04-01,SW1,0.191116807816731,-0.259878994721074
2036-05-01,SW1,0.285250173054308,-0.268191845050484
2036-06-01,SW1,0.235182388814694,-0.305602465282099
2036-07-01,SW1,0.199515597716802,-0.345116046601347
2036-08-01,SW1,0.232267656831241,-0.350378387191719
2036-09-01,SW1,0.31329065782164,-0.330354164752471
2036-10-01,SW1,0.308539405141386,-0.295374188037062
2036-11-01,SW1,0.299196008697951,-0.27160564357428
2036-12-01,SW1,0.304153843927552,-0.349854887328768
2037-01-01,SW1,0.295684334192117,-0.338766639402203
2037-02-01,SW1,0.284259641770527,-0.236215219983094
2037-03-01,SW1,0.284360815429984,-0.232359326538475
2037-04-01,SW1,0.292834514814523,-0.232220560280218
2037-05-01,SW1,0.221278012543219,-0.239656473163928
2037-06-01,SW1,0.229456197025666,-0.245469203466241
2037-07-01,SW1,0.263946695826405,-0.220303609356949
2037-08-01,SW1,0.238219653522998,-0.215340844642612
2037-09-01,SW1,0.270790370693745,-0.240563020294239
2037-10-01,SW1,0.287344026998762,-0.2248773132203
2037-11-01,SW1,0.302623629180256,-0.175230663205304
2037-12-01,SW1,0.298167365712975,-0.137878293724375
2038-01-01,SW1,0.217050148901903,-0.199081159143582
2038-02-01,SW1,0.152243917604815,-0.184104779640689
2038-03-01,SW1,0.179936021497494,-0.204182066919202
2038-04-01,SW1,0.200470449609793,-0.206094302252595
2038-05-01,SW1,0.216487758331824,-0.250837867218904
2038-06-01,SW1,0.221899966110472,-0.224384672636259
2038-07-01,SW1,0.218550849420461,-0.172843960286627
2038-08-01,SW1,0.21882046240035,-0.0832334426488005
