ERA5
537264.292136323
648651.340252902
739147.372926524
885120.721505943
755494.04802794
641609.837906978
735656.463987316
661872.876314491
592672.928660938
582510.879432903
590191.444501522
525589.751819958
537161.804683739
667938.879181719
802858.089549576
822380.304360115
743591.978406347
675867.553127811
624202.818081011
644630.160685372
602049.489147457
669535.907301617
597893.630308236
551265.877609565
542864.895864794
700775.305174872
752793.543246489
875973.911927133
822844.290140983
674443.90005824
694364.821585232
617008.904590741
638193.261787948
588019.724980661
512437.306665191
463700.775667938
548861.545940771
630381.81463623
781144.682136009
821146.864963096
722689.88823902
660158.911343584
629780.848752215
644871.474313343
617732.511779491
596376.164417316
585568.373522643
531031.73929668
532234.731557247
660836.932412954
791513.943321908
810477.916111529
725894.986359726
670433.298897122
678271.195194094
632302.471053477
573812.306295866
570917.209558612
546120.893965502
509757.877616646
524899.872723222
582365.475530501
743433.700033042
812561.194254636
693749.480878001
599700.434314031
622990.320099042
615498.42047196
613611.03463594
557950.350324637
519206.214603072
494171.97715257
542722.699478717
719448.084751427
764417.173781786
793628.085057454
719147.392399103
683644.894184379
645256.334959919
668291.91096059
640173.808057323
602021.140475664
563304.214088975
508762.442549211
524009.999443128
712060.903765848
870942.08608097
847449.512685183
785050.582695445
628327.8526905
677574.897426042
651230.741758669
587203.223107287
531573.821765646
528165.561169771
479479.840636925
485388.85362939
649114.676451224
664807.017351252
783493.329213614
704069.349182394
624363.540255792
681083.835264454
652453.291783173
566906.451166127
542863.825116189
554859.334554871
485455.538289349
462020.127864822
626803.305118333
759757.662960159
818983.209377497
754228.281642584
629974.46590726
626315.474791387
644106.292161231
568315.161170612
612605.031258619
491114.492434801
477805.088177781
514415.330885342
653410.425183363
840883.969552574
828223.869946526
713017.890858679
680209.172104439
642574.55631335
629729.599708101
564211.158558368
574286.602080342
522986.042217248
481862.870121882
565759.582199588
641360.584426193
801635.884359333
852104.096167351
793250.698362999
639081.239162037
626856.198520717
589795.981741528
617913.567377085
628641.117762759
501030.102479346
481620.100731909
518848.42927493
645176.711019421
789056.854622374
844929.812921608
786909.085179549
715794.731521195
613334.720883301
607184.057776458
572528.001016692
579935.152457331
509612.931979117
458970.392610905
486509.261077445
643765.442632023
805283.850933017
913520.538968368
773316.867403715
666632.983781918
642119.495446923
652444.791908851
574693.528426636
531753.44460066
469624.895223446
473076.285805358
497785.554524698
658008.959281669
698883.043000042
765217.790945558
731955.174670031
619746.389045424
597041.977597988
623954.354548135
604469.420558641
545112.463775475
486271.39481531
473275.827735368
