ERA5
12388.3744463893
12076.4735483387
19007.8136959421
23908.1386006996
44727.5484093428
67951.8729380965
52003.8720218912
53219.0931159854
49811.3810123205
30533.494365707
12375.1592672681
11238.8056545593
10575.6570402243
11140.5198004721
15065.0358142747
32950.6216971464
50968.5092595965
55305.1418215036
68781.1876677275
52940.1975737214
50765.3214971721
21913.7228252006
14038.4364064219
10628.8115683928
8993.00727272127
11749.0950727984
20936.2058969785
20761.950878758
39889.6154047623
62310.6832601428
56730.9571710527
59786.8505941331
49565.0102367103
32194.2236178462
18942.6453914926
18125.6726668188
9108.40731201251
15258.4341840686
17252.5780019029
30096.6778438091
51856.0290622711
56250.3097925782
66955.7553210855
57079.542817831
47719.1164789796
30421.1163360328
16884.1019623294
11762.6151300101
13545.696892367
14650.220324561
15513.6535182768
31298.3528002594
48771.7955994606
63151.8537532091
62899.555695124
64324.4369982481
54795.8606314659
41163.9093786739
19688.3088731663
11901.2834027952
15543.3804784548
14205.9683593011
22620.6794446512
28686.4645204917
48436.1200792715
69193.9431573153
67164.6605927944
63204.631267488
51144.0325583816
37633.6389163286
23309.4966595348
13313.0439108132
11238.4862518311
10551.6199893951
21758.0682353973
29797.9082927704
46849.0738887787
53146.9709291458
62097.9853496552
57899.2580738068
51191.8119649887
30066.0799865723
17359.9636640549
11316.5563669205
14888.9326964533
10174.9050928392
16627.5630412512
32834.0596863944
46037.1114807129
67359.5348111391
60362.1651229858
57202.81342417
53769.7183394432
42139.9678890556
19147.038509341
17355.919442961
13830.6918308868
11196.3259216754
24899.6983614415
25214.9828114957
48395.5097134113
63777.8521925211
55475.0685754269
59186.9438095689
57449.0515424013
33103.0036236644
18173.265528579
13083.5832719442
16834.0645762368
14785.684301373
18892.3159698675
34174.4836919513
43889.9622134417
64149.2116535306
64970.6361109614
56084.8111430407
52896.0625964403
28160.6337609589
25213.7590648235
15085.323366596
10350.5177551658
13781.8469489269
16845.6253572598
29629.7073784797
51591.389932096
54120.6466630697
60721.426418379
61609.6238380671
56681.2983436287
33055.2010762282
20626.4961941543
18263.9882968511
7496.33768627409
10780.0920118751
15432.1484536307
24545.4848908512
40705.0348854363
62758.4149664044
60352.0602580309
64367.3356883526
47499.7827333808
24708.0337034762
20327.1093022452
15464.93219133
15434.3788024684
10237.7728747436
14951.2214828618
27300.9613850936
43583.5424456298
54581.6110783815
70666.9776854515
63166.5251973868
49638.0599839687
33205.5561894774
22622.4577659667
17878.9603455816
16514.2291683508
11336.3879588419
16199.4584082407
30273.300933993
48063.4054957628
59293.9380013943
61294.8959538937
57161.0328085423
54894.8808344007
39236.5524774194
25675.4024331183
15484.2643589601
16462.0927744121
12411.1018107864
26148.6369628985
32046.65364144
45033.5728831068
64203.7495270372
69287.7756142616
63466.6151791215
48878.3744217753
38055.2612927258
23926.431220944
14984.5543167382
