south_jishui
59.1316742380654
285.880745433181
321.101153398767
543.063958633876
663.543212263354
453.366614820767
367.26064243829
445.517316988826
596.374980602926
215.78323875112
297.539884217915
45.7961162628697
126.188007840384
120.068608771318
348.813389021155
225.710872750092
322.897170359937
370.33731968369
201.24091855821
292.267696155981
157.518643286409
138.982767617323
63.5783210179146
109.453753564408
57.2523902584569
215.831738139113
152.531368107809
322.322547713158
722.28470047711
284.705068111417
522.619546375639
725.868941026439
186.414600897535
114.041124795894
95.3539809806843
70.3802110656378
197.005257490019
279.418438882674
45.5394935395516
216.325635404921
342.178694512415
404.878091712455
405.756191912435
112.007766350395
74.3950832794781
84.4780209718219
163.433139448219
31.8289587339266
33.7459134675003
25.9721023782876
81.5377745262295
135.872778872799
236.761551633279
289.444528312848
572.115743190991
146.299115283522
291.278464644305
115.968629801733
16.0172435264612
40.7642467359608
153.048438729591
90.7895603342662
74.1174473853571
59.7918211832631
307.220965181369
223.986535692779
394.449059465131
288.833041765422
163.187487392112
170.942950703126
81.7208064171306
74.8334504559267
27.0011318238701
96.8768008179114
81.6277717642795
79.5912155345282
96.4933751079893
136.740503315082
167.758176592077
115.62904182231
372.832265171681
39.2246596472966
288.067945386886
59.4477468176249
61.5247041857859
269.649509806374
381.19615695067
195.150760980509
534.065720384973
884.78819477311
517.104480765467
93.3088279007986
523.639755763599
400.583575086322
49.2888408667438
73.8316767146536
19.7364881405366
135.067190693287
153.209816146541
84.2325454094265
437.991213653368
560.403247250167
169.364337258426
239.101931185583
168.898756638351
102.093569681184
118.135450320469
101.823232546947
92.7048990909991
144.924977977083
177.286229362014
104.974075597263
273.704864041864
757.03534188902
439.612994769518
219.214267715292
107.594464104022
55.4144746109488
86.567577470162
127.932542076161
25.2171147175853
70.0145184037863
13.4993294373094
114.61823968866
669.979150031168
846.42047828818
403.024692671325
274.688396005933
134.67438628123
21.5438277958668
101.491247971146
25.9935139987662
14.423299461169
68.5033957859773
48.7477638992576
106.93965513301
216.712354422234
732.677610714399
346.619071632743
303.399624720564
165.114082395935
135.716398172009
153.805191065438
57.0741971008998
98.0200042289206
115.186803193531
37.0554163566097
211.427954008613
449.46962753882
743.543456562774
357.359561545001
383.380905609367
533.676748657181
91.4157950497782
117.418141650501
131.310468699931
78.0070817135996
73.3023530230883
46.1221276152074
176.024404338346
362.917594699526
205.383526724626
342.281402760889
1369.64325969387
370.52445997205
245.888615794006
137.586238603151
67.9441388024088
73.6380857035372
249.824596921526
121.607834723116
532.699779849104
244.528333709254
471.500278619762
631.659198843816
585.686206490191
114.596383312185
116.109318104759
37.5259383347976
65.4051823499791
