routeid,region,size,variable,long,lat
17,AS,30.1355157240119,long2,37.906832330226,27.6324233482357
18,EU,10.9803510329698,long2,29.2096750796815,46.6596846477064
19,ATO,2.78845211338908,long2,-18.4645370409972,34.7738299840837
20,EU,10.9803510329698,long2,70.1005292773191,65.7262489393346
1,NA,0.275115624721756,long3,-108.121505933004,43.3597402288347
2,EU,10.9803510329698,long3,1.57185205513022,57.0282031938106
3,EU,10.9803510329698,long3,132.892069081462,64.9185894696042
4,AS,30.1355157240119,long3,90.9114580511886,47.3733126920267
5,ATO,2.78845211338908,long3,33.1516832501658,61.4698347423095
6,ATO,2.78845211338908,long3,-120.663076212031,73.1278435096285
7,ATO,2.78845211338908,long3,-43.7974970099634,55.6492442015638
8,EU,10.9803510329698,long3,86.6499819522006,57.8620702407313
9,CS,1.07643236311117,long3,53.2552647294122,42.0453989599095
10,ATO,2.78845211338908,long3,-48.7257809649998,46.7921704241217
11,ATO,2.78845211338908,long3,3.36128907391175,56.0313846117964
12,NA,0.275115624721756,long3,-116.359953967809,60.7113781627935
13,EU,10.9803510329698,long3,117.620493550118,74.6371194599947
14,AS,30.1355157240119,long3,76.0726313136158,44.3374807918735
15,ATO,2.78845211338908,long3,-58.3553734516967,39.816483645004
16,MS,0.963089001128358,long3,2.64874539105141,36.3791011172565
17,AS,30.1355157240119,long3,38.8241455716356,27.554803881509
18,EU,10.9803510329698,long3,31.2804579037964,46.5620687338692
19,ATO,2.78845211338908,long3,-16.0542521520626,34.7387759838141
20,EU,10.9803510329698,long3,71.3955293249943,65.686044837784
1,NA,0.275115624721756,long4,-106.433428632249,43.5308508503283
2,EU,10.9803510329698,long4,5.7408874531487,57.6578362371002
3,EU,10.9803510329698,long4,131.703433156232,65.1567387879526
4,AS,30.1355157240119,long4,49.6373959510738,48.3417687832473
5,ATO,2.78845211338908,long4,39.4717664185551,61.8442167751345
6,ATO,2.78845211338908,long4,-97.709905099313,74.3210430191277
7,ATO,2.78845211338908,long4,-38.2324256065458,56.6386290927131
8,EU,10.9803510329698,long4,88.8137599305361,57.6442067036939
9,CS,1.07643236311117,long4,54.8257230021686,41.8665412802217
10,ATO,2.78845211338908,long4,-44.7796502801673,47.3226637962723
11,ATO,2.78845211338908,long4,5.50468732395805,56.3869243982995
12,NA,0.275115624721756,long4,-113.672809984919,61.5128798259661
13,EU,10.9803510329698,long4,101.094569784555,75.6307993716772
14,AS,30.1355157240119,long4,77.0668689359572,44.1318572183805
15,ATO,2.78845211338908,long4,-56.1349563841619,40.0668335185034
16,MS,0.963089001128358,long4,5.33911323941439,36.3648235024761
17,AS,30.1355157240119,long4,39.663701170158,27.4649380178249
18,EU,10.9803510329698,long4,33.2640732652,46.4226075774839
19,ATO,2.78845211338908,long4,-13.6659637044033,34.6344567137116
20,EU,10.9803510329698,long4,71.3299114939588,65.5065341808983
1,NA,0.275115624721756,long5,-103.241844712806,43.6945403812344
2,EU,10.9803510329698,long5,10.1333335335258,58.1165247598177
3,EU,10.9803510329698,long5,129.70026985154,65.4106144004322
4,AS,30.1355157240119,long5,7.43114480177433,49.2307209260404
5,ATO,2.78845211338908,long5,44.6649424634274,62.0048895108496
6,ATO,2.78845211338908,long5,-65.2180874564924,75.448848859506
7,ATO,2.78845211338908,long5,-31.9992251060414,57.5401510847213
8,EU,10.9803510329698,long5,90.3045502815541,57.3622027541882
9,CS,1.07643236311117,long5,56.3186847962485,41.7156215811758
