date,variable,SSP245
2037-02-01,SW1,0.15093014133911
2037-03-01,SW1,0.216916898092092
2037-04-01,SW1,0.300752860905815
2037-05-01,SW1,0.295392779718187
2037-06-01,SW1,0.216387279390783
2037-07-01,SW1,0.298369673308493
2037-08-01,SW1,0.240193692556713
2037-09-01,SW1,0.22196455641618
2037-10-01,SW1,0.171176398455208
2037-11-01,SW1,0.191269129283887
2037-12-01,SW1,0.202627837475349
2038-01-01,SW1,0.193359991958748
2038-02-01,SW1,0.157158994693689
2038-03-01,SW1,0.174032897734971
2038-04-01,SW1,0.0767199357787624
2038-05-01,SW1,0.0740555746671297
2038-06-01,SW1,0.0778032063910748
2038-07-01,SW1,0.0889343210835883
2038-08-01,SW1,0.0594888107078568
2038-09-01,SW1,0.104956047931047
2038-10-01,SW1,0.0800493608207235
2038-11-01,SW1,0.0979691003736652
2038-12-01,SW1,0.144907342247814
2039-01-01,SW1,0.211096631567015
2039-02-01,SW1,0.215005787891204
2039-03-01,SW1,0.0865407540357197
2039-04-01,SW1,-0.0889659620833363
2039-05-01,SW1,-0.117179725300309
2039-06-01,SW1,-0.234988049537745
2039-07-01,SW1,-0.285798753581662
2039-08-01,SW1,0.157225786433633
2039-09-01,SW1,0.17247109706799
2039-10-01,SW1,0.12142098039384
2039-11-01,SW1,0.0852041136651533
2039-12-01,SW1,0.0887109875550041
2040-01-01,SW1,0.0825615501467109
2040-02-01,SW1,0.0695618445510061
2040-03-01,SW1,0.0863628807595081
2040-04-01,SW1,0.0791535302426261
2040-05-01,SW1,0.0734912355867729
2040-06-01,SW1,0.0649774402290063
2040-07-01,SW1,0.0600346774142976
2040-08-01,SW1,0.146003145438315
2040-09-01,SW1,0.0752030567026248
2040-10-01,SW1,-0.174616279734885
2040-11-01,SW1,-0.194527703986753
2040-12-01,SW1,-0.18117722302578
2041-01-01,SW1,-0.162150977200399
2041-02-01,SW1,-0.223394945224929
2041-03-01,SW1,0.0548009145453389
2041-04-01,SW1,0.0545323395172073
2041-05-01,SW1,0.0833910925247785
2041-06-01,SW1,0.170938787684808
2041-07-01,SW1,0.230623743121501
2041-08-01,SW1,0.232262170885302
2041-09-01,SW1,0.0585770462149913
2041-10-01,SW1,0.0863874730042183
2041-11-01,SW1,0.166677479775007
2041-12-01,SW1,0.164346137130034
2042-01-01,SW1,0.0619122151977674
2042-02-01,SW1,0.0562996617895552
2042-03-01,SW1,0.0941600943312355
2042-04-01,SW1,0.0604793915957242
2042-05-01,SW1,0.0741644257574421
2042-06-01,SW1,0.237033751947576
2042-07-01,SW1,0.234145634678768
2042-08-01,SW1,0.196921880764045
2042-09-01,SW1,-0.15048609865971
2042-10-01,SW1,-0.103680825277123
2042-11-01,SW1,-0.113291219518311
2042-12-01,SW1,-0.124118129320339
2043-01-01,SW1,-0.194368685099628
2043-02-01,SW1,-0.267677459431724
2043-03-01,SW1,-0.227693189217599
2043-04-01,SW1,-0.289278812182275
2043-05-01,SW1,-0.297600204843026
2043-06-01,SW1,-0.287041679079496
2043-07-01,SW1,-0.143850739795435
2043-08-01,SW1,-0.133845171946388
2043-09-01,SW1,-0.220422665604108
2043-10-01,SW1,-0.0643482142507324
2043-11-01,SW1,0.0776946569253097
2043-12-01,SW1,-0.181235970034895
2044-01-01,SW1,-0.142056947758109
2044-02-01,SW1,-0.149494014073674
2044-03-01,SW1,-0.17445258018919
2044-04-01,SW1,-0.170050733702164
2044-05-01,SW1,-0.116557776927759
2044-06-01,SW1,-0.276150792281775
2044-07-01,SW1,0.152640187618183
2044-08-01,SW1,0.0722851910087214
2044-09-01,SW1,0.0934230824676062
2044-10-01,SW1,0.102910943406369
2044-11-01,SW1,0.105462567616112
2044-12-01,SW1,0.155869343925003
2045-01-01,SW1,0.172035126829255
2045-02-01,SW1,0.113259785602015
2045-03-01,SW1,-0.243627525509545
2045-04-01,SW1,-0.170011672224518
2045-05-01,SW1,-0.18446338488541
2045-06-01,SW1,-0.156995224503596
2045-07-01,SW1,-0.206484912392717
2045-08-01,SW1,-0.204066196784847
2045-09-01,SW1,-0.231695908403063
2045-10-01,SW1,-0.224840661613048
2045-11-01,SW1,-0.203359219557453
2045-12-01,SW1,-0.205182017346553
2046-01-01,SW1,-0.121554590669846
2046-02-01,SW1,-0.0636002413652277
2046-03-01,SW1,-0.150192326439564
2046-04-01,SW1,0.2928331435117
2046-05-01,SW1,0.270628639969686
2046-06-01,SW1,0.224400706545909
2046-07-01,SW1,0.117708747387315
2046-08-01,SW1,0.0820042237958595
2046-09-01,SW1,0.0747116641975096
2046-10-01,SW1,0.0749550800042635
2046-11-01,SW1,0.0728682169041257
2046-12-01,SW1,0.122684921404768
2047-01-01,SW1,0.136555565650963
2047-02-01,SW1,0.153754842904173
2047-03-01,SW1,0.207039394652795
2047-04-01,SW1,0.181980400848765
2047-05-01,SW1,0.0597927850073436
2047-06-01,SW1,-0.0748197399052198
2047-07-01,SW1,-0.159478949682696
2047-08-01,SW1,-0.211561397278969
2047-09-01,SW1,-0.212109365204004
2047-10-01,SW1,-0.206909602142725
2047-11-01,SW1,-0.212830570802546
2047-12-01,SW1,-0.280165262226163
2048-01-01,SW1,-0.245214850004304
2048-02-01,SW1,-0.198689893468175
2048-03-01,SW1,-0.0606084772415093
2048-04-01,SW1,0.0321751388200976
2048-05-01,SW1,0.159408030291108
2048-06-01,SW1,-0.0966895811456928
2048-07-01,SW1,0.149395895351539
2048-08-01,SW1,0.295523334507854
2048-09-01,SW1,0.310086162210052
2048-10-01,SW1,0.151079633646751
2048-11-01,SW1,0.036960511878407
2048-12-01,SW1,0.0931495592173041
2049-01-01,SW1,-0.0455145178605166
2049-02-01,SW1,-0.16884492967422
2049-03-01,SW1,-0.154897370494174
2049-04-01,SW1,-0.142310200354645
2049-05-01,SW1,-0.183419071844771
2049-06-01,SW1,-0.0814673090682229
2049-07-01,SW1,-0.0304443684630139
2049-08-01,SW1,-0.107326201846072
2049-09-01,SW1,-0.186937479255778
2049-10-01,SW1,0.195909092050638
2049-11-01,SW1,-0.109946387189701
2049-12-01,SW1,-0.152188851396152
2050-01-01,SW1,-0.106443763841068
2050-02-01,SW1,-0.178402057858841
2050-03-01,SW1,-0.238878091127226
2050-04-01,SW1,-0.245301433042676
2050-05-01,SW1,-0.289883557494073
2050-06-01,SW1,-0.307876672695278
2018-01-01,SW2,-0.20391193108296
2018-02-01,SW2,-0.165452209814859
2018-03-01,SW2,-0.192086503470264
2018-04-01,SW2,-0.15488309027047
2018-05-01,SW2,0.0270773418562803
2018-06-01,SW2,0.0473318806605984
2018-07-01,SW2,0.0623624722831507
2018-08-01,SW2,0.0107041449737724
2018-09-01,SW2,-0.0225113954789603
2018-10-01,SW2,0.0302330594416773
2018-11-01,SW2,-0.0550869408717159
2018-12-01,SW2,-0.0765037857518297
2019-01-01,SW2,-0.0439041761395441
2019-02-01,SW2,-0.0838095513053358
2019-03-01,SW2,-0.104396433220356
2019-04-01,SW2,-0.0410029256754826
2019-05-01,SW2,-0.0133687517759554
2019-06-01,SW2,0.011929728018812
2019-07-01,SW2,0.00960830486073711
2019-08-01,SW2,0.107501705252193
2019-09-01,SW2,0.0983172085145017
2019-10-01,SW2,-0.0335362897860088
2019-11-01,SW2,-0.109161640418857
2019-12-01,SW2,0.169295075473879
2020-01-01,SW2,0.222967677040648
2020-02-01,SW2,0.127409554567889
2020-03-01,SW2,0.0996085197623324
2020-04-01,SW2,0.0890562863213298
2020-05-01,SW2,0.0941547820175883
2020-06-01,SW2,0.0826391661683843
2020-07-01,SW2,0.124513015457463
2020-08-01,SW2,0.165808096268991
2020-09-01,SW2,-0.0273437436596162
2020-10-01,SW2,-0.0997074872213155
2020-11-01,SW2,-0.0586494235874957
2020-12-01,SW2,-0.03021219023292
2021-01-01,SW2,0.0531781431901983
2021-02-01,SW2,0.101284478693857
2021-03-01,SW2,-0.0162760157093409
2021-04-01,SW2,0.1468661950431
2021-05-01,SW2,0.000690252162058504
2021-06-01,SW2,-0.0260613614676497
2021-07-01,SW2,0.14793703385401
2021-08-01,SW2,0.136588892834012
2021-09-01,SW2,0.123588048420971
2021-10-01,SW2,0.0166528032215658
2021-11-01,SW2,-0.0206402396459228
2021-12-01,SW2,0.0439544660570228
2022-01-01,SW2,-0.0744815768008416
2022-02-01,SW2,-0.00168140832460809
2022-03-01,SW2,0.0187468652963484
2022-04-01,SW2,0.0152113054724287
2022-05-01,SW2,0.0771907907302439
2022-06-01,SW2,0.0405661878389415
2022-07-01,SW2,0.0805556395945301
2022-08-01,SW2,0.0240809679675557
2022-09-01,SW2,0.0414719638902277
2022-10-01,SW2,0.059238643484802
2022-11-01,SW2,0.0533176386517396
2022-12-01,SW2,0.0402778276319768
2023-01-01,SW2,0.0506924018845979
2023-02-01,SW2,0.039718306916664
2023-03-01,SW2,-0.0375800660286472
2023-04-01,SW2,0.00800312035735547
2023-05-01,SW2,0.0195684901622001
2023-06-01,SW2,0.0234626274913806
2023-07-01,SW2,0.00640856832020701
2023-08-01,SW2,0.0103396018917409
2023-09-01,SW2,0.0195396238236942
2023-10-01,SW2,-0.0112406814026938
2023-11-01,SW2,0.0533601713029705
2023-12-01,SW2,0.046755238015782
2024-01-01,SW2,0.0549138874154995
2024-02-01,SW2,-0.000565056957452736
2024-03-01,SW2,0.0107041449737724
2024-04-01,SW2,-0.00605059780340611
2024-05-01,SW2,-0.00451027465137755
2024-06-01,SW2,-0.0363957203365599
2024-07-01,SW2,0.0133665340881729
2024-08-01,SW2,0.174894259514805
2024-09-01,SW2,-0.0405669316948202
2024-10-01,SW2,-0.0380396054463017
2024-11-01,SW2,0.0609204517199138
2024-12-01,SW2,0.050110048403253
2025-01-01,SW2,-0.0135025330341765
2025-02-01,SW2,-0.0685609551709688
2025-03-01,SW2,-0.235469122768901
2025-04-01,SW2,-0.146319917219048
2025-05-01,SW2,-0.164105916889647
2025-06-01,SW2,-0.189570127997632
