north_moun
111.205445341812
143.565685991755
151.36816892609
402.189014614045
509.569014037194
742.874400177988
819.129180535658
596.753958345448
375.751973151681
195.811111720059
301.525838356938
54.2339442361403
86.2351906901157
130.307091322404
331.645446456488
302.651378310329
487.140847902704
500.445716812157
747.478004988657
639.737988846961
398.527058448621
170.655386339453
254.687746206393
154.396851816271
92.9925187544712
130.039519993574
181.121198082461
276.331991266956
669.191574774945
685.758175513094
680.521593252057
850.040034197978
386.684325694083
243.989731903003
201.206127527243
107.143109534512
113.133647299868
166.484754994678
137.692197199797
382.010536752086
493.861809997527
692.288546524141
698.552617752709
442.782025839794
313.764328387817
324.173293382132
146.818788139686
78.5095478303692
73.2349433414035
95.4389376702388
183.612666027398
382.711699274781
616.310267599554
628.42204347279
1050.17913822551
622.716051283621
383.188745466263
186.519492236974
114.242353700259
89.7459389571024
48.5361045194881
104.406603186727
199.597912967781
412.777625113567
401.095274495829
611.093781289215
631.655682940156
537.072790276062
428.754139224488
281.201858780126
115.55102403642
83.048936465127
90.7545607939098
181.942832636748
196.569580620179
369.391909894677
487.543599557136
672.564313985557
522.575719064793
562.860561276141
541.675766997318
247.355677793989
219.97531070511
148.945174136384
238.369922865832
241.241380481592
336.239898653932
323.250616326037
493.076340150573
602.389819491103
684.950998249897
445.494120319608
345.485789007508
289.406018602546
225.565185868195
200.211366413004
44.6619473854444
134.177330959749
133.047171551341
279.481663271053
572.992697404292
808.612160645352
582.991416688649
731.667453813079
271.748894827142
248.939199125875
180.848033439872
55.0436442766382
57.7378371604
101.641189242
127.710228169463
261.718135531804
435.011825799022
811.819319682617
802.391023344668
529.221899373037
387.285403420357
253.490698739025
240.609247866787
171.573490858053
112.070314305685
115.656778081979
133.088194201395
387.977573699274
461.466687595825
758.233207677141
767.079150454983
691.646533841669
384.551398806837
207.634212925876
156.229901808206
61.4741263107927
154.629878576654
114.656789796925
110.317963267242
386.747395708688
377.411933081539
617.440628997794
663.103091384424
422.924981495545
397.887468654534
295.144987843414
199.516164482123
72.6074289300938
106.974717773337
130.446947625251
220.066618839697
290.210435735842
625.809266198941
825.403527400157
554.304540089103
567.602764639154
530.060322396426
251.536780885285
311.214722356324
162.065635295684
92.1377884867408
64.5316961041432
217.083854728264
474.39561786564
591.622845190425
727.307367475448
984.811872131553
626.474183043739
331.245574088495
384.009023749069
323.429446595636
178.2271645524
48.9532557785767
127.298690364909
115.098051074339
503.083535993435
437.055730412957
839.549922903823
504.715443377823
665.949082681268
397.675802522381
186.521263693601
177.60228506058
92.523001777551
