north_jishui
6057.57080365899
12315.5958135191
31557.2229567627
62662.0487015938
94337.3871728527
121984.109769061
107590.50325385
106255.123813945
77753.4143388936
40211.5084213479
13875.9268888632
5627.9576068347
6415.66569706608
14975.9902330309
31639.7457896945
76403.5055406594
106939.152867607
129943.074919661
122326.96372911
104616.333724978
72001.0907274334
37916.683465431
14046.8168533749
6373.12981970475
5883.62831374741
11661.8288448138
39887.7003393264
77704.8502780763
103240.48776949
127247.579777908
130935.816470332
95345.5655392393
80179.8767910219
39639.9687668682
12868.3801539661
6284.18275987879
5442.79680224489
13555.8414176249
36575.5697817458
74017.9213364049
105688.037898876
129833.84698474
126731.602759522
120396.298886176
81508.3110626007
36894.4978826208
16536.8102556806
6604.7845643643
7611.12066855341
17489.9109263255
38069.5704766759
78878.2477310554
97128.1945743262
129124.052606297
115978.3504868
108877.554402882
83242.242522779
38205.5857332563
16986.9273764245
6741.91556511156
6325.19713754503
16529.9769132438
44764.4856210697
75961.774187421
118328.551689515
139883.23765245
134199.64463366
116358.606927354
74726.7632780277
37996.1933882541
14832.7596317427
7355.10828230751
8684.12174655044
15879.513923784
40400.4107010039
77168.7188844588
102619.150037895
121259.842619245
130637.616482458
113916.408969267
70416.8096734996
40511.5510638626
12581.7671147094
6092.33863513637
6425.93996058497
11882.4840748262
29123.3072461441
63741.5208101745
98980.2919588059
128440.935102681
124934.964936397
112202.208916805
82594.9435199202
38659.6259392037
15558.4769233856
7093.84339188091
5200.91236245133
12486.1601224537
31508.9864612518
79410.3428603897
102349.409215096
122117.338397667
133174.158168852
109422.291543685
85999.7826173419
40438.6205927713
14134.5979372178
6833.66452194166
6426.00416809662
14643.4986999965
38604.2168817515
87427.6215205923
113964.801784017
127044.155753641
122903.975396605
115665.064755879
80935.0534735428
36670.6205261462
14384.1994395427
4481.72436008297
5844.32961639554
11414.8269478195
42284.8831320337
76179.2286670415
104940.595826718
117041.460958704
120694.443380407
104604.757681202
79749.0619658854
42471.187809386
15135.3623798185
7302.58700991988
7258.82262312227
10138.2605348125
35942.751566434
74829.5388725708
113875.80394216
125926.041830786
128227.495789436
115971.831086733
76173.3852454362
35864.5957409892
14954.847368086
6486.39220383002
8293.08895132505
17784.0237880115
37029.6582391295
77585.0598742091
108957.37705647
116477.682525925
139456.58012691
114081.597243929
66842.5320448283
39677.3948113125
12463.172644525
6620.00622296322
6204.9735751923
11930.7848229416
37849.543860251
78468.2109596252
94567.0440636008
123635.899582484
116658.918822316
108565.404534155
85541.0112542989
30823.5254535732
12968.5743059524
6190.09360137419
6234.78485212869
13608.0054943366
32977.14666198
66691.1722678357
112753.37969746
121840.728789816
141113.502243389
110599.925146147
80223.0824923958
37959.0320893115
15301.0718146387
7769.64521453226
