south_moun
11370.2595206867
15517.2635080659
23372.075357166
35676.6033865902
50273.4695788979
69721.0992163247
84933.8395890032
71307.5378469018
56115.1146378287
30045.3019224663
17130.8187796683
9491.138603598
9376.42162092662
16650.8810421248
31148.4173759886
49515.5547016229
57994.4722188788
72322.8418443899
79839.8527538901
71727.0624546384
57730.5904428902
30218.7452042854
15938.5852156729
10198.2161570809
10034.9989906167
14716.3719979435
29010.6197856996
40831.2304248051
53091.9671967243
70597.9213200494
74115.2949993009
68740.9747501395
58100.6830704918
31558.2027894716
16553.1187947352
10317.7958142719
10211.1503427434
15723.7794294351
27931.1036464507
43004.3601269743
62816.7184907975
71911.6238704788
82990.6071330662
75597.3503717312
58380.4592669337
36333.3154440147
18173.3582942734
9680.04557238839
10969.249080227
20066.8205462231
29841.8071860888
57673.4097402896
73470.7101431299
79399.4709888088
81521.2845527075
73513.7223544342
55266.8778755205
29046.5361093698
19069.9568831888
11021.5208647982
8921.85229015352
14327.1832574189
32874.1227161774
46831.5785347396
65126.0119109209
80919.2793088415
79807.1233257539
78943.7093594162
55161.5328858298
33559.349988549
17768.9056399989
11311.5252445131
11041.3729574086
17178.1297407463
29674.14254974
49451.396364486
61679.8814135017
74113.0178327765
81355.2219050912
79745.4242030658
54277.7443359927
32357.0682305561
14984.3358490544
8855.84040302059
11079.4127941014
16104.6737128885
28691.6862728848
44264.3347378127
55388.040454391
63129.256697806
74659.5780830929
74517.9424717788
53945.6202823352
31923.8611982319
17914.865522307
11312.2249251514
10618.4214424011
17848.9747185694
24770.8860369759
43649.7834856946
64325.1675190451
75502.7914729926
78855.8535029559
76287.5396051603
56551.7482223997
35678.0829978425
18204.6394238817
10379.488945642
9469.44047909186
15368.7275855407
25647.0702617323
45395.3472493044
54003.7679584737
67526.4953777619
75612.9327769747
70184.5926021201
56743.3917952105
33505.655057866
18350.0891219153
10624.3386422979
10359.3363458775
17084.8433746187
37288.1741922483
52764.2968583774
59026.9777688943
77781.6718101595
83412.7797253252
74973.6689588146
58384.1772420202
40106.034176287
16862.720506553
10691.7728415086
12409.0280971854
17633.6931578159
31838.2550806356
46254.259431404
65006.0797909183
72873.8088829569
82657.958963904
73472.9047440247
55098.6399394755
33929.9170317162
15997.6482774092
9838.25247836546
11319.4845057197
18228.5060887072
32244.358970232
47019.0833642576
59784.7785661531
66264.4751295917
87752.5123565561
74104.3423054594
51399.1110622043
35517.1362458922
18252.2754277742
9874.37386891152
10918.4245222664
17882.1384771678
35595.3985380672
49619.134618493
64307.1146043798
81742.0796623724
82618.6393076159
61557.6060279422
54367.5330651204
34705.7327350477
18429.9665010973
11932.130268976
10428.6680020352
16539.0643228571
24356.7424899562
38739.3750080668
62648.7815366619
69517.6262825766
73069.3479198927
68940.7399104428
55319.9226525245
34493.2736295092
19601.8184517667
12125.425841744
