ERA5
2277.48276789641
3750.05722734946
9741.9680396044
19573.5112132783
26032.4120395124
35703.2803636359
36605.8364281752
29750.3377872352
17188.4929153529
6930.11322527527
2086.88744495745
1533.61722230414
1885.48055064864
4266.77612956276
9064.32431727205
18411.1469213666
28063.3410671753
33113.1948841932
31095.2554871945
27860.817713124
15851.7687354748
6787.47025347082
2438.95266913541
1369.02295084682
2330.47811982338
4270.980910677
8723.82868677518
17994.444748108
26690.3462514901
33264.0046680297
35566.4980553824
25447.916236853
16334.2911573651
7378.36254762206
2778.89723778493
1338.72396962205
1471.24690337968
3714.96634432185
8169.74236845039
17427.1420796055
28851.8553500907
35602.8780860223
40985.6399811634
26959.933671881
16451.4060621825
6649.4685090736
2880.79074552422
1740.10765114543
2483.22015638649
4188.12211626326
9598.68628160469
20169.8129310263
26316.8458445892
35278.1440693219
31574.1179270386
25580.5332126808
15045.1007757091
6569.74679137557
2738.8767072307
1606.8531328151
2260.78074763197
4400.46396129433
9273.24933415256
17661.0866607988
30421.9041451872
37025.3929886828
35216.2087172394
24166.6540652136
14483.7132804358
6717.29528865579
2553.4438335934
1374.5523555199
1868.71835566429
3678.49398478842
9241.03142962884
18732.744068597
28989.3423507381
34903.6209782306
34368.6571711742
27404.8784924804
16257.0003051912
6483.9933710841
2537.62586331181
1435.70303788013
1691.07684201398
3875.90032588143
8371.28967316833
17923.0792131705
25769.0626444838
33938.2921286938
35869.6484473203
25135.8681633218
15036.0997700206
7054.89121828147
2604.63367473055
1574.09512477496
1600.01668197149
3821.37100121984
9169.96045837877
19641.8530853475
28796.2192073192
34888.3580331991
31300.3122083244
25112.3075100118
14771.8677685233
7416.40411482216
2424.70438314206
1794.93763593072
2206.90776998276
3618.04599133885
10184.0415883664
16510.2801241319
28480.7256486021
31758.7548445599
30522.5945086841
25454.8870734704
15283.2228816602
6012.58413224667
2306.22656898812
1637.22537986393
1707.28705465514
3742.81625514152
9250.24045041041
17222.0660667927
27315.3247662943
32323.9724704872
35624.5119986206
27436.9354691759
15391.8323739262
6678.66965107061
2689.32736733533
1674.50877984567
2161.11109951278
4453.83466921095
9920.68715197087
18913.9826546658
26664.0806360488
34532.5911661562
39961.5108333095
27457.2928740463
16320.2493936957
7055.15316712106
2494.08509511501
1568.17231528583
2067.49975841027
4067.97947380133
9362.86324181408
18572.400393045
24813.100104237
32373.3793296577
32443.1272069723
29352.8150048894
15223.8358504521
6811.49371595727
2591.79813069571
2104.67228531092
1836.85184803512
4109.29762821365
8784.67508873902
17718.4427055568
30136.527216251
33153.1122316737
32389.869346221
25780.7177161276
16425.6253202204
7009.3261928251
2449.98976826482
1100.3835056955
1508.87860986916
3926.13916412462
9332.16112889699
17888.1431416057
28226.6491354993
33960.468036806
31533.4670156308
24794.5666324848
14164.2258813886
6823.69956865651
2614.37927141204
1486.21424284577
