date,ACCESS.ESM1.5,BCC.CSM2.MR,CanESM5,GFDL.ESM4,IPSL.CM6A.LR,MIROC6,MRI.ESM2.0,NorESM2.LM
17532,0.110977330779786,0.0844084726008311,0.0839397058296406,0.0726497890569133,-0.315281443244308,-0.363217866638266,0.0769658288501236,0.114073567733476
17563,0.111776432421627,0.0765864356327908,0.0936027300830927,0.0666845973244175,-0.333521921241197,-0.367363457145128,0.0551301740158122,0.101563550958164
17591,0.111849358534007,0.0778011841143086,0.0923711650598263,0.0693706026176929,-0.352822159882242,-0.365079945316471,0.0467890739812684,0.0921612698331506
17622,0.111998976514265,0.100373665988011,0.0905105602111399,0.0503138116567662,-0.355103317986381,-0.359428194137047,0.046207782321485,0.120579390277757
17652,0.103477143899737,0.0976836106170459,0.114439761132762,0.03713265348442,-0.28474031958275,-0.363732739284002,0.102384992870894,0.092008209771732
17683,0.0984106484288358,0.0735465522888578,0.124996530658341,0.0629086316254725,-0.305399582569762,-0.365995160028646,0.118136619768793,0.11314413245979
17713,0.104643744704376,0.0787317020896152,0.0931439307696204,0.0542040077417259,-0.335968907522824,-0.369296693879209,0.129484994661073,0.137975548153049
17744,0.0413409475354525,0.0855969577316945,0.0923883195130512,0.0249814383211981,-0.334034859989583,-0.371412062526661,0.130862402713523,0.138352806238169
17775,0.047954219441371,0.074406373229493,0.114439761132762,-0.00908644001011524,-0.32992433701081,-0.396986259038797,-0.0151942264760737,0.131643570292295
17805,0.0366705142338699,0.0598672675015198,0.124945938475522,0.0130816961745251,-0.315476305546481,-0.40359321738043,0.0567846087553434,0.170901256019605
17836,0.0385938657009752,0.0648045391487418,0.119388946268576,0.0301518280402753,-0.328639936688,-0.39734363480573,0.111025287309182,0.200832260081109
17866,0.0483915160713524,0.0971564751700096,0.114390400041962,0.038570534802573,-0.330439764673399,-0.366200824639845,0.0447004734572079,0.156110351423623
17897,0.143642152989263,0.0949842637204113,0.130186201552484,0.0486581653707024,-0.320212127136481,-0.363940969438657,-0.0364059876770022,0.173909257689288
17928,0.132573155229286,0.0947488027011328,0.130287984946407,0.0479699926088558,-0.289457717145383,-0.376077019657418,0.0284316333497263,0.177341385502481
17956,0.141927617528019,0.0974635260946448,0.0926753805316936,0.0522106332530925,-0.267988304346719,-0.376332248480244,-0.0587548891067004,0.14881102162275
17987,0.124126392730627,0.0995213889556681,0.0905705970901516,0.0479520847469759,-0.297545549432297,-0.37801353607,0.0193590307870337,0.149347463588111
18017,0.0747635571752739,0.0660519845555078,0.0936317250850375,0.0363628948579358,-0.289257817014593,-0.379105710624177,-0.0251313421825583,0.129934368700765
18048,0.077416270430681,0.077586336702975,0.0827339507763849,0.0227315395977268,-0.315730110330582,-0.386876958877886,-0.0353960496231814,0.132410105963591
