date,ACCESS.ESM1.5,BCC.CSM2.MR,CanESM5,GFDL.ESM4,IPSL.CM6A.LR,MIROC6,MRI.ESM2.0,NorESM2.LM
17532,0.19256490656095,0.2183595242417,0.213134414414521,0.243096673311295,-0.0752743347276962,0.0167426457433838,-0.1189563216449,0.0622329633064001
17563,0.19256490656095,0.223376973698154,0.20789950526707,0.348113130537933,-0.0650265984042552,0.000266791001625269,-0.122357761020817,0.0615347415590067
17591,0.190838850155183,0.229255901667603,0.20622447751186,0.288242819827256,-0.065359637812296,-0.0129158435594189,-0.127480950003623,0.0797201152008338
17622,0.185933501730792,0.188306690792461,0.205015221102604,0.252236183521039,-0.0664729411291872,-0.00721185699551269,-0.13564398770473,0.0829800607393066
17652,0.174706752671584,0.18916482856003,0.203726527718839,0.325847705963974,-0.0628051316586127,0.0330927561913856,-0.133697758048685,0.0204526795433559
17683,0.138149538014606,0.169701747203214,0.215387419353543,0.177615019048756,-0.0635327654405243,0.0406429824223136,-0.133038365054726,0.00766225045014279
17713,-0.210558163259857,0.204686411310568,0.201593206637733,-0.0965888759971283,-0.0660608357108334,0.0409389410060332,-0.135579098150901,0.00714554018582608
17744,-0.255164870079216,0.197516807661592,0.197140650832867,-0.0943527244296972,-0.0611523568881472,0.0907838410414971,-0.134400710712762,0.00201500571340515
17775,-0.181011048420449,0.162294246442428,0.203837937780135,-0.0955052565929924,-0.0574176649912965,0.0904315844064091,-0.133472776321656,-0.0050616452218742
17805,-0.180210467414635,0.141914349055545,0.201829861827451,-0.11085536191743,-0.057882244264793,0.0766657829699535,-0.139553762539588,-0.0194128697122398
17836,-0.180210467414635,0.142403028195452,0.203688782499526,-0.0830209296910004,-0.0579471863508526,0.0940860627756974,-0.13554354502561,-0.0264711907710101
17866,-0.179117179548299,0.169546181103976,0.202538095621331,0.242259200734547,-0.053182174466942,0.130756927970712,-0.13720571221139,-0.0537331134537554
17897,-0.170382428517416,0.212730335187918,0.204551559652873,0.322096248283337,-0.0479743766246667,0.105373140353352,-0.137026732253707,-0.0388834335877262
17928,-0.168552687180263,0.206565814201541,0.194305201690924,0.204105191185851,-0.045618297026425,0.07366987851483,-0.140932552821652,-0.0421335437780086
17956,-0.168180272884031,0.209077799297951,0.0857690176360482,0.317363325233863,-0.0225972606967575,0.0291000527265225,-0.138999810306536,-0.0636823176576108
17987,-0.167946930152058,0.22644901357575,0.179204395777306,0.205784808800604,-0.0389946689725071,0.0580415404212265,-0.145280067508955,-0.0649269582113142
