date,ACCESS.ESM1.5,BCC.CSM2.MR,CanESM5,GFDL.ESM4,IPSL.CM6A.LR,MIROC6,MRI.ESM2.0,NorESM2.LM
17532,0.389699251185424,-0.13684262912594,-0.0517908537720596,0.0558077449806229,0.113129511348042,0.0537319612125723,0.442833209455258,0.480108721675348
17563,0.392684250783724,-0.139450616466123,-0.0506168319158611,0.0370053072538999,0.0910279412319345,0.130334646637032,0.454048274942533,0.47911673296111
17591,0.392684250783724,-0.13758155568898,-0.0517722444132761,-0.0208485283193741,0.0882794093386101,0.0880612237110569,0.45796948823969,0.470626381655709
17622,0.355834481443452,-0.131074289881309,-0.0590595128932746,-0.0437927130531983,0.0846503224217428,-0.00135206964256249,0.442884592797513,0.451603068814482
17652,0.188808464092023,-0.130625988388716,-0.0503670545865928,-0.0307413267394811,0.0876897462983327,0.0039661667702188,0.440763361074914,0.436153608590266
17683,0.163750570010271,-0.131808833376054,-0.0518560284090122,-0.0365799769305579,0.0728815495855883,-0.0040301610837334,0.442187966367134,0.407183675464805
17713,0.170188961645369,-0.133411861317822,-0.0582624389448573,-0.208332841813016,0.0698402491896296,0.08791041739803,0.444919087968056,0.401120531939205
17744,0.163228701446234,-0.129690789381707,-0.0583271390231691,-0.241201156040978,0.0707288998390438,0.0456307196058407,0.444758279711376,0.40065818980125
17775,0.167439607247741,-0.135756879315772,-0.0461829704200365,-0.276789694850325,0.0937875390703673,-0.116746117347386,0.434159395212277,0.393899346669987
17805,0.172760469392721,-0.189785273306988,-0.0502798823549039,-0.274682759308051,0.101546373389072,-0.125511419881291,0.438730074842033,0.389692554278529
17836,0.171788743015761,-0.191325429510184,-0.0580115036522644,-0.189109986291252,0.120215448795256,-0.0596195617781881,0.443626640719476,0.372657601255411
17866,0.170169639130811,-0.138105781183477,-0.0433555424746539,-0.0562709466699947,0.12281330727978,0.111090031342889,0.435897587836586,0.359571180548821
17897,0.173823605324257,-0.134904210537764,0.148557836239745,-0.0390873522262551,0.130696364924719,0.0942123385995887,0.434088553341976,0.362161671492767
17928,0.172755110881429,-0.134379495754309,0.208570118631967,-0.056474716686112,0.0885658309718063,0.0515019397720978,0.43587613464361,0.374457353290482
17956,0.173377814703476,-0.131235168462877,-0.059915370013083,-0.0383773026209017,0.0995797852966305,0.0799738282191152,0.431399317819965,0.376683266729377
17987,0.178136966075302,-0.127291790856939,-0.0579950662638687,-0.0582607861550536,0.102367052685764,0.135859625550406,0.423951160562281,0.369395694007823
18017,0.195836260935558,-0.184883176258344,-0.0577571497638696,-0.182951956123974,0.105689678677985,0.194200318411384,0.439318116434668,0.14291375781938
18048,0.201666683534058,-0.191099398312206,-0.0664555991983125,-0.0705496970172041,0.105513391052541,0.15219292207005,0.430272067516916,-0.0453188239954807
18078,0.187586085998979,-0.0911147372150489,-0.044254065314665,0.183341270273829,0.104471354889828,0.121500062441156,0.420569203211306,-0.0267514521480765
18109,0.296114540499955,-0.0960042791280143,0.102741168321147,0.252474469530898,0.10673912090111,0.116629087041027,0.420569203211306,-0.0350066428908678
18140,0.29242405897328,-0.127639404258109,0.0783466940605173,0.359245705076078,0.106575712980298,0.118529224322755,0.420569203211306,-0.0386762316723428
18170,0.29242405897328,-0.127887340293071,0.197331713208769,0.429533361545966,0.108382534226996,0.130311732222562,0.420569203211306,-0.0496398129209188
18201,0.301263491660467,-0.169361292016827,0.204584599736063,0.482237646171261,0.201098704459974,0.0154864082356585,0.425692840377048,0.0221579270356861
18231,0.300776083960598,-0.188635934438456,0.177060598903288,0.455983170417308,0.315944165536952,-0.191118499633389,0.450052926020913,0.284995600919764
18262,0.302177116258075,-0.18884034172614,0.303292210430674,0.446613395564025,0.437121913113043,-0.343277891874407,0.448067734677657,0.247243337866434
18293,0.306698565401992,-0.187042573437011,0.338248197899302,0.443137221047477,0.446350373600612,-0.351980905692076,0.44777100770013,0.247429600802982
18322,0.303025718283803,-0.188038584252413,0.316745419417741,0.440625983194509,0.368464795688976,-0.208055338232771,0.448077034552894,0.21252225194603
18353,0.30173147731415,-0.188537527767264,0.308866710735637,0.444537470934256,0.437198717765617,-0.271568301126703,0.393148690047538,0.214914851845325
18383,0.300943562504891,-0.187705078086109,0.325870143882847,0.446040789945935,0.486866166267431,-0.419152584081479,0.399864606339765,0.209821879032737
18414,0.317420406842994,-0.188200274928907,0.349984792546068,0.41687872105509,0.485988022943823,-0.414862882445715,0.424280510821342,0.208225516939969
18444,0.301428985616055,-0.197538189832686,0.304613339038568,0.400793458414278,0.224090416216204,-0.417842859949942,0.409397897801393,0.21460731340534
18475,0.197193462301707,-0.198474625949445,0.32289835773661,0.387639497901963,0.119524626546587,-0.414294478084029,0.399439937233269,0.179845659796372
18506,0.177702495602043,-0.195693695374922,0.380618070576472,0.380522671297893,0.00883397336124721,-0.417854907227181,0.415948421621537,0.161529973290225
18536,0.17492207485695,-0.194071921126944,0.315488511769609,0.29691806939553,-0.0553389040940134,-0.40690632878617,0.427755186841985,0.161235721777692
18567,0.190606942283909,-0.193764285806011,0.257306620088238,0.246636806087358,-0.0871660921892355,0.111954721960193,0.427095749945229,0.145987284738088
18597,0.204946605938945,-0.193272603543609,0.192374847560794,0.165826102083619,-0.166950264516809,0.163630409721567,0.444129982398471,0.0657071842270421
18628,0.221396817839599,-0.195218642746932,0.199479629002767,0.216574523733146,-0.198047497187937,0.164904491501365,0.442541061721519,-0.0532555790966709
18659,0.267106150039301,-0.196875072820925,0.17864131529136,0.233276323898897,-0.213453413350993,0.160809930472762,0.441262491951668,-0.0619118023915433
18687,0.274410763338443,-0.191767293061842,0.238959118691613,0.163377729096453,-0.150458053156957,0.16363322069039,0.436743907552941,-0.0880905732830646
18718,0.209824476615568,-0.191770460247527,0.254534735431701,0.102403006192832,-0.0702677110545662,0.108765365848928,0.444007458845661,-0.0875137033753617
18748,0.189478596941687,-0.193769261920306,0.161027050382848,0.0994710320659961,0.0334737222933996,0.054399947133246,0.434664572866183,-0.0497048403458135
18779,0.196249958700931,-0.190338863622041,0.109494489108475,0.098930539427921,0.0941123027025107,-0.16499838249358,0.439379639098192,-0.162160881536667
18809,0.20535355209797,-0.198254448362467,0.0980272311653659,0.124824895316274,0.120353835711331,-0.295958014088259,0.456672514992452,-0.182930304669678
18840,0.190132423458522,-0.199356971658165,0.116865476963648,0.224564317991801,0.115788903825148,-0.27178588272409,0.421427832623019,-0.183993500168169
18871,0.172103598504158,-0.196144001810758,0.134259913358224,0.247825729434378,0.261236682953262,-0.227950267042797,0.424878820533691,-0.203961608080203
18901,0.174653879832458,-0.194465757755971,0.134030441880732,0.242200742546719,0.269349033374655,-0.110229806244467,0.421872196432089,-0.2992601463537
18932,0.177911587112569,-0.135671118228495,0.226097639908735,0.247759108509444,0.19578379612186,-0.273197936002313,0.428256388711572,-0.37065059449335
18962,0.224118538662329,-0.127170719071367,0.222813011580294,0.278940134676113,0.124335700057708,-0.274248567195622,0.0170629590270405,-0.383178537660382
18993,0.276073707570783,-0.13498205466271,0.205245386358012,0.276594621748931,0.131984423856607,-0.260757331094313,0.3422772543008,-0.388545008860843
19024,0.20898821602316,-0.13443538617633,0.164839593328817,0.291065923619456,0.130186071154099,-0.264114442212411,0.349377143153949,-0.383058126722153
19052,0.21450659649808,-0.140755331876405,0.127694815339787,0.321030601840638,0.129550384320739,-0.307823207205583,0.349849408196111,-0.392044073622101
19083,0.214327747762208,-0.132876143231279,0.114709086118661,0.397253641666556,0.0528267149346392,-0.318939719802816,0.349635208031112,-0.399951931763211
19113,0.203434517613691,-0.130858164199651,0.115818250500717,0.376488702967803,-0.0974019346665441,-0.185441608926822,0.315216476322285,-0.41408841757717
19144,0.217206744570778,-0.13710047001425,0.17753180666808,0.321214078365074,0.0425885986144235,0.0447320318395106,0.318020568450506,-0.405288025494259
