ERA5
60218.4998899438
52019.311994399
50615.587346402
55743.7023796365
53852.2601666451
73878.5386582613
69575.6543377489
68857.7835627943
88840.5107904524
98289.2217728794
84025.5673742294
73202.9104710519
50266.3583356125
50842.0289230719
42391.4712247858
47216.7291773837
60632.6375793964
60218.9715480496
73843.8240650483
72217.6209920482
90236.614721626
91321.0246127546
78104.7389069796
62288.9141792478
62846.0738130864
57536.18618422
51147.3490073802
52987.789498739
70766.3680946753
89351.2076302469
87125.0487897098
82129.0379316062
95026.9082626402
126000.021850571
78828.0455740243
59053.376811903
60436.4851576947
52199.0315554324
39205.6329112761
43773.1971698361
54925.5152914524
81755.1387704127
71524.6824028269
69046.4771718383
83236.0373754501
92284.5795033872
85415.3016596139
67620.1815962195
54557.1371029329
52515.8638729127
51482.8157148268
44292.7272353061
73176.1144534592
67256.2849243134
68126.7605507469
90076.2442445755
80003.3507835865
108307.919482648
81627.9770890102
61049.2104604095
59821.8154024038
43623.2661291383
44180.0215946916
45571.7887237668
52899.3307738155
55296.3142628437
71443.9178889431
88006.4137076289
110274.101824373
98387.2636870444
84110.631758526
57180.1368982424
57991.3957977295
51951.7577762604
43854.8375854492
38137.4594535828
49454.7512617111
68747.0192260742
64567.0126609802
68809.9052190781
84587.5590219498
74741.1762228012
91405.6873989105
66767.5955104828
60068.221642117
68077.5414851941
58034.7911640182
44832.2285873741
61333.3002215326
73350.1725735962
87791.6877580285
95434.1060965657
99579.6410020888
90051.2405237537
83941.2460112721
74666.236409694
54627.2312257779
44855.9443109594
39231.253592914
38807.819261827
55469.746251415
76202.1695601344
85523.324516274
83946.3165821582
95403.1743138134
102894.43592003
93644.1919546723
68795.8538710112
49085.0318657437
55517.1125667482
40616.621374019
61150.8038984835
68961.2016776279
76658.1701435205
59982.9762009601
86092.9354871884
72282.5568802804
102878.227653623
77997.0921081752
59609.16628398
39892.5321149632
53410.0242546252
45129.3285511239
49040.9900853597
57947.3717890233
66455.9582315907
62186.3232167878
76678.9561433941
98952.4973873496
88903.2342796028
85627.1281752288
60507.7713315839
62686.1044897667
53094.2765767832
59039.1926909703
40920.2453561607
46861.2573156767
54579.5737161579
58853.8961129636
76706.7585532665
85147.7690416574
88381.6423048973
88442.8652078509
63976.5774237514
65697.8940008495
68353.3215067778
48618.3348482762
46272.7922710091
41198.5766573008
57958.4326809176
55067.5074310366
64695.689731483
76817.3150026873
94071.132722199
85101.1054763645
56529.3346665795
72489.3857910284
59405.6050868179
45160.3272313122
54441.4371178113
64658.1217153668
74040.7347432822
56776.1848955043
71749.7485003024
85173.5638161972
104429.522688515
100147.353194337
66983.9427986555
57432.5692296578
51805.653393589
57380.0011835191
39613.2271962036
57936.350706283
73349.4304838255
71639.2946121805
82319.6326963976
102597.937926412
104773.359710246
85981.1906898767
63056.7665002998
