date,ACCESS-ESM1-5,BCC-CSM2-MR,CanESM5,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
2021-10-01,36739.3990981118,27739.4583004643,54626.5071497121,28363.5446024891,29148.5617337777,63695.6119753526,34353.4910069369,34306.7658632378
2021-11-01,27556.8611777078,20917.2313496352,57425.5744539958,42473.8002311388,66371.0149799228,40908.899209468,66307.7977694404,48595.989865957
2021-12-01,43359.0639127735,55581.8745654471,36944.7112632284,54420.054847552,31945.1248431044,40908.899209468,66627.4616419609,71680.7924513491
2022-01-01,43359.0639127735,64794.4330074519,46324.0954218863,41916.8118504385,62071.3232029467,43107.3939278988,45100.3651727308,63381.1910553685
2022-02-01,70680.8931973742,34971.8296974116,52523.5453365989,44398.2347382589,40458.0684991925,67529.6177793155,53476.9909406994,63386.9033854474
2022-03-01,45613.3868197387,78025.8278399211,52312.5868035697,73205.8771413601,41665.6511815564,35977.5358494751,60705.9334842552,76504.0529510656
2022-04-01,41822.9386438222,36945.1555485951,46520.578461848,56934.9329902663,41421.0928661806,67529.6177793155,54504.1081775143,40729.0839254724
2022-05-01,27324.5615769762,48333.609624671,54700.4104533033,20894.1137307133,64977.3716012812,40563.3567457884,49510.1907301165,26028.5089969542
2022-06-01,28071.7672428674,55807.6558272945,52080.0182171187,46807.7396816255,22389.2790753878,40452.7380204681,37300.8740330104,33285.8641789766
2022-07-01,44638.1852364953,48333.609624671,43418.9250986868,30372.9416157696,44516.5292079627,64325.1485522554,47238.8461442238,41381.2963340842
2022-08-01,36019.2588158017,29401.3879805406,39788.5899727207,37287.7725364284,46620.4956010103,40419.2198119039,32187.2073545829,33028.7373430131
2022-09-01,33127.3697122909,31339.4536118072,42536.2503560003,33503.856616761,42782.003182786,41281.7458262735,43692.5767957287,50951.3706024884
2022-10-01,32620.150333971,30615.1617249042,30101.2969571955,52768.7926642466,45347.1243058045,39167.7545359816,36084.8350070233,37102.9524509134
2022-11-01,38735.0603757504,45680.7720716824,18801.8235037233,50510.616383717,35084.153158753,62830.6333814218,64428.3949528851,31082.5423816799
2022-12-01,55845.0434683494,50246.7824264351,58328.7791560891,31650.5299765357,62610.2083684242,40683.8640212382,54653.6127888899,74184.5412095608
2023-01-01,31423.0380213545,49822.7382542405,55540.8907339451,49985.7426906244,42230.0031462739,29030.6528479163,51106.6063534264,35576.6798919712
2023-02-01,31747.407905403,67260.3308280605,53954.7609291158,62334.7741813526,61408.7423728112,29212.2319595407,42940.796938718,36576.3367941509
2023-03-01,57430.0358715488,48765.2196730175,53954.7609291158,45284.7870570128,47951.4449970019,42764.9413533265,66625.2180706464,79112.1432494507
2023-04-01,70360.1572333905,50629.4712808446,60145.1047017468,23709.039356643,56788.1625782389,59122.3772747493,56988.744543571,72625.675380507
2023-05-01,64854.5397433746,58961.6078355132,29923.8530133924,23263.9484882491,39618.2475721746,45714.8544283028,29777.6345105721,54256.7278538049
2023-06-01,38139.1756544,35800.6483398513,53533.8649389064,41738.2334832827,26491.4080843621,59037.8054365978,47435.882771895,23800.5034760984
2023-07-01,47029.1293282728,40634.5232693463,45556.2698307085,32291.5737256321,26203.568726701,34102.2447823258,40889.2308578724,46300.8167307192
2023-08-01,53935.9540175262,31339.4536118072,45556.2698307085,35394.7094805055,26075.7851828306,69179.1232994917,43692.5767957287,26546.6019262756
2023-09-01,70729.6651365687,58961.6078355132,40332.4254748259,27670.4628345731,31830.058858828,33116.613075799,30807.0672366658,41408.7420262045
2023-10-01,36687.2010598849,36875.0748057246,42305.2404919109,62175.3284083596,28984.0310545116,29155.1710885754,29739.8072665813,36046.826908359
2023-11-01,47496.4424672965,61653.169136051,21678.9246727441,42217.0263175778,66724.3921477313,49725.4664216294,26646.7044854276,59673.3109653049
2023-12-01,43359.0639127735,38890.4346612126,52502.8981987225,28059.5157620433,49047.9466805403,51876.3297704447,51439.3035009526,32603.3764586614
2024-01-01,51062.5423438327,43078.9847870112,45996.8160149567,53585.0281663766,37944.5931214069,38906.4182306035,51539.3181668749,38614.4231759436
2024-02-01,50577.6916290948,40734.7381424776,36600.0128978479,49922.4809221707,51326.2912305881,47943.4575431265,54528.873044955,50715.3126497399
2024-03-01,43359.0639127735,35661.9493718538,57288.6629556583,53585.0281663766,41992.4872508798,51429.6437580246,54168.011780133,67198.1301764279
2024-04-01,58668.4154883912,41740.9163433418,58940.4739144241,48743.1669458947,53099.797890551,48995.3565179962,69176.1546110519,63582.7538183733
2024-05-01,47029.1293282728,34784.7497247425,47769.7166768304,40071.4917906911,27552.989778318,60158.0259747333,28670.4618242254,46961.8358372982
2024-06-01,43629.6088851623,48333.609624671,57425.5744539958,45085.5675170174,20666.153417957,32382.5965189738,29684.5466847838,41409.0891797519
2024-07-01,43373.2235847034,31339.4536118072,39788.5899727207,42819.2080404538,41251.1775105986,36158.4739716389,39702.7924864958,42596.2621104038
2024-08-01,40558.2576042795,38085.501037787,36350.8516737929,47567.9914522404,33267.0778382962,31780.5285109902,24696.9140650465,40535.3575097525
2024-09-01,39095.3557999834,31339.4536118072,54100.7803921514,37807.7534142859,29947.6562501457,39542.922156079,48766.1450157965,41057.5522740616
2024-10-01,33449.5257528659,40594.4934980981,36951.3265650398,53855.8178877512,37622.6444050663,34245.9007579713,24676.0761799837,37379.3305462324
2024-11-01,56845.695716207,65580.5893790587,80126.5597378898,25461.6562275549,48257.7387140984,58917.6711204318,28746.3733188783,58080.5993169036
2024-12-01,34977.7869786818,51934.2832348396,56778.3609932964,68586.5910080196,21318.7703936017,41600.9807330825,49839.1067506182,36576.3367941509
2025-01-01,45620.7447699767,61611.969025743,63813.0122943284,41977.6829988288,53527.3850043024,67529.6177793155,51613.0649201682,48627.0665139109
2025-02-01,64189.2233924019,50085.2170366433,58648.4817195062,61253.1168306779,49502.2336349575,62825.8609446811,51677.7422352639,73264.0713897878
2025-03-01,41822.9386438222,47858.74317671,46922.3537717109,56472.7776665786,52929.0957573096,57537.8717317148,49570.2677558452,63386.9033854474
2025-04-01,51030.6277945264,43762.4626211568,76242.8949041893,53783.2010439829,52959.7613570277,35109.6355980794,49404.2976919348,66611.7419065381
2025-05-01,32620.150333971,32996.6179222754,28293.3561797138,32850.1864886834,66724.3921477313,45765.6801109638,43706.4615675562,21877.5629209355
2025-06-01,33434.6748975502,33713.5879667696,36680.6588767934,46677.98453672,24482.1725076404,26989.5671768103,31670.8126251382,36745.6271760879
2025-07-01,33704.1152505173,53252.4300969558,57346.5102713264,35457.8707439081,43821.4535430338,29278.3271410423,54912.6451784276,33285.8641789766
2025-08-01,32890.5683891266,62553.9609972885,57654.2078707981,36533.0976493721,42667.2116320234,61863.8172355998,21948.608261792,30959.4059180747
2025-09-01,47350.2104344631,31351.690069613,44429.2621927019,36097.8968637614,36207.1762256906,33864.2028427677,54912.6451784276,30959.4059180747
2025-10-01,57022.9585360656,46454.671683045,56513.8658043717,34176.1792520544,19481.6197082625,62620.0628812905,29777.6345105721,36534.5397624565
2025-11-01,57430.0358715488,62600.9050558935,61968.1553642178,23709.039356643,45354.8771917917,52662.2065709007,36823.3719980076,36665.4333378381
2025-12-01,43359.0639127735,48222.8147976154,53341.2103425518,72043.8660710236,62071.3232029467,66735.8085680593,49575.8386224463,48572.4407494982
2026-01-01,33782.4334329533,49575.0659047628,46688.9675953687,68055.0971219849,41414.6249123907,35109.6355980794,66351.8960660111,49152.4680289857
2026-02-01,46920.1573645315,61081.9876403972,46324.0954218863,62551.8102269871,46117.4676178173,62830.6333814218,54952.6359256204,55970.153540535
2026-03-01,41273.111236367,41237.7709882377,70615.0337378046,74183.9217571976,41507.3758715007,40908.899209468,52453.887065856,70022.5079028304
2026-04-01,41109.2346820544,47858.74317671,59572.2737307335,50295.5457440307,41414.6249123907,41726.0197375146,36823.3719980076,63386.9033854474
2026-05-01,33247.4933509716,27740.3243844226,28157.644798009,52958.2785665978,65151.4372758938,38420.003400885,49404.2976919348,59819.6194217234
2026-06-01,54611.1842517061,55691.8162537729,42613.2181389897,35778.914066823,23365.6278098623,32377.0692890274,31347.608405818,36195.5370003379
2026-07-01,50288.8044542481,38229.4936159885,54626.5071497121,37459.4582348353,39254.7526946492,31558.531258895,28737.2643119064,35000.6335375732
2026-08-01,34538.4428900404,31233.1145496,38325.8222057948,32301.8832708309,33310.9489840251,31558.531258895,34526.8020839451,37379.3305462324
2026-09-01,51208.7938682416,31900.1903662443,42269.2423059772,30009.0273885136,43821.4535430338,42617.8934555243,50293.3263311664,36012.2679046621
2026-10-01,30850.4119740689,41847.2678777502,23701.8166939899,47330.3128828174,22093.2267417221,44534.6482818246,45257.9124087004,36735.3451120446
2026-11-01,30850.4119740689,49455.3136912349,46297.4983602507,31650.5299765357,32762.3276940326,30297.0085791543,54073.4427427952,29824.9855846293
2026-12-01,43359.0639127735,53554.3809027705,53128.1256098595,56492.0744580939,37130.3443097555,47544.9189722241,66351.8960660111,68708.3862323799
2027-01-01,41109.2346820544,58148.4838222042,43016.017669511,40641.16383289,55716.6121276427,39062.9033332831,46153.1458463984,53466.1308827913
2027-02-01,41294.566341652,47858.74317671,58893.0606335627,41750.4432334535,41414.6249123907,69473.136430207,52469.9579928585,73216.0867234594
2027-03-01,41109.2346820544,35115.2708675227,38232.6737216787,72779.2654585253,66622.6422309232,67529.6177793155,64171.605290572,63386.9033854474
2027-04-01,38248.0142538785,35003.2441001269,46520.578461848,48743.1669458947,56788.1625782389,62830.6333814218,60677.7589350045,68708.3862323799
2027-05-01,47894.6275642491,44917.4119545358,57425.5744539958,31449.2201826547,66724.3921477313,44215.4952628333,26646.7044854276,36600.1244088779
2027-06-01,43508.8423365743,55351.0969259249,40156.190589756,37191.2778119264,18877.6015503326,26873.2518107018,31016.8325020574,30341.6899949356
2027-07-01,45233.7908336145,29374.2415366388,30893.8897152401,25885.623990798,45276.4837138848,29278.3271410423,48980.4830656915,27548.1221978877
2027-08-01,42515.5223496266,57036.5161846207,39781.245888513,35377.7012818964,28433.3665482271,39167.7545359816,37739.7472383052,26876.7876726147
2027-09-01,33055.0057481803,60603.8803611138,59784.7811170063,44248.0666010901,44356.9342564989,33195.8532730909,34493.5896405926,31100.5631148788
2027-10-01,67867.0210297205,29188.9191600692,25486.1012648369,51914.3198788534,29763.2998165091,66735.8085680593,43706.4615675562,31528.0756452798
2027-11-01,54762.8147022723,77580.6887239103,79776.5900240133,33424.5533039733,65151.4372758938,66735.8085680593,45355.3669664692,36665.4333378381
2027-12-01,59303.2506296214,42107.9103879325,45767.5096167666,60606.7481616006,49053.7421224137,43963.8716765428,66627.4616419609,73216.0867234594
2028-01-01,54156.2360885969,58515.325655182,53131.9837068083,53158.8659458461,56788.1625782389,61791.6060104642,66351.8960660111,48572.4407494982
2028-02-01,27556.8611777078,47858.74317671,53131.9837068083,33890.0849343952,68028.5162086061,44655.3828364982,45062.9229724115,42698.8138932835
2028-03-01,57022.9585360656,52822.9147440496,80087.4235084416,48735.3364056902,56788.1625782389,67529.6177793155,54687.6803029905,73216.0867234594
2028-04-01,73538.2312662827,64262.1993769928,55301.0482271608,53756.3376569274,41414.6249123907,43601.804874397,65124.6413708281,40754.1160803994
2028-05-01,32890.5683891266,29921.3434365375,46655.6746162609,39212.4291167066,40977.681804738,59122.3772747493,29777.6345105721,50386.917527967
2028-06-01,38198.8626680116,31296.2088061324,40614.496391763,33031.7687032379,43821.4535430338,45378.1922666079,43706.4615675562,49060.9885914018
2028-07-01,32912.2474180462,35800.6483398513,29267.6184983607,37157.3746660235,44516.5292079627,33463.0218468915,35296.2964707321,33028.7373430131
2028-08-01,43990.3746143628,27739.4583004643,42990.2007004326,32301.8832708309,28433.3665482271,36158.4739716389,34526.8020839451,41057.5522740616
2028-09-01,42714.6072466964,31728.9701654898,18282.6069806886,38956.9394979325,32157.1390626054,40418.9580524952,34526.8020839451,41618.4045166238
2028-10-01,70784.1493919059,38082.8637263738,54626.5071497121,37191.2778119264,32157.1390626054,70568.2753408333,26646.7044854276,42596.2621104038
2028-11-01,73538.2312662827,61611.969025743,64577.5909248102,31864.3380647843,66724.3921477313,75628.0987945726,64811.6045756619,56186.3081647174
2028-12-01,51496.4273725787,39883.2100402698,43148.2284176122,47080.2989248695,48501.0430962942,40683.8640212382,48770.7365272568,48858.0333386387
2029-01-01,41810.7852760545,36127.0923110709,36944.7112632284,41750.4432334535,66340.8434752761,52662.2065709007,62366.3482647416,38566.2524175418
2029-02-01,65202.582921305,39883.2100402698,56115.5784916668,39910.6498062964,53409.7692837178,54999.181734399,46489.9022526801,49152.4680289857
2029-03-01,59303.2506296214,36070.6537421595,49615.0754889712,56356.4535943586,52903.7993452279,40683.8640212382,42280.6368580719,76527.3655296468
2029-04-01,56269.1174474462,50862.582161471,61269.1734997466,68071.5187078955,53409.7692837178,43107.3939278988,56073.2038152399,68708.3862323799
2029-05-01,43632.9585464888,31589.3945329906,57654.2078707981,47100.8998359602,20941.968715205,48639.2923745527,26646.7044854276,47277.6504920109
2029-06-01,25690.2552533169,35800.6483398513,54700.4104533033,28772.3526136618,39601.5829892318,30225.3035652539,37688.9853280793,30932.0159256877
2029-07-01,32890.5683891266,46959.8000470716,40243.6459693881,30301.1070229671,32518.8221274268,31103.8798179542,42071.8992134819,36195.5370003379
2029-08-01,27599.5554704065,41354.9374223963,54666.5595060735,51914.3198788534,45720.0067603029,33733.1186373613,31347.608405818,31815.5374448558
2029-09-01,47350.2104344631,27739.4583004643,25690.6930291759,29599.1397158576,40680.9972038015,34458.1489081419,48832.283489786,32269.4502849023
2029-10-01,45895.386759644,67114.5578332566,38325.8222057948,53211.0035153384,38384.2121655811,67062.9656919003,50419.6074016846,37359.1636863616
2029-11-01,27556.8611777078,47888.4661255868,55075.2016825809,23709.039356643,35487.7073994388,61239.5159613488,71950.0142543408,39226.4343192273
2029-12-01,48851.2681362468,49575.0659047628,60473.0426194088,62551.8102269871,23492.5937164286,58221.9745285965,67966.0572630216,63180.1755198751
2030-01-01,34819.8278902818,42291.4535723448,60703.1781859943,41916.8118504385,41414.6249123907,67529.6177793155,68900.9199223002,63195.6188912701
2030-02-01,31423.0380213545,59701.4403767072,53356.9622368573,62551.8102269871,56786.1472840668,31318.4755939732,63805.0748990269,38640.4412332848
2030-03-01,37551.5638931136,49998.5359182529,54527.0098182054,60066.2019775509,52903.7993452279,42587.2599098713,48770.7365272568,72631.6141432465
2030-04-01,43359.0639127735,50629.4712808446,48128.1496972959,48512.7535367418,57065.2298030706,71418.1021853103,57403.8423609965,80129.7326232606
2030-05-01,68771.6906353192,40350.6361370897,54666.5595060735,34176.1792520544,69522.8987103801,48639.2923745527,49404.2976919348,47577.5474087115
2030-06-01,38094.3971962375,30615.1617249042,29754.1056123232,26262.6480228815,44356.9342564989,41556.1476127315,42454.9495188552,28698.4868240938
2030-07-01,39059.2014068538,48333.609624671,34713.4565163297,30631.6201823308,40418.9298281802,50082.707786398,42071.8992134819,42449.0844728851
2030-08-01,54625.0558198957,40634.5232693463,29754.1056123232,30301.1070229671,43821.4535430338,31558.531258895,33020.9095252366,41408.7420262045
2030-09-01,27763.562250521,44111.1885421288,42634.0425402011,33031.7687032379,46601.0944292444,40579.1722009676,28607.9741654414,35957.1629605741
2030-10-01,65202.582921305,41861.9914074718,36350.8516737929,32850.1864886834,19481.6197082625,67062.9656919003,28607.9741654414,21993.2105133646
2030-11-01,51368.3322967924,44104.5473292244,55075.2016825809,28865.6662095641,20986.0361498557,51429.6437580246,66481.4196529421,31082.5423816799
2030-12-01,43359.0639127735,58148.4838222042,36081.8819401655,50247.1007695935,63085.1558039308,42550.0177729727,48810.638847724,43720.2487340565
2031-01-01,58768.2745896346,40968.920072982,43319.7069376497,56934.9329902663,41421.0928661806,39062.9033332831,56555.4914302367,34391.1836517851
2031-02-01,32056.9494776464,47858.74317671,54423.230975672,58569.1140564069,45275.0699231582,41385.5359397463,46153.1458463984,47306.3302598683
2031-03-01,58540.5483328517,57801.0392074539,41335.0293538338,56492.0744580939,53099.797890551,64882.814414109,54463.2444811042,58716.1260590419
2031-04-01,38735.0603757504,61566.2703238873,79575.7962964925,68204.3122445766,49556.1279795853,67529.6177793155,53246.3735302589,49326.4856299038
2031-05-01,31784.1348961169,31589.3945329906,52466.5399642552,25461.6562275549,20941.968715205,59565.8246783238,24202.8324674917,48715.032915414
2031-06-01,47029.1293282728,31099.319837669,39788.5899727207,37023.2671015312,23495.877849578,40452.7380204681,29341.7960959878,45735.7843504782
2031-07-01,38224.8138442385,44111.1885421288,34713.4565163297,30301.1070229671,26491.4080843621,34458.1489081419,51018.2965708939,31632.5520029951
2031-08-01,36687.2010598849,44428.958272502,17714.208006144,52768.7926642466,20723.4545648377,28476.4843463685,35046.7509666755,28452.3966289979
2031-09-01,33118.3250474726,35800.6483398513,40332.4254748259,28874.3223118228,23495.877849578,61607.9265698844,30422.389790528,28023.2164136855
2031-10-01,54402.5470764807,29344.0273773629,48860.9971367097,29252.4252069609,59952.7705498075,45714.8544283028,36392.0356418251,36600.1244088779
2031-11-01,54156.2360885969,30387.2291119681,53465.943285542,33594.9939243087,38952.1326654133,42341.0784467442,49404.2976919348,38242.973109412
2031-12-01,55890.3224565026,52324.0031407605,54423.230975672,35531.1473935088,46702.7181513297,34092.671549459,64991.2268338701,46818.2908751956
2032-01-01,51368.3322967924,44729.9496684968,36600.0128978479,55194.3825273538,57065.2298030706,67062.9656919003,66960.6376704437,52321.9066912902
2032-02-01,33193.0637582058,53093.7783917315,64350.4370248411,58527.2922229647,64099.6924709047,38894.0222911143,55468.5601353432,50795.5980733253
2032-03-01,51929.2312723019,52688.6301983627,55075.2016825809,56472.7776665786,68169.8279031463,55470.3679391875,67448.7308040501,62463.3369791349
2032-04-01,66402.9775616726,45792.1701527252,58648.4817195062,70133.5324139358,55701.1228270588,67529.6177793155,27527.605069724,50715.3126497399
2032-05-01,54288.0509681103,33301.8130199396,34148.8964314366,42217.0263175778,65151.4372758938,40683.5722899015,34353.4910069369,48001.6360014339
2032-06-01,40576.3653845514,41488.7689531619,40158.8974403054,31986.927614083,42321.0227335072,33864.2028427677,47262.9166471738,30959.4059180747
2032-07-01,48536.3058772129,36596.4592678501,41260.8637425234,35394.7094805055,29563.0779846947,31175.7040810681,31043.8524714642,31611.3771440886
2032-08-01,48630.3513723552,36596.4592678501,43418.9250986868,39690.5089015844,21543.8105951877,61791.6060104642,33020.9095252366,40535.3575097525
2032-09-01,38540.3022910125,45036.5882548832,40332.4254748259,28321.2819757777,33278.8856349049,30934.650304027,33020.9095252366,41169.2143468126
2032-10-01,21157.6387785546,46409.1049579987,35673.5416988407,46802.6728909917,28433.3665482271,43823.9998521768,29739.8072665813,32952.8148515784
2032-11-01,39946.9569336874,61044.6214860877,67002.1773468116,36710.6369232878,70670.0852464601,55279.2006984859,72458.6834355823,35916.235878263
2032-12-01,43359.0639127735,48513.5662625904,53537.152334599,31609.7522321506,62071.3232029467,41354.619082276,51210.6908784491,52246.101770593
2033-01-01,58616.0800530743,46741.858470859,61629.0412940347,68395.7070353756,53329.4879116724,44366.9742418829,54687.6803029905,35576.6798919712
2033-02-01,55845.0434683494,68390.2128807198,55540.8907339451,56538.9046981329,53099.797890551,62830.6333814218,46153.7724598973,56295.3986245604
2033-03-01,34977.7869786818,48004.0402923213,55075.2016825809,55792.5515589172,55857.7966057092,69473.136430207,63805.0748990269,68624.9569624924
2033-04-01,71086.1578907303,40626.8734110437,67351.9028985276,58574.6651904457,48803.2308494412,63695.6119753526,51210.1804040122,62502.8084592444
2033-05-01,65202.582921305,41153.9590828917,38324.3932061158,42217.0263175778,59952.7705498075,39167.7545359816,32796.3384993074,36600.1244088779
2033-06-01,40253.8378773946,44917.7998160926,42305.2404919109,28363.5446024891,26664.2847316028,42382.7243961598,28580.9584343491,42449.0844728851
2033-07-01,28071.7672428674,44912.4710452459,36350.8516737929,46811.1411278402,46576.8465229731,31887.887852608,44074.9878787422,23864.3882453004
2033-08-01,65234.9353921203,48333.609624671,54666.5595060735,37006.9165773696,21158.3398890614,37003.8161813676,43692.5767957287,30881.0468040314
2033-09-01,46387.3453847213,48333.609624671,29754.1056123232,45847.5527352153,39601.5829892318,33864.2028427677,33462.7551562037,37819.456048793
2033-10-01,41294.566341652,38753.2391042974,30397.0716281673,37239.2295980139,36207.1762256906,62620.0628812905,43551.3698852656,30507.0981319693
2033-11-01,50831.623250311,57936.3095045862,55540.8907339451,22275.9301950779,39618.2475721746,52662.2065709007,49299.1876919439,29943.9737883207
