date,ERA5,ACCESS.ESM1.5,BCC.CSM2.MR,CanESM5,GFDL.ESM4,IPSL.CM6A.LR,MIROC6,MRI.ESM2.0,NorESM2.LM
2004-07-01,53121.6282099112,60033.5765305703,61796.5364346759,59644.9864203312,59172.6289051226,63254.2329774526,60768.3535041835,60804.0741891856,62717.5960725307
2004-08-01,64246.194730199,87912.7655417445,64767.1409413938,69875.9176247053,58168.5368031928,81853.827827964,60846.7843375575,96555.4613109132,66359.5458631703
2004-09-01,100950.340978115,92633.5184905191,84048.4923481653,89889.3971410954,84278.2373297609,89985.2151121689,82525.4291747872,96945.3232045427,88394.9106416604
2004-10-01,99515.6863626642,80164.4219344122,79621.9658039574,86735.2112018525,79691.7640917116,83867.8236701217,77625.2247942211,79591.4510237275,83139.2297969622
2004-11-01,103932.974075233,86377.9918991682,86672.0184518944,93119.0436535942,94361.1115050386,87756.0258446607,92382.6357269479,82561.5915108515,88414.5905171645
2004-12-01,99358.0544349487,84590.0560111326,87747.2167411093,82138.9712830857,83028.0698608873,85463.5950519479,78698.2061976925,78400.06904522,84067.646051157
2005-01-01,66630.060196956,64637.0209397772,67521.1674447795,61260.7664216554,67684.5780108777,63659.8909162529,64320.0699499031,66541.4736131454,67594.5013527087
2005-02-01,77422.8319878097,78770.6983557333,69368.9654297752,69922.7108162381,79282.8677696565,64673.8372865633,70580.1779765953,70797.6365178757,70513.8585021135
2005-03-01,73969.691949083,64314.9457870756,62466.8341047503,65088.1357897826,65309.6390013861,61851.5025388958,66936.0177055567,63422.4403274579,66852.608800883
2005-04-01,65762.9368175813,70685.8691753476,87747.2167411093,63404.9238975648,68566.5609713858,68506.6541624486,52526.9903008877,70797.6365178757,52302.4751298412
2005-05-01,68332.9857621442,63939.015783635,74915.7123772119,69769.4858692061,80397.459250001,56528.7304920079,89505.7034594907,96555.4613109132,99874.66948803
2005-06-01,65476.298289703,69637.0184672143,64435.3904362783,62873.7339058999,64329.9282832627,69678.5871174354,66158.5000641632,71107.6187006013,69081.3681105691
2005-07-01,65683.6281927545,73339.3006571175,62682.414187031,64678.1310214582,68629.0151050683,67035.5019047596,62008.6586974258,72802.1368887771,71469.840210504
2005-08-01,78962.1667794273,81401.3111030948,71369.5613033473,71846.5630153224,77720.335127753,79173.5088033079,70152.2233585545,76657.2222215562,73165.5448560129
2005-09-01,71347.6787283306,74497.4884248231,70201.2333067974,75436.3660965631,78703.5069267815,74307.3031188854,72099.4253544208,83589.4802117504,66950.1048028541
2005-10-01,92250.4630397298,70685.8691753476,62536.0410537643,88187.1518364903,77815.6326077877,85981.7787104739,91579.7368578365,72591.9468039995,85796.6308426165
2005-11-01,106972.733407653,101468.537453537,89415.09976663,91338.2260110256,91391.7804944776,86650.3485911951,95168.8522523559,94645.4797074863,100190.033716601
2005-12-01,92056.7149374173,76229.9593108305,88142.845629749,76346.4813340377,81098.8589666643,90579.767785665,79060.6821735612,83080.0132605158,76033.0932066933
2006-01-01,85060.4134093378,68801.9564274284,72421.4850006804,77947.2465274015,78410.7561429424,68925.9694399946,67439.314446063,67427.5332003132,65196.1951894038
2006-02-01,63566.8894107191,67981.8443008582,68250.7901450118,57779.7271485289,56937.8893833073,59934.9126630364,64499.687167032,60887.3958463943,58883.2100101943
2006-03-01,51595.0627683725,48034.4960360233,49029.5415602493,54209.5312224427,59137.8915021413,60112.6098485065,62120.9447309717,50212.9585087303,56263.3808657899
2006-04-01,55081.6747286376,70294.7115464508,51157.5845834869,58634.623246725,64893.2862842265,59760.6726441778,56672.2672468026,64934.1473116069,57660.3698540838
2006-05-01,69772.1097332405,73062.4866809991,77190.9555802042,70728.0820673834,75094.352239803,67234.7930729338,81461.5619635024,79591.4510237275,76241.7014515438
2006-06-01,76033.2759627395,73353.2626849585,68424.5846288603,66730.2928859571,67222.9258791757,73479.2408860347,65547.6595784328,72137.1986230349,81000.4322685257
2006-07-01,58795.3937060803,58173.5725091574,61026.173082789,62282.3419635972,61290.4819560433,71087.1257001432,57819.874540368,64991.0968979185,61315.2616499169
2006-08-01,71194.4643504217,66576.0464142985,66107.6551836869,67861.226681249,67641.3521691356,81094.7300190665,69702.1641013754,72533.6290194075,65324.5458818337
2006-09-01,78753.8043279138,77908.9899211412,80899.6731494588,73915.7657322715,70941.7904585875,74307.9131501362,83122.7639466301,72849.8807920006,71803.4177208235
2006-10-01,91180.3350918882,77307.9566277303,90253.2602551719,89935.8324285729,78812.4839596723,75234.7232429802,91579.7368578365,93150.8441476092,83385.3860522317
2006-11-01,88520.337465586,72385.7030179914,81055.4705006335,75291.9025454852,89188.2164556919,84393.0917544551,66870.3249162519,85446.6596008432,93435.9814955838
2006-12-01,67558.8520334967,75395.2307565975,68393.2375701705,76948.2600736474,68520.5609059844,78357.5872321056,71625.071185576,72623.1652613087,59805.6113958337
2007-01-01,53441.083346851,62081.0551066221,61156.1907276383,55211.922715271,62983.3524921124,50797.2233427493,55506.9948382868,60216.4340521427,52398.4532362877
2007-02-01,61375.3927473181,60809.0808387082,61801.9848556655,68282.1408989235,67082.2494368339,51130.3748490296,56340.2565325438,58962.5435369171,64710.0592393522
2007-03-01,57427.9166607654,66874.5155310501,63534.8883473098,58794.5174491829,67240.6769438067,52014.7363338049,55210.5998494152,62737.050035864,57125.2777293412
2007-04-01,66852.0814003593,67465.9060227253,61797.5889479347,77928.3986376131,69804.9209959632,55237.9704204845,64896.4626088616,63916.6497757904,48611.856373983
2007-05-01,69738.914765321,49773.0568035738,61538.9656677772,64349.7266896734,65596.0076131379,49871.9442556535,55064.3504954414,71070.7740192373,100190.033716601
2007-06-01,61652.4687552629,67456.8152035321,74166.0426576097,67267.5806239409,67026.8956584348,74905.3280116267,59778.0213496983,59606.8072733357,63365.2175433401
2007-07-01,61219.4048586348,63775.8667936632,64767.1409413938,66219.9980069526,64456.9130083806,67214.5090056395,62140.5223494807,58443.1467850078,76638.0417479533
2007-08-01,68536.6656429705,64026.3608404038,68424.5846288603,69221.3494276382,75520.7666330637,70906.3166549296,78412.639254196,78233.9913080718,62672.563693376
2007-09-01,91440.9835383026,73353.2626849585,73298.7270194712,61998.8750180368,59917.0531259501,86650.3485911951,92918.579576519,80311.3938252823,60919.6155899341
2007-10-01,92637.5528961478,76709.1785485678,90271.9959126553,84351.1204497974,85724.9086495484,88463.9898553784,85868.8766936298,85034.654006316,90988.9894595977
2007-11-01,92324.9812764628,58252.3903051954,89415.09976663,63404.9238975648,65078.5652682737,87664.0684640485,66080.0218175764,89634.3633544579,94248.738550254
2007-12-01,82849.5875879291,81537.3708313924,81248.0146941795,76773.9561078009,75002.9933689063,83290.6974681156,78255.4042369748,76749.4686207071,79590.2993846146
2008-01-01,58014.2468341952,53358.1226281144,68393.2375701705,57768.2111609871,61656.3734910979,62675.2381685058,67957.5863136426,48244.6228642434,62731.874014344
2008-02-01,56540.7743410295,59019.4369978972,71454.9990546919,61460.7029131445,61934.9501629916,60670.7155534142,42348.9646406509,80725.7067676409,58813.3731940946
2008-03-01,49717.4674100505,64947.9455268945,58585.2099120866,67390.13282372,53395.6708962246,49284.0564105849,67967.0490229206,52823.8182360087,50607.9220413669
2008-04-01,65235.6392821088,70685.8691753476,62040.8417499514,71022.0319349973,66790.0229908943,63388.6440479103,65731.2339243472,72271.0687522191,61017.264912331
2008-05-01,68892.4176259514,70772.4767985845,69186.8405561241,66779.0038319812,66199.8602279814,61193.3388565367,72484.51260887,71619.6346177707,76215.3106883251
2008-06-01,73268.5227483547,66976.9957189096,66396.3883982005,69221.3494276382,65319.8232700034,75591.5882055153,77193.8937862723,66164.72279115,65514.7315441305
2008-07-01,66875.3757011924,63405.8650314111,83497.5358511439,49687.2326548287,62099.2867179665,59554.0378017344,69147.961105637,67395.9987422224,88394.9106416604
2008-08-01,72137.2694862952,77442.9036000336,69434.7147803488,79143.8937712585,64745.4334145368,68728.0579251236,74638.1846268029,67395.9987422224,72059.4266558222
2008-09-01,78091.2262529635,63879.3697128755,66085.210854647,60751.3362712849,67641.3521691356,82420.2794022231,58868.1230776431,72214.2926996687,61813.4202752937
2008-10-01,105135.571884356,95467.2687608077,88024.3688320532,91953.4119974211,92861.0522374686,86374.6514989592,94353.0222257466,97008.1016681363,88009.2531377915
2008-11-01,101496.990072711,83209.0777389594,91498.8933364255,91654.0903671114,90678.8966666774,82302.5713863196,79536.3464123233,78903.230336773,94765.2531295018
2008-12-01,92655.9749657681,74857.4942606929,74580.0929735269,79675.667965583,78949.4289744142,83599.2614968881,87727.0446027972,73256.3281748876,78898.1513325038
2009-01-01,62042.1223709849,53944.4688727695,56028.2388357665,57467.2388524723,73754.0077706004,78775.4903622406,66247.1493147357,60850.5530142772,58711.546676957
2009-02-01,51564.4809518903,51224.7024460076,56011.4376983652,49564.9247268631,46425.6749662365,60111.4358396962,61897.6919254681,53042.298429764,62833.5282866404
2009-03-01,48927.0661262723,53971.2020015797,53610.6132787954,69189.4354288839,51179.9750849139,55210.3966994284,57955.0142130124,49486.6165147047,57057.5863543867
2009-04-01,29056.235991566,50383.8793746531,49484.2856083768,48269.5306906181,50281.3310762249,48154.1451694869,41149.4385711742,40502.7999416711,48611.856373983
2009-05-01,45438.3771156376,56946.7095580443,59744.5099159703,61998.8750180368,59917.0531259501,57145.9994796582,64313.9274882955,56962.0057540947,62672.563693376
2009-06-01,60303.7177446202,62342.7899092452,67155.1322405347,68419.4635277476,72839.7279134731,71611.8804584162,62063.7078197249,58087.7281654859,60005.862907801
2009-07-01,56614.6995103857,73921.5751133425,71995.7683310302,49517.4388271498,64456.9130083806,69989.887205807,65547.6595784328,67395.9987422224,65481.7279522024
2009-08-01,68825.960435207,70566.8209878816,74915.7123772119,69266.2500091717,78567.6643455832,70818.5380895304,71537.3762168179,74157.3186986495,68094.010182154
2009-09-01,70916.724312854,62978.544133734,76881.975663679,69827.9769064543,68543.9320142559,68027.0166079808,67345.4723154783,68913.2098594423,73718.4478857843
2009-10-01,82880.6816358855,80304.1142063213,73070.243210515,67645.0798575049,73452.8531465974,63211.6394568367,70994.6911796768,93174.4979512207,69081.3681105691
2009-11-01,83332.5255468979,79364.8153774829,83304.5364158236,87261.9124564395,81889.3840281036,81853.827827964,77294.4225341037,71957.7184491101,80923.2753175522
2009-12-01,82254.0502849372,64637.0209397772,71454.9990546919,76773.9561078009,53395.6708962246,83819.5402708769,70580.1779765953,52823.8182360087,58591.3113752425
2010-01-01,68355.8252203725,69856.9073368419,67629.3636886878,56827.544059833,61699.2746872621,69873.6370607399,64696.4222669972,64461.3767756638,62191.9813598582
2010-02-01,68539.5443387964,51827.837639854,55955.9243074295,64686.6517716973,59137.8915021413,67346.0152348327,43375.2615707134,52823.8182360087,64446.4797667035
2010-03-01,60997.8218790201,59046.9587978377,64251.6325736443,58621.4990921629,63394.9501154158,57101.113191059,58490.6593839848,67618.3454738572,58656.1759306635
2010-04-01,65976.7944829377,64421.8675011844,78354.1372936075,70550.3164746335,60929.0939697374,66358.1332272653,66746.8406224235,81749.1212681929,74519.0055054631
2010-05-01,67293.5312546646,64947.9455268945,53803.1802254371,91821.579085851,76153.4727888634,59934.9126630364,94940.3709337726,77164.1199544217,81834.719867392
2010-06-01,70252.1360944667,64139.7076226759,66914.5511937595,61123.1471658557,59347.5119395352,76548.4706535443,59259.8363611974,79046.0343787187,70091.1385388355
2010-07-01,57621.0423080898,66386.9926984204,61515.0655486251,64349.7266896734,59347.5119395352,68690.8591300344,57767.052877485,67337.436432478,60948.6199552243
2010-08-01,79838.7621142995,64139.7076226759,80899.6731494588,73544.7946711613,81051.3304917072,59727.3904339795,64966.1110373342,72849.8807920006,82741.9204357674
2010-09-01,87897.5309673445,91988.69580688,74601.83056363,80428.0864336472,79744.4770618685,83483.0462766993,75616.725672892,80311.3938252823,84681.7618250052
2010-10-01,83841.8471882228,78810.9147134419,85088.3249102511,79635.0498308628,84577.6319682558,79214.4880389105,87524.0611710344,82079.1009486167,82741.9204357674
2010-11-01,111044.358278737,101846.84689377,89965.9994863393,93798.1205266147,81429.0669504286,91284.4579205719,93559.8592169837,102309.378471398,99874.66948803
2010-12-01,99747.4873562024,60175.322235607,83444.6474153839,58887.4296482561,51091.3088701949,68506.6541624486,67957.5863136426,49510.6424458511,63308.1063395137
2011-01-01,65925.9135004769,62118.9684583247,63873.2213173689,68472.307052674,64544.5931219489,62812.8295704711,60781.349696395,63440.1929537477,62958.0461839585
2011-02-01,60023.2568324522,63832.5976904106,59688.7411068992,67662.3808675721,53204.3230477742,60670.7155534142,63850.5864013948,61004.8141071404,56181.6251121787
2011-03-01,54050.0133713239,61657.3377189556,53634.8869149862,54698.3811937245,55255.5373342409,56259.2661821078,54329.5619589911,67029.1616988408,52410.6318367771
2011-04-01,45986.4077672663,47380.9758005996,51799.7218052463,63404.9238975648,67493.6219705457,48787.2886107966,45491.5561132679,55988.9694898647,66792.5516678018
2011-05-01,71412.3365359554,76906.1855390147,56756.5367185904,65891.1100130758,67493.6219705457,48154.1451694869,61897.6919254681,97154.1538309471,84259.7095145516
2011-06-01,55957.9447891203,58085.6727231426,65237.9516380231,49332.3219481903,58897.5175148228,60210.2240070967,58039.7686416885,57730.967798403,61224.8526572513
2011-07-01,56052.6374927685,57140.1530605756,65982.3772840541,69308.9677314428,62064.1608691169,69451.9888856562,60959.3870882746,57751.9630846704,62296.9517132045
2011-08-01,68085.5853927985,62610.493862197,78711.5170120655,70231.9370149243,58124.7469404522,62686.8562014365,61971.7516433226,72045.4814650097,63067.8116301269
2011-09-01,83243.5855520358,79647.9589181461,71995.7683310302,73699.9458900706,79691.7640917116,76548.4706535443,85421.6276362429,74249.643372756,73268.3542716134
2011-10-01,85926.7229994514,81910.0013752972,78231.6547147554,88583.5686544787,81915.3260026291,70746.1625148644,85649.3703274529,83673.5879942731,84566.6087011805
2011-11-01,99891.8917160256,100341.92903549,90915.0377162413,91893.8582791317,77070.4134868333,82498.6692457007,81614.3538290598,102179.543434701,87141.4197321038
2011-12-01,69768.4216414442,63879.8354616382,68485.3532100415,69758.3755106984,66920.7292494979,75211.4605450629,63814.3719355772,67513.6643272195,58813.3731940946
2012-01-01,60518.0815361539,60809.0808387082,52582.9597344335,63553.0399453334,81567.4141862244,61913.5755794466,63213.567110646,60771.6293175502,65196.1951894038
2012-02-01,57712.6123704311,54920.0205991065,59823.9911276318,55208.6065835358,65388.5278767286,52805.5806631813,63636.8312181738,57531.6331595462,57785.3760626289
2012-03-01,43027.5483374568,46430.0071006278,47563.456674189,53187.6016433523,52011.9783059185,49160.6330096999,43808.9775061514,58275.4544168239,52302.4751298412
2012-04-01,61399.4288104931,59019.4369978972,64255.648642959,67871.9325501635,67240.6769438067,60777.8355047849,68491.7798321754,66328.3274323726,74613.3126172729
2012-05-01,63368.1120671861,62324.7338902754,85030.6755091349,49517.4388271498,88170.3824529721,59760.6726441778,64293.5528115955,102163.256935216,88414.5905171645
2012-06-01,58395.4018840863,64469.8297921004,63344.6037322437,59923.1751101072,60022.9714928991,65439.7941434759,69147.961105637,58373.113971209,61271.3678242803
2012-07-01,55270.0181690928,57526.5608097263,63000.7558418652,61808.9692319402,62018.3866982986,59529.3298853542,61296.7220199659,62184.8918288937,60684.2566443378
2012-08-01,71599.6696508403,73552.2053944793,69338.2201702633,72802.4461084556,68864.3124330333,70951.8627995631,69523.6317952957,67100.2966750616,64652.3400175833
2012-09-01,78409.617706704,73394.2842085859,73097.4667287148,80727.7047781793,75770.1102211256,71087.1257001432,88925.0713713693,96490.696676989,72858.2575110371
2012-10-01,99942.0458995921,93076.4557976715,68214.3454483025,79526.5168601532,83626.8381774687,80130.5048772537,67345.4723154783,60924.0115429085,62534.7006000705
2012-11-01,100968.149799175,81537.3708313924,56756.5367185904,63089.6500684,61804.0785548057,87042.1979772699,84890.0950934698,83258.039125684,61026.8438605418
2012-12-01,90978.9428481122,72183.8665194545,85869.0472164307,73775.2424005767,77390.028169733,84690.8074456698,82097.6496375842,74430.9735039314,81687.1734922643
2013-01-01,69277.6715723285,67465.9060227253,67037.4351499093,71276.6258298191,68566.5609713858,64937.2868587919,81944.2062686955,63488.1094064541,62549.7249568466
2013-02-01,61193.9393280969,73053.7592163488,65711.5381312348,58530.4394894293,58417.8039398239,57442.3007916806,67957.5863136426,60969.7901018844,59264.3745841116
2013-03-01,74818.2473135574,64908.2408637205,63556.9280263906,57768.2111609871,68520.5609059844,53613.5737452368,54678.0068441547,61915.0160661627,52711.0601040471
2013-04-01,54056.9122376898,72549.9450247106,53634.8869149862,62992.7084751655,68566.5609713858,56161.2691741063,66936.0177055567,61584.2814151976,63998.9389924962
2013-05-01,68557.8165776121,63405.8650314111,56414.0349119907,67135.2485374186,79535.1666003713,67639.9496198608,69922.9564654366,73015.5140539202,80851.261914556
2013-06-01,53242.0560340286,62671.7046383616,63094.1327432189,59383.6469672997,59721.8051699863,62686.8562014365,65992.7366018021,56273.9710660438,60030.44724217
