date,ACCESS-ESM1-5,BCC-CSM2-MR,CanESM5,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
2032-10-01,63315.0175248582,81248.0146941795,93607.9920724014,83187.3386309909,56974.8512799433,55371.634509954,61973.4689896567,79683.6410518441
2032-11-01,63405.8650314111,62893.1759488298,62202.5401115495,93439.8391547325,68506.6541624486,58726.8341071625,84658.0468509897,67614.2961496828
2032-12-01,66976.9957189096,61814.6010525675,62202.5401115495,57935.2919454092,75297.0979621589,64966.1110373342,62621.6506412416,65514.7315441305
2033-01-01,62936.4201826955,85274.2740673809,66696.5490445289,59288.8740739988,76745.5717344502,85604.0971005323,83258.039125684,68094.010182154
2033-02-01,63633.006834263,62682.414187031,49571.9369246368,75666.9932304099,68027.0166079808,75006.739642647,71619.6346177707,62868.8748335532
2033-03-01,79585.5466679273,61003.7503358769,71432.6569187497,65078.5652682737,81423.7879798446,62501.8539468121,62214.8287562632,66555.0620037675
2033-04-01,86293.3180521261,80899.6731494588,88187.1518364903,84225.0267979828,86725.4257701357,85649.3703274529,77883.3161196504,83385.3860522317
2033-05-01,77495.5651840297,64121.2447648285,84351.1204497974,74521.7744813298,89676.8422470573,66911.1663540579,78145.9527584303,87141.4197321038
2033-06-01,73135.3460923608,58728.0944830158,82138.9712830857,83028.0698608873,49838.3951525818,67345.4723154783,50349.5725560005,59326.7297743747
2033-07-01,62118.9684583247,62243.1686532514,64686.6517716973,46425.6749662365,66358.1332272653,58276.7544634652,80648.1791615522,56099.4844839869
