TWS_OBS,TWS_PROJ,SWs
0.43867390568938,0.332010319738711,SW5
0.459592275503347,0.36760632658054,SW5
0.472952074373991,0.280823644137727,SW5
0.473216812620964,0.318171965750907,SW5
0.474592481932087,0.385971966681655,SW5
0.478387701709958,0.357240258169261,SW5
0.480922501783736,0.311899911179295,SW5
0.48237983622784,0.20225243513571,SW5
0.483943069814291,0.374331766551807,SW5
0.486456815778493,0.239911716317728,SW5
0.488944148586718,0.230672064621585,SW5
0.49412794807635,0.355967246090671,SW5
0.496166873591946,0.301386930351104,SW5
0.49269332916575,0.291223121285082,SW5
0.496633210180083,0.447209678140114,SW5
0.505206458664472,0.438200680371559,SW5
0.508159133057729,0.4193889385855,SW5
0.514190435318551,0.449280790637479,SW5
0.520935485463828,0.40934781404562,SW5
0.527281434304014,0.37670114970973,SW5
0.536803073200463,0.371152765364926,SW5
0.546491012552727,0.524029828184097,SW5
0.553378953493015,0.540993416425334,SW5
0.548977554652177,0.541226078620743,SW5
0.540908993666501,0.538176115772534,SW5
0.542032796304487,0.537223717884963,SW5
0.543261430742945,0.413116277992543,SW5
0.541231339901357,0.278496907610904,SW5
0.539425969376771,0.123678658041336,SW5
0.531238137372292,0.208025822677959,SW5
0.519874032683312,0.24936726380193,SW5
0.505435674631482,0.275962202164597,SW5
0.48873297068704,0.273437134777951,SW5
0.473271044665176,0.321044811809418,SW5
0.462368177376682,0.314305549422918,SW5
0.459435275952146,0.329982530755646,SW5
0.455713404195445,0.309190692643238,SW5
0.441085112295309,0.22361209871606,SW5
0.42029516137945,0.193864603181162,SW5
0.406934609848414,0.368559809006151,SW5
0.399308127417498,0.356150160719288,SW5
0.392946850355315,0.38437800331137,SW5
0.389609333854861,0.356203777828692,SW5
0.388624223861238,0.369838413289657,SW5
0.384205449010086,0.360933704215424,SW5
0.377659753179225,0.340369193957275,SW5
0.366938449193932,0.261919769363735,SW5
0.35191842851538,0.213188071107064,SW5
0.337063873214971,0.194701205469345,SW5
0.31860224016536,0.211986660712931,SW5
0.296543333877943,0.242956166258507,SW5
0.265120802583701,0.289620314693251,SW5
0.224349841887863,0.242213400124136,SW5
0.184111037010167,0.209163857169394,SW5
0.146928325702246,0.0851678981723189,SW5
0.115204982383888,0.108714530291497,SW5
0.0881980069527458,0.207218274896519,SW5
0.0625119429279548,0.0730952921965927,SW5
0.0403187958016623,0.103386367643422,SW5
0.0179197046906001,0.0557923049069166,SW5
-0.00783002004600334,0.327576088324298,SW5
-0.0332384606747717,0.115261856273426,SW5
-0.055014646607824,0.028162379710393,SW5
-0.0708175617707127,0.0253540408609931,SW5
-0.0803895757921794,0.347441267283136,SW5
-0.0872350603107942,-0.173877106059876,SW5
-0.0929515090962397,-0.244639193484357,SW5
-0.0997902015098256,-0.147444215330336,SW5
-0.105078301835623,-0.153907955433385,SW5
-0.108174689449601,-0.13622490763338,SW5
-0.108925688618039,-0.230547057428262,SW5
-0.104790201304125,-0.198506731644541,SW5
-0.0967011766457566,-0.259908247208365,SW5
-0.0838595085613819,-0.392264489345239,SW5
-0.070490200677479,-0.161978725617084,SW5
-0.0601390158365847,-0.127162972308592,SW5
-0.0502309222020083,0.268206355123115,SW5
-0.0410108809191157,0.14456145648158,SW5
-0.0340239245982139,0.318237685977168,SW5
-0.0293769869472006,-0.0127765472007827,SW5
-0.0325947589502303,-0.0389190736753796,SW5
-0.0392255057029483,0.00903338363438642,SW5
-0.0484591627471965,0.0753637752977731,SW5
-0.0671771603107028,0.136769802382799,SW5
-0.0882973205368136,0.172804029500063,SW5
-0.107695624467029,0.0303301142456668,SW5
-0.127230318181952,0.0820767036489729,SW5
-0.145524163821533,0.0348043091116077,SW5
-0.15989980072565,-0.103204897945278,SW5
-0.169040504701493,-0.0903321140242232,SW5
-0.175677279595451,-0.0782805197127498,SW5
-0.184221579374614,-0.0396917350874223,SW5
-0.193529932941894,0.0907298330620305,SW5
-0.200206386046438,0.236212674997204,SW5
-0.205314460908544,-0.0190884977525177,SW5
-0.202624305998094,0.24725092225266,SW5
-0.196092792272854,-0.277141226988072,SW5
-0.196660185034294,-0.270219382777111,SW5
-0.195282305780727,-0.26458701541567,SW5
-0.189919353723627,-0.219478317901899,SW5
-0.192345816151867,-0.22277350819575,SW5
-0.202021031449139,-0.219794418222642,SW5
-0.212799304150864,-0.22506947587821,SW5
-0.222964749511585,-0.222220718376045,SW5
-0.226088344130305,-0.242818016440647,SW5
-0.224319944163204,-0.313250841081089,SW5
-0.2268322584609,-0.257158710505584,SW5
-0.231375767886347,0.337972399748668,SW5
-0.231130932314139,0.314425466836824,SW5
-0.222798629442144,-8.02876359251223e-05,SW5
-0.219618817408594,0.232091405887077,SW5
-0.224612474392076,0.0575201206531873,SW5
-0.225232816440732,-0.117013283607419,SW5
