TWS_OBS,TWS_PROJ,SWs
-0.137483992054588,0.0482880334549818,SW3
-0.17615851763637,-0.121613261249625,SW3
-0.18618881192103,-0.0813070709598622,SW3
-0.179680932222145,-0.134082890235307,SW3
-0.166001850307692,-0.115766404811807,SW3
-0.138866173227625,-0.041565396725815,SW3
-0.0892461206454242,-0.117501143963636,SW3
-0.0354115671362578,-0.0517768259272514,SW3
0.0106702909128053,-0.0326221940074129,SW3
0.0455531157012886,-0.0327651058603988,SW3
0.06537853897262,0.200161036129158,SW3
0.0911301214832327,0.236165139816256,SW3
0.133257071589213,0.276476717096537,SW3
0.162831092198126,0.24913537494579,SW3
0.180708150872731,0.213189281692752,SW3
0.202177353955734,0.214727096466728,SW3
0.232463839517546,0.213639602356171,SW3
0.263061615321176,0.316403367021943,SW3
0.289302599529465,0.307545462877336,SW3
0.314817874224004,0.304300294733204,SW3
0.336552041974346,0.305964809306164,SW3
0.363756554894617,0.379293238964425,SW3
0.38814556029091,0.404482341426934,SW3
0.408294085105055,0.405736480197626,SW3
0.438330170977975,0.419352044380787,SW3
0.457225385211645,0.419366544483432,SW3
0.470578900257496,0.417362190629603,SW3
0.506552348378744,0.47032694445306,SW3
0.545978877569671,0.392982380545692,SW3
0.582834760741252,0.429535830231517,SW3
0.605860923784156,0.457878054295542,SW3
0.606587755321644,0.463373162157707,SW3
0.60525623708728,0.281150984053732,SW3
0.59644974525454,0.223086069998875,SW3
0.589152269306432,0.365402596380208,SW3
0.575692202035776,0.272365720562311,SW3
0.534822521651839,0.309571979742847,SW3
0.495823960211291,0.236448123306613,SW3
0.457458070989193,0.0535274489973972,SW3
0.396336075768269,0.239912812738737,SW3
0.31750631435019,0.141365827889721,SW3
0.230014249373057,0.154210902367493,SW3
0.147139643758275,0.141397700329497,SW3
0.0751448629750479,0.127500130671783,SW3
0.0127355250420561,0.0680351312972908,SW3
-0.0370486273744217,0.0344099508449428,SW3
-0.0748886417590834,0.0305427327696245,SW3
-0.0861189835755636,-0.0146014380504124,SW3
-0.074523093216731,-0.00877371350607296,SW3
-0.07303994296368,-0.0128376854638194,SW3
-0.09226463042005,-0.0692451368497657,SW3
-0.113215483843789,-0.0872737795572827,SW3
-0.115212506104138,-0.130043045696584,SW3
-0.109778070202703,0.0102731324181102,SW3
-0.0997331343393192,-0.0856036888976326,SW3
-0.0836457186193051,-0.0354383194237131,SW3
-0.08594184303715,-0.075250856881668,SW3
-0.0931099086874413,-0.11058443808316,SW3
-0.106255098454785,-0.117393364294825,SW3
-0.140965574626092,-0.111103642801146,SW3
-0.178140632636921,0.171176346138228,SW3
-0.198725518521577,0.155294658037563,SW3
-0.190295485442515,-0.0558569119131854,SW3
-0.176731257302559,-0.101090659145799,SW3
-0.178172587090822,0.174906312512131,SW3
-0.185069958347492,-0.208410699922388,SW3
-0.189434551770818,-0.138512678462233,SW3
-0.199337086269768,-0.159390853662411,SW3
-0.209557201323416,-0.192047777172903,SW3
-0.218692528265418,-0.194601237733221,SW3
-0.221039272752087,-0.190253159128839,SW3
-0.215836054672597,-0.163719864582037,SW3
-0.19076433401592,-0.143935455055632,SW3
-0.14303837948535,-0.0932129555264216,SW3
-0.104356853469423,-0.151580823532598,SW3
-0.0725282766059744,-0.0877538419238055,SW3
-0.0375389296607893,0.178711816026631,SW3
0.000971941901497685,0.0464039672882683,SW3
0.0433593173012,-0.0636757083401291,SW3
0.097186063491359,0.0870717472813781,SW3
0.150405522297893,0.152953325602751,SW3
0.196752093091985,0.196634571302541,SW3
0.236389558590822,0.285483821116468,SW3
0.287285600577943,0.370876315530827,SW3
0.330636759383381,0.358785092021452,SW3
0.337456865978682,0.337310656065537,SW3
0.32550591365666,0.367532890122441,SW3
0.304963071155265,0.318573687095893,SW3
0.287636125213046,0.234724545498571,SW3
0.274624618906551,0.165435589792614,SW3
0.257573481711268,0.200665148575601,SW3
0.23596085127367,0.110639304560716,SW3
0.218488480191,0.0401450192367375,SW3
0.192253421398993,-0.0651290826662875,SW3
0.154655468466169,0.0937723110836848,SW3
0.0938074856194106,0.0660023060515768,SW3
0.0126337779037863,-0.0331573234937528,SW3
-0.0509689629845287,-0.0567843218414778,SW3
-0.0928745606828005,-0.0845519053002382,SW3
-0.13255574111144,-0.188416604747964,SW3
-0.172103204982935,-0.198463269033145,SW3
-0.197424033443706,-0.177171551889327,SW3
-0.231778085974206,-0.214544780974355,SW3
-0.285339013513383,-0.231227200685397,SW3
-0.336596746021244,-0.214689908043951,SW3
-0.36962586177912,-0.0530790629678837,SW3
-0.384779882082123,-0.233192994995546,SW3
-0.393412244678356,0.0978101836656847,SW3
-0.388933565818724,-0.0362559011564489,SW3
-0.381337210454619,-0.225068746592625,SW3
-0.374625862716433,-0.0504550277043491,SW3
-0.342600711117098,-0.156316606268401,SW3
-0.310303725265207,-0.192604714730877,SW3
