TWS_OBS,TWS_PROJ,SWs
0.42477407226016,0.0783340420164076,SW8
0.454203185346352,0.282046236365391,SW8
0.470730332484389,0.226689234540177,SW8
0.489038735839379,0.25847907099448,SW8
0.499993067048324,0.313076083599077,SW8
0.484326488748253,0.235604569815711,SW8
0.459355507291602,0.232949278224195,SW8
0.446155008698065,0.00937936644953735,SW8
0.445896330062904,0.254173630427448,SW8
0.450505526949892,0.213493218218062,SW8
0.452350384184488,0.118273055529503,SW8
0.447610594770441,0.305654308668252,SW8
0.450848125789952,0.284315603533296,SW8
0.450690693420315,0.291677046132136,SW8
0.449770226874067,0.39001293049695,SW8
0.457828237153833,0.396966318586955,SW8
0.461416168969524,0.389962172995489,SW8
0.481504727890012,0.445658550998595,SW8
0.504312248936986,0.440419962037412,SW8
0.504807999994072,0.418863406819182,SW8
0.504614232110451,0.415658009746897,SW8
0.511193998185865,0.487326668111734,SW8
0.507355177837032,0.48999033344558,SW8
0.494275371415457,0.489246978175966,SW8
0.472101239490771,0.479766690316261,SW8
0.464890465249833,0.477434231543426,SW8
0.473733210766506,0.381936811267932,SW8
0.465265968595971,0.310714792182637,SW8
0.445087736270058,0.225610454925103,SW8
0.417286519235812,0.274638394833298,SW8
0.394460834728472,0.282662093128094,SW8
0.379686676444916,0.287637990781747,SW8
0.353932023334355,0.228822918162295,SW8
0.324828858369088,0.313179362740665,SW8
0.311127136746361,0.197715412456615,SW8
0.302110048277389,0.124523821781459,SW8
0.294134480786859,0.124960272104418,SW8
0.273476401250572,0.00211697528682185,SW8
0.238750630402516,0.00618267230424052,SW8
0.21069272884415,0.167107104994405,SW8
0.194746721448967,0.188010454586221,SW8
0.187549212286285,0.157546448177448,SW8
0.174487229552142,0.16597594903233,SW8
0.159522779750225,0.181265680762668,SW8
0.143875759617489,0.114008342980776,SW8
0.124858052361178,0.130100219509909,SW8
0.0902042419590173,0.087951948959259,SW8
0.05281315050258,0.0230417296720988,SW8
0.0291385851997307,0.0155721548419483,SW8
0.00917505410464657,-0.000952305111051955,SW8
-0.0103305534163286,0.032750106308132,SW8
-0.0437239210614953,0.0458730427852129,SW8
-0.0900042299181033,0.00709211634600207,SW8
-0.145871604594822,-0.0211524658525207,SW8
-0.201346647443459,-0.227532846108125,SW8
-0.247164065334773,-0.226178313454016,SW8
-0.286339070098276,-0.0448152146250889,SW8
-0.316508159160968,-0.254433397245709,SW8
-0.328811041450372,-0.182202339632292,SW8
-0.347309332679252,-0.13292050752718,SW8
-0.387182178402729,0.21569621631814,SW8
-0.430754567582914,-0.0614633189510544,SW8
-0.471013036298972,-0.197501345888621,SW8
-0.488806001814135,-0.270763759527795,SW8
-0.487380512167179,0.144619038874294,SW8
-0.478024139420385,-0.278867931766629,SW8
-0.46597742148538,-0.132589171429205,SW8
-0.457810250276132,-0.293747903585394,SW8
-0.440255039979068,-0.371504077328932,SW8
-0.413552022532339,-0.349065071730589,SW8
-0.4027845349577,-0.287433524279627,SW8
-0.392457365564913,-0.331984133984672,SW8
-0.355218973602466,-0.307661900049314,SW8
-0.298677913099558,-0.225382443630681,SW8
-0.242113288575196,-0.294570734296498,SW8
-0.190009153103083,-0.194481425542704,SW8
-0.14358493233755,0.0683133454876059,SW8
-0.0991237914496476,-0.0882200209202615,SW8
-0.0541739350490634,0.126742962988516,SW8
-0.0129921358982695,-0.0105686584096823,SW8
0.0126542426235578,-0.0126210868794253,SW8
0.0236396970604219,0.0321977909484431,SW8
0.0366695095204294,0.0732644679416817,SW8
0.0530298982691453,0.20960886539672,SW8
0.0597157301957112,0.236554432394453,SW8
0.0532216112243715,0.172617025929854,SW8
0.0378233995866341,0.191430209592696,SW8
0.0101742402441742,0.10432234944602,SW8
-0.0194767823378394,-0.010140617367197,SW8
-0.0461304258627308,-0.0247488239279477,SW8
-0.0650288302783576,-0.0231726648479311,SW8
-0.0814407105588545,-0.0524166194161064,SW8
-0.0905076493650371,0.0411856331702134,SW8
-0.0937855608529491,0.0306722110785649,SW8
-0.0975073495287512,-0.0223883112312148,SW8
-0.0874413247323908,0.0853793018049382,SW8
-0.0829729875523466,0.0758938463337525,SW8
-0.0910187733641382,0.00932807434018946,SW8
-0.0819209089682126,-0.00150965217449797,SW8
-0.0637615323353226,-0.0249182787563509,SW8
-0.055845318962039,-0.0426995787397062,SW8
-0.0581085262760439,-0.0339568294239407,SW8
-0.0694153042111347,-0.0354191035909898,SW8
-0.0746222935646365,-0.0430567423757415,SW8
-0.0778895909480494,-0.032173112147407,SW8
-0.0831563061602018,0.120371058402129,SW8
-0.0880285626621174,0.00375384398226711,SW8
-0.118866643791858,-0.0591800765501521,SW8
-0.150011490882458,0.144090088565444,SW8
-0.166119333952626,-0.0665834743037008,SW8
-0.201946934755242,0.055528190656973,SW8
-0.236890196580567,0.0134119860131996,SW8
-0.254412218820573,-0.229951520331678,SW8
