era5_train,V2
0.149588471913754,-0.0324136605624739
0.111415729061968,0.0884124037885613
0.124999961886941,0.122918641711829
0.245891416878243,0.0987174430117659
-0.274843253513993,0.0586217420308606
0.218304062519132,0.0302929101415286
-0.0268884205147009,-0.110821621569627
0.369146689923393,0.0389468829710669
0.153929659427461,0.0726506331389159
-0.307733069176406,-0.0488632682143196
0.0800371477536289,0.145297765008738
-0.107585260823626,-0.0435730087031394
0.137027930094224,0.256755283067365
-0.107668458497223,0.0418496604125107
-0.280224623156694,0.162845090001331
-0.243833420372842,0.170397064926598
-0.373012054205272,-0.197194534727732
0.0452430015971663,-0.150552728761199
0.112026910156159,-0.0517597866845021
-0.11437193142113,0.0259947916647817
0.165161192718964,0.0546367516961391
0.0821691762788823,-0.0267666660465364
0.0536510135873467,-0.00528028486035892
-0.0799778335216092,0.0324999195497441
0.390980446613319,0.0402047855169682
0.0862242114823932,-0.0523809875295786
0.0555955119401081,-0.0637035354905577
0.132213375363714,0.135563750022462
-0.0654215647549892,0.00451439393960514
-0.340391431942293,-0.110607863263736
0.378966005967717,0.0379941679572597
-0.0648885369593858,0.199488162839082
0.377507386281912,0.0220883183417057
0.284659310431456,0.0451486152306018
0.0296700237309778,-0.102079153724736
-0.128035262161503,-0.12296060627741
0.142880885075004,0.113925323816083
-0.0830505180992331,0.184301981055055
-0.341685532035511,-0.0967175680859774
0.0269328966309085,0.238898779785918
-0.294929738261085,0.138918496752842
-0.386462237577977,-0.141092502150354
-0.373003564906935,-0.196055959666476
0.458127486043354,0.0206464802667785
0.205129837311151,0.0222901208327836
-0.292675991624683,0.00349889931006842
0.401428164243009,0.0545883034405598
0.0308606845995042,-0.0426097960336702
-0.284033286980512,0.0976419551100018
0.150334066616041,-0.0899775107442915
-0.032255893439535,0.0883266894412306
0.306920277963598,0.167992785983106
0.221291057577055,0.245445688339154
-0.00823630482002987,-0.0296941226993795
0.186421882481431,-0.0286208014882304
-0.347048861225404,-0.230178789861004
0.259591849318981,0.22805619096871
-0.443687936097918,-0.209350930789343
0.231809883227687,0.0224369748179595
0.0590389780500124,0.0606416811546797
-0.0264297580742067,-0.123578730775459
-0.363496590478505,-0.192867187219006
0.328874950349651,0.110743332587678
-0.104899109436312,-0.00127566192199371
0.0819554951761181,-0.0746862151984817
0.114053113847998,0.142863181425937
-0.0999152584735918,0.0321087694421657
-0.436204639351348,-0.208249549408757
0.385797227146051,0.00986332951331065
0.0253065059858857,-0.0462538703339846
-0.247032098245707,0.0538778448257284
0.123453166714887,-0.0687791566075331
-0.200241428515048,-0.0798548842937665
-0.305878227030488,-0.256485231466654
-0.435434364025176,-0.21212917563303
-0.290171826463463,-0.0932263403939633
0.182198329885178,-0.0044883688390506
-0.307930546514007,-0.332126097819474
0.260530821364265,-0.0269988682809012
0.201847301861302,-0.12588702925513
0.063870962075802,0.00546129589836993
-0.0868864195891406,-0.0374236462144725
0.131774136191596,-0.123597504326019
-0.292028217488488,0.0258172697178568
-0.081685039065536,0.0752555461306009
0.381806990779996,0.0392936851529923
0.276623916574787,0.136752202049325
0.191162939486871,0.0492666480548452
-0.457238187602792,-0.204348153359185
0.180708935329758,-0.00838642565705422
0.218233096217529,0.208382973676568
0.24787077017037,0.183119306656757
-0.15091716276868,0.0795975293011823
-0.0402511610011064,0.0246920484946455
0.0718602370607925,0.224421538511697
0.138457554304511,-0.0537816464713213
-0.433636526998743,-0.224883175513423
-0.0356064405672415,0.0996063042880092
0.10729399911868,-0.0906577430346103
-0.206343983561794,-0.133448945782691
0.0267882586742463,0.138051560817597
0.00227953961446305,0.0339390213092776
0.106781056711393,-0.0544152627137761
-0.349706120656322,-0.0357189291650158
0.161980198687895,0.230990790750559
-0.0968277408922801,0.0735712480955024
0.277911417988712,0.0157825620482127
0.247161400883872,0.209269293328583
0.433817314493778,0.0593645495694537
-0.285641788409307,-0.13388288252954
-0.351976788824434,-0.169653399722926
0.314997965630494,0.069988399124143
0.0912644102001043,-0.0843438386072582
-0.445942200893485,-0.190130948177925
-0.110915046756113,0.0479656343703292
0.00453035993190447,-0.148353713599611
-0.293675582872079,0.045052762459023
0.0801675245706024,0.117356608821643
-0.161734418571006,0.175510945871504
0.0773787595139824,-0.0340671359031577
0.113086734886881,0.120484231935715
0.200671791730847,0.000694594978665281
-0.512666657976476,-0.307855170115232
-0.460651463312143,-0.25937582372015
0.0692581758213159,-0.112947881210681
-0.0135546720882452,-0.126887900337215
-0.443240755582289,-0.340560381442688
-0.27850241749225,-0.282461217238358
-0.0275554473215262,0.196706784838215
0.0684347132119836,0.00287465801034981
0.336473062769269,0.118481564781188
-0.102309660106632,0.015889962800946
0.166397178179718,-0.0534214583804682
0.26402335562233,0.102693192154393
0.399954877894456,0.074646937077699
