long,lat,SST245,SST585
4.125,36.125,-4.40546189210612,-5.08221241057531
4.375,36.125,-4.24757190357239,-5.00923372222664
4.625,36.125,-4.41197894854195,-4.97572400778655
4.875,36.125,-4.65055182611545,-5.15754703767328
5.125,36.125,-4.25978969211796,-5.17925704016254
5.375,36.125,-4.85734013848169,-4.92307099965185
5.625,36.125,-4.99885279928781,-4.98184587030415
5.875,36.125,-4.96868448118134,-4.93671432358172
6.125,36.125,-5.716697068522,-4.91142288330479
6.375,36.125,-5.19924018327312,-4.98435709152826
6.625,36.125,-5.03743762222223,-5.0390503671539
6.875,36.125,-5.48321760719245,-5.00754764871531
7.125,36.125,-4.91777159867381,-5.01541639634244
7.375,36.125,-5.70443828829516,-5.10219527909876
7.625,36.125,-5.4681504091907,-5.09976490953174
7.875,36.125,-4.66331804894269,-4.83521175373194
8.125,36.125,-4.3462691443869,-4.89947673499149
8.375,36.125,-3.57022255049224,-4.74603895201518
8.625,36.125,-3.83125389155161,-4.82564553913106
8.875,36.125,-3.77262301060871,-4.85012553571941
9.125,36.125,-3.89026421373206,-4.83105797986688
9.375,36.125,-3.8555898211145,-5.17059726847559
9.625,36.125,-3.82999339717493,-5.39458611408472
9.875,36.125,-3.90878633486185,-5.84854695109649
10.125,36.125,-3.51381286549487,-5.75352959231519
10.375,36.125,-3.19610950316355,-5.72757088563861
0.125,35.875,-3.18689371143454,-3.84146968339409
0.375,35.875,-3.32060244980878,-3.73426005459733
0.625,35.875,-3.32146630597644,-3.47744097990339
0.875,35.875,-3.43036852737201,-3.29735686731933
1.125,35.875,-3.57044393577713,-3.05944136797488
1.375,35.875,-3.43286560608532,-3.38821170686832
1.625,35.875,-3.4173271354856,-4.27003279895277
1.875,35.875,-3.7867406351866,-4.48156160171448
2.125,35.875,-3.64527189229846,-4.50671231125473
2.375,35.875,-3.5780580271655,-4.54060700000097
2.625,35.875,-3.66244116587297,-4.59735923085166
2.875,35.875,-3.68088264828546,-4.79635046494974
3.125,35.875,-4.34078467742548,-5.06358483299042
3.375,35.875,-4.2624814708411,-4.97551572812113
3.625,35.875,-3.98240415549243,-5.22489994294619
3.875,35.875,-4.42246624631896,-4.99006157440571
4.125,35.875,-4.24148553205168,-5.02352308060118
4.375,35.875,-4.36684671074005,-5.44647258158663
4.625,35.875,-4.25182264768576,-5.71430182892264
4.875,35.875,-4.70530941663353,-5.61619624506483
5.125,35.875,-4.29658321878165,-5.51719679390941
5.375,35.875,-4.6884581477031,-5.65417066346822
5.625,35.875,-4.9724290079421,-5.6832988764306
5.875,35.875,-5.11514822199664,-5.48852215361608
6.125,35.875,-4.65571340268132,-5.47661126698228
6.375,35.875,-4.31515900477638,-5.47207655150167
6.625,35.875,-5.01236720914002,-5.69852161154114
6.875,35.875,-5.11647886650894,-5.72858514707653
7.125,35.875,-4.85837071578811,-5.90181427381324
7.375,35.875,-4.47247322238909,-5.47244793419173
7.625,35.875,-4.88408102616738,-5.77636224328429
7.875,35.875,-4.51033323774494,-5.61921379055597
8.125,35.875,-3.97260406717279,-5.4207404496306
8.375,35.875,-4.60792630533658,-5.17002342532414
8.625,35.875,-3.85068973313383,-4.84848429056478
8.875,35.875,-3.6503395019163,-4.79694901120126
9.125,35.875,-3.54501660298607,-4.86816843114024
9.375,35.875,-3.30377868833847,-5.01647006645479
9.625,35.875,-4.10245662228749,-5.15181023556227
9.875,35.875,-3.59807946667053,-5.46239632704044
10.125,35.875,-3.60530977400458,-6.24098849402478
10.375,35.875,-3.22330491845946,-5.97074107329995
0.125,35.625,-3.26040853620013,-3.44079394630674
0.375,35.625,-3.25678153630675,-3.62351916236398
0.625,35.625,-3.35001431794811,-3.70702103059768
0.875,35.625,-3.30062806566176,-3.61838377996876
1.125,35.625,-3.34327088323676,-3.41644311518684
1.375,35.625,-3.42527900273787,-3.75117834364352
1.625,35.625,-3.679845943448,-3.96425772319827
1.875,35.625,-3.53067360488799,-4.37685053217595
2.125,35.625,-3.48647663042293,-4.60833243767572
2.375,35.625,-3.48914495247083,-4.76031332162657
2.625,35.625,-3.57708831461149,-4.82769637248865
2.875,35.625,-3.94420542474285,-4.87279650719919
3.125,35.625,-4.0875480497038,-4.82093198391519
3.375,35.625,-4.10437570467176,-5.25348768354906
3.625,35.625,-4.2065523706765,-5.17714984289176
3.875,35.625,-4.13555747927477,-4.96255987016081
4.125,35.625,-4.29465781519294,-5.31087480068374
4.375,35.625,-4.41832311924648,-5.78292583749405
4.625,35.625,-4.50981729329197,-5.93110092354915
4.875,35.625,-4.37306240529336,-5.81932190301864
5.125,35.625,-4.72249739963715,-5.92496400845767
5.375,35.625,-4.60441186720784,-5.79114402876074
5.625,35.625,-5.32310608235345,-5.69379299824443
5.875,35.625,-4.80867525211063,-5.78333578604549
6.125,35.625,-4.96942726028939,-5.79725289805367
6.375,35.625,-4.33469874281384,-5.57777191153101
6.625,35.625,-4.86606369444297,-5.96473074724145
6.875,35.625,-5.13527085904227,-5.54214355017336
7.125,35.625,-4.94676313999382,-5.89175390415219
7.375,35.625,-4.37867588320205,-5.83184208890869
7.625,35.625,-4.17478892385649,-5.79766923193435
7.875,35.625,-4.61408548289547,-5.42087977983897
8.125,35.625,-4.52786924730249,-5.60671210893501
8.375,35.625,-3.67834808435104,-5.39494004855746
8.625,35.625,-4.1727103537129,-5.33547638313784
8.875,35.625,-3.45143888658922,-5.00796512657069
9.125,35.625,-4.03650539091489,-4.84147649394591
9.375,35.625,-3.81538990942043,-4.94848280737884
9.625,35.625,-4.29559242498549,-5.04468919878544
9.875,35.625,-4.54783412754409,-5.39423623860674
10.125,35.625,-3.84088945828875,-5.99917548046801
10.375,35.625,-3.5980469255488,-6.28455371297637
10.625,35.625,-3.38478245046234,-6.21193272206603
10.875,35.625,-3.56523134864042,-4.68658023080761
0.125,35.375,-3.59513510886059,-1.97017711872455
0.375,35.375,-3.6616212516487,-2.72176139425327
0.625,35.375,-3.31282427713277,-3.68453388770922
0.875,35.375,-3.5331619800108,-3.98682240004085
1.125,35.375,-3.77486348309804,-3.58190360690245
1.375,35.375,-3.58521929290624,-3.51606721505943
1.625,35.375,-3.59703327308249,-3.5536471723142
1.875,35.375,-3.62986257794788,-3.91745433952276
2.125,35.375,-3.79519395829355,-4.51676340383425
2.375,35.375,-3.91564467447111,-4.50330231249026
2.625,35.375,-3.78477785210267,-4.60548290941313
2.875,35.375,-4.00609452732666,-4.56717086751685
3.125,35.375,-4.12577735937882,-4.58528163294189
3.375,35.375,-3.85413375173378,-4.69599092292518
3.625,35.375,-4.1683246954667,-5.06826121970656
3.875,35.375,-4.0399772077317,-5.38409749914913
4.125,35.375,-3.64037662013676,-5.71471822600365
4.375,35.375,-4.14886816368788,-5.59234711322525
4.625,35.375,-4.44053910367336,-5.78121321056673
4.875,35.375,-4.52895762583367,-5.44065995326638
5.125,35.375,-5.43402205404076,-5.5624248753454
5.375,35.375,-5.49585033032269,-5.6792767805809
5.625,35.375,-4.71147546007733,-5.76314877306758
5.875,35.375,-4.50621296154239,-5.53604709601241
6.125,35.375,-4.08094968631042,-5.74483076546238
6.375,35.375,-5.05280451096524,-5.57400702416418
6.625,35.375,-4.79862103223492,-5.77323742543694
6.875,35.375,-4.35882565624949,-5.61528639377645
7.125,35.375,-4.20457854920199,-5.73872164914017
7.375,35.375,-3.69172417791514,-5.56252754559089
7.625,35.375,-4.09750453812058,-5.46509705563325
7.875,35.375,-3.72449998400311,-5.75854370475123
8.125,35.375,-3.95915931058775,-5.51069579136923
8.375,35.375,-3.35097867019676,-5.76980920511009
8.625,35.375,-3.36608495036129,-6.00844632114382
8.875,35.375,-4.24579743977635,-5.78565757060861
9.125,35.375,-3.36888206838163,-5.06471504666546
9.375,35.375,-4.09061240735773,-4.9597052313141
9.625,35.375,-4.36755538759106,-4.98051384263317
9.875,35.375,-4.2170714884189,-5.12388766772604
10.125,35.375,-3.9876674175634,-5.55083530847317
10.375,35.375,-3.55360050278866,-6.44810033978073
10.625,35.375,-3.48386716468247,-6.14785778486484
10.875,35.375,-3.69668242309206,-4.84025278994977
0.125,35.125,-4.28457198091988,-1.27198013002724
0.375,35.125,-3.88114749469588,-2.23402990416167
0.625,35.125,-3.55454340450993,-3.13764498677317
0.875,35.125,-3.7277667044742,-3.39019172304247
1.125,35.125,-3.46179243953293,-3.39467107634626
1.375,35.125,-3.38307623863267,-3.56710793330094
1.625,35.125,-3.67233329117339,-3.39718232945375
1.875,35.125,-3.33660786639012,-3.65830597982114
2.125,35.125,-3.76654681110877,-3.83108794723082
2.375,35.125,-3.50743863983722,-4.35831543247228
2.625,35.125,-3.95146885836661,-4.52697292826285
2.875,35.125,-3.82783526959911,-4.55573001034659
3.125,35.125,-3.97178419802444,-4.54591395495386
3.375,35.125,-3.84950128835921,-4.55576294836687
3.625,35.125,-3.67711059830968,-4.74105456587873
3.875,35.125,-4.32897225676048,-5.40033010903037
4.125,35.125,-3.91495238339382,-5.72586967288528
4.375,35.125,-3.79127387724277,-5.30024079523634
4.625,35.125,-4.32674588827659,-5.60508015311796
4.875,35.125,-4.18776620349449,-5.69683504829236
5.125,35.125,-4.95667096380047,-5.35633416837622
5.375,35.125,-4.72006740052643,-5.52348773998975
5.625,35.125,-4.86759182278427,-5.45238781193558
5.875,35.125,-4.34022889511364,-5.56134887715114
6.125,35.125,-4.51649009353019,-5.64135282803596
6.375,35.125,-4.15133655444551,-5.72061590725819
6.625,35.125,-4.42972621078557,-5.47927320705533
6.875,35.125,-4.37983551088788,-5.82350663805099
7.125,35.125,-4.17869483741869,-6.1897501175652
7.375,35.125,-4.01052610899599,-5.72214715195398
7.625,35.125,-3.92986054604444,-5.47944139601525
7.875,35.125,-3.76991754545899,-5.55776729188012
8.125,35.125,-3.84240472866215,-5.76464316483742
8.375,35.125,-3.97913165349865,-5.84695029910391
8.625,35.125,-3.0937288667924,-5.80455552777349
8.875,35.125,-3.54584379883139,-5.92013088004672
9.125,35.125,-4.59192615983205,-5.76652593555291
9.375,35.125,-4.83993605645088,-5.6738904669975
9.625,35.125,-5.62153081516747,-5.2967574154582
9.875,35.125,-4.77057054182508,-5.18885046048833
10.125,35.125,-4.22923504935011,-5.55140980039498
10.375,35.125,-3.8961172360411,-6.06149546926726
10.625,35.125,-3.37118631322513,-6.35157140434897
10.875,35.125,-3.73021446534372,-5.74899424394628
0.125,34.875,-4.79445246600755,-1.66120451136005
0.375,34.875,-4.42474085281072,-1.83026681800284
0.625,34.875,-4.53040825337278,-1.9211465016659
0.875,34.875,-3.71674339091387,-2.49527066870382
1.125,34.875,-3.71421225723582,-3.23054658609161
1.375,34.875,-3.3063261021879,-3.73871108203184
1.625,34.875,-3.25166792167636,-3.4521480318125
1.875,34.875,-3.5229882344947,-3.37441162973392
2.125,34.875,-3.64144990052242,-3.41162478770438
2.375,34.875,-3.72041653067721,-3.57418987324961
2.625,34.875,-3.74963312477667,-4.45960828152946
2.875,34.875,-3.84069297107412,-4.52184820419084
3.125,34.875,-3.80111773741377,-4.70237986919828
3.375,34.875,-3.72415507691263,-4.73572396691353
3.625,34.875,-4.02810917920065,-4.95471834373293
3.875,34.875,-4.34930813565517,-5.32276279032648
4.125,34.875,-4.52766610388168,-5.51337123093727
4.375,34.875,-4.29838524545696,-5.5244241607345
4.625,34.875,-4.29177686912944,-5.57863385181579
4.875,34.875,-3.94163664319106,-5.64855390175291
5.125,34.875,-4.34099098782194,-5.5578208691157
5.375,34.875,-4.63634005703671,-5.73586225140189
5.625,34.875,-4.73405295964014,-5.62105760776892
5.875,34.875,-4.42826494965884,-5.49990048968862
6.125,34.875,-4.51024430811643,-5.7433349046028
6.375,34.875,-4.48464999789814,-5.4390148064344
6.625,34.875,-4.30644251888853,-5.77391776867661
6.875,34.875,-3.92354877762705,-5.73064551473892
7.125,34.875,-4.07352021483261,-5.74929864409961
7.375,34.875,-3.82226525133427,-6.0352050726394
7.625,34.875,-4.07951924548296,-5.73756268190899
7.875,34.875,-3.53194370515337,-5.9940433782245
8.125,34.875,-4.12657079125073,-5.45851161817097
8.375,34.875,-4.40617177454074,-5.77698862941294
8.625,34.875,-4.28704852791948,-5.85818874573252
8.875,34.875,-4.42284229400218,-6.09317727375114
9.125,34.875,-4.81401167679296,-6.33620206728945
9.375,34.875,-4.9707164682453,-5.9898039524461
9.625,34.875,-5.22413241427924,-5.76035728759746
9.875,34.875,-5.79364601640668,-5.42587039743392
10.125,34.875,-4.28231696293485,-5.34631092483132
10.375,34.875,-3.58264311947341,-6.12660658947718
10.625,34.875,-4.21315816732265,-6.98833164694369
10.875,34.875,-3.28516287786981,-6.267236077979
0.125,34.625,-3.86116161792279,-2.22897783117253
0.375,34.625,-4.26413540347276,-1.77170351430348
0.625,34.625,-4.50426893512969,-1.52996144444398
0.875,34.625,-4.23544995565401,-1.98852467964016
1.125,34.625,-3.51352605053656,-2.80739453209505
1.375,34.625,-3.27162598451441,-3.42935925899886
1.625,34.625,-3.28784065657324,-3.51149852415597
1.875,34.625,-3.38130303985207,-3.28679277015771
2.125,34.625,-3.38583656044709,-3.1665288410589
2.375,34.625,-3.70102014143728,-3.5372117386553
2.625,34.625,-3.48964717467044,-4.0152988730743
2.875,34.625,-3.77431211572201,-4.56543619862863
3.125,34.625,-3.87264078838927,-4.49574524573722
3.375,34.625,-3.77726299944596,-4.63545718340697
3.625,34.625,-4.05890751590704,-4.91490261091368
3.875,34.625,-4.32371879885095,-5.47934327627519
4.125,34.625,-4.21879720587677,-4.92873924763994
4.375,34.625,-4.20384923500777,-5.44365269345593
4.625,34.625,-3.98802806720071,-5.31285481673367
4.875,34.625,-4.42391960615195,-5.44074439733234
5.125,34.625,-4.7221849189548,-5.48302911743596
5.375,34.625,-4.45437385791124,-5.79369714031243
5.625,34.625,-4.69159446210581,-5.80329458030277
5.875,34.625,-4.83119861970931,-5.65871468151628
6.125,34.625,-5.05603511614558,-5.92042826551262
6.375,34.625,-4.58735653808758,-5.93783221040088
6.625,34.625,-4.55987646597174,-6.12324372842964
6.875,34.625,-4.17825045529864,-5.69330046657939
7.125,34.625,-4.07432514645283,-5.81553682764856
7.375,34.625,-4.01511437702489,-5.90353799091314
7.625,34.625,-4.20453470148647,-5.998171164864
7.875,34.625,-4.39670869417612,-5.54619947180617
8.125,34.625,-4.66469283674045,-5.48651436027462
8.375,34.625,-4.97614808313584,-5.88865146357957
8.625,34.625,-4.30889409123024,-5.95703482547542
8.875,34.625,-4.26235287738639,-6.00290117872243
9.125,34.625,-4.30577523665032,-5.77352239321257
9.375,34.625,-4.70362915002915,-6.43616423197919
9.625,34.625,-4.96428502611696,-5.15109725623364
9.875,34.625,-5.58832316995916,-5.56601875020451
10.125,34.625,-4.80555285345244,-5.25257294290375
10.375,34.625,-4.0509472523842,-5.73513599632802
10.625,34.625,-3.68155015155438,-6.10139504435895
0.125,34.375,-4.63226066434069,-1.81237648435841
0.375,34.375,-4.19539917776014,-1.72851279194052
0.625,34.375,-3.96717448379879,-1.56361104261824
0.875,34.375,-4.44290320041558,-1.83556858274794
1.125,34.375,-3.87462328441175,-1.98075288317408
1.375,34.375,-3.8945090134405,-2.50888899057962
1.625,34.375,-3.46924586140384,-3.12321117174465
1.875,34.375,-3.81902753039839,-3.48407051200158
2.125,34.375,-3.47359852571449,-3.31084811282127
2.375,34.375,-3.75005946725782,-3.3580359389445
2.625,34.375,-3.82091585894791,-3.65467159886927
2.875,34.375,-3.68870118491667,-3.94700142582985
3.125,34.375,-3.64797821266792,-4.44632247513275
3.375,34.375,-3.57363508451671,-4.56590804144097
3.625,34.375,-4.10989925466248,-4.59911190233428
3.875,34.375,-4.269032786529,-4.74771102796018
4.125,34.375,-4.11140563010235,-5.17711025954782
4.375,34.375,-4.1276088986186,-5.45805596363241
4.625,34.375,-3.99678632043558,-5.43513157626261
4.875,34.375,-4.32705032454432,-5.50904285679306
5.125,34.375,-4.00814335428877,-5.43194977677583
5.375,34.375,-4.09889723019166,-5.66838884233842
5.625,34.375,-4.75124786695767,-5.62761147454263
5.875,34.375,-5.05469017532539,-5.77491688833331
6.125,34.375,-4.63575226047174,-5.87598656667463
6.375,34.375,-4.55411584012805,-5.9416481294507
6.625,34.375,-4.14038688713528,-5.58482062725426
6.875,34.375,-4.70065293398319,-5.75668661586708
7.125,34.375,-4.87282240590027,-5.86742402175131
7.375,34.375,-4.40097452034029,-5.56982436132998
7.625,34.375,-4.37394397679658,-5.79729301069234
7.875,34.375,-5.17965149631677,-5.86049047903649
8.125,34.375,-4.52261990781523,-5.40752526432136
8.375,34.375,-4.71608008406299,-5.57608917922167
8.625,34.375,-4.5647522177771,-5.47868005270214
8.875,34.375,-4.5201286744098,-5.82975445130021
9.125,34.375,-4.28235021333672,-5.70083830259753
9.375,34.375,-4.50308492897635,-6.04398878372797
9.625,34.375,-4.61861719372653,-6.07417491075614
9.875,34.375,-5.31409213262566,-5.86421737084117
10.125,34.375,-4.65854002958377,-5.57185710559426
0.125,34.125,-4.10306529297887,-0.814749553037263
0.375,34.125,-3.88422730267077,-1.11485441325971
0.625,34.125,-3.9463363668817,-1.4739900464167
0.875,34.125,-3.93967883533039,-1.63749360320196
1.125,34.125,-3.85101083303123,-1.72446342210366
1.375,34.125,-3.67747321937756,-2.06839453304692
