long,lat,mmk
10.375,36.375,-16.0079250700867
0.375,36.125,-1.96787881244045
0.625,36.125,-2.01846833925618
0.875,36.125,-1.89927811718987
1.125,36.125,-1.87597050880031
1.375,36.125,-1.98190108390024
1.625,36.125,-2.63042487078328
1.875,36.125,-3.27433175669798
2.125,36.125,-3.08040530346806
2.375,36.125,-3.28746823464449
2.625,36.125,-3.23343640907048
2.875,36.125,-3.24250671444425
3.125,36.125,-3.91008326709474
3.375,36.125,-4.8320361935717
3.625,36.125,-4.76754072137956
3.875,36.125,-6.86532274680193
4.125,36.125,-7.36693463489809
4.375,36.125,-8.02944211892621
4.625,36.125,-8.04813268103887
4.875,36.125,-7.44832698665191
5.125,36.125,-6.92879571287842
5.375,36.125,-7.74265889803968
5.625,36.125,-8.38837076595703
5.875,36.125,-7.97820870480512
6.125,36.125,-8.0681423049399
6.375,36.125,-7.96412362144114
6.625,36.125,-7.71135346524715
6.875,36.125,-8.31373513132021
7.125,36.125,-6.41336021651172
7.375,36.125,-6.09338605072684
7.625,36.125,-5.92072029273348
7.875,36.125,-6.04277181837667
8.125,36.125,-6.23295749428973
8.375,36.125,-6.44424107828484
8.625,36.125,-7.17034034553032
8.875,36.125,-7.00042225948621
9.125,36.125,-7.14482580736524
9.375,36.125,-7.60927266570949
9.625,36.125,-8.0406934026909
9.875,36.125,-9.0908301458572
10.125,36.125,-12.2355007124708
10.375,36.125,-9.72686091238818
0.125,35.875,-2.09911029174535
0.375,35.875,-2.11425582843412
0.625,35.875,-2.06486582052487
0.875,35.875,-2.05928012109889
1.125,35.875,-2.27801875585364
1.375,35.875,-2.31150985406574
1.625,35.875,-2.83635623447555
1.875,35.875,-3.3905007713024
2.125,35.875,-3.34954705556193
2.375,35.875,-3.30459253145857
2.625,35.875,-3.22723822465416
2.875,35.875,-3.4667047542105
3.125,35.875,-4.42626033955163
3.375,35.875,-7.11542482108716
3.625,35.875,-7.3782991470331
3.875,35.875,-7.3458382452952
4.125,35.875,-8.05296142688771
4.375,35.875,-8.03709963369039
4.625,35.875,-7.62095742373271
4.875,35.875,-7.52577453120906
5.125,35.875,-8.01246031704977
5.375,35.875,-7.92928963094676
5.625,35.875,-9.2139569642883
5.875,35.875,-8.10044623269542
6.125,35.875,-8.00020514531787
6.375,35.875,-7.85597744462761
6.625,35.875,-8.17658694404574
6.875,35.875,-7.05562739602718
7.125,35.875,-7.50358940450975
7.375,35.875,-6.80326223982076
7.625,35.875,-5.60284532769573
7.875,35.875,-6.3316889559784
8.125,35.875,-6.16432043483117
8.375,35.875,-6.41117433796387
8.625,35.875,-6.54477811347154
8.875,35.875,-6.71340086912111
9.125,35.875,-7.10973488178625
9.375,35.875,-7.71194509382446
9.625,35.875,-8.16826493770877
9.875,35.875,-7.1735327458455
10.125,35.875,-10.7374961426935
10.375,35.875,-8.9853975911291
0.125,35.625,-2.03895232731653
0.375,35.625,-2.06975613020979
0.625,35.625,-2.26959323007282
0.875,35.625,-2.38363398643226
1.125,35.625,-2.40271174098543
1.375,35.625,-2.77763128969092
1.625,35.625,-3.12098061996082
1.875,35.625,-3.75019967184566
2.125,35.625,-3.49273916940315
2.375,35.625,-3.55405698495666
2.625,35.625,-3.76408490262639
2.875,35.625,-4.15216794793741
3.125,35.625,-6.36198354322506
3.375,35.625,-7.77000186074892
3.625,35.625,-6.52922780776966
3.875,35.625,-7.27036540363173
4.125,35.625,-7.21969438928657
4.375,35.625,-7.32444532927609
4.625,35.625,-7.79449481906678
4.875,35.625,-7.8541385464334
5.125,35.625,-8.75226974791635
5.375,35.625,-8.79501471839546
5.625,35.625,-7.3975363156596
5.875,35.625,-7.67749279073355
6.125,35.625,-7.04273185813345
6.375,35.625,-8.02371393226371
6.625,35.625,-8.36524829976315
6.875,35.625,-8.07683442178652
7.125,35.625,-6.82836481807971
7.375,35.625,-6.91192727715088
7.625,35.625,-7.41709210512866
7.875,35.625,-7.2093101545099
8.125,35.625,-5.93478970212415
8.375,35.625,-6.02987663597912
8.625,35.625,-5.88434730202419
8.875,35.625,-5.49883892452647
9.125,35.625,-6.51791807844552
9.375,35.625,-7.38617965453746
9.625,35.625,-6.89418412634312
9.875,35.625,-7.64361735554246
10.125,35.625,-7.27568150113569
10.375,35.625,-9.02315414254787
10.625,35.625,-16.3650155148926
10.875,35.625,-10.9494677220044
0.125,35.375,-2.05529006691765
0.375,35.375,-2.28399825019433
0.625,35.375,-2.69414894675925
0.875,35.375,-2.97272134314203
1.125,35.375,-3.11366424327586
1.375,35.375,-3.17311347207551
1.625,35.375,-3.39939619820329
1.875,35.375,-3.56891116114452
2.125,35.375,-4.09045489322459
2.375,35.375,-4.51712467690243
2.625,35.375,-4.28820272006083
2.875,35.375,-4.58597367895916
3.125,35.375,-5.81566038576438
3.375,35.375,-6.67947441297867
3.625,35.375,-5.89711076941339
3.875,35.375,-6.35529548742415
4.125,35.375,-6.18889080867337
4.375,35.375,-6.70209634271286
4.625,35.375,-6.60407691706195
4.875,35.375,-6.85278471454591
5.125,35.375,-6.68258361697658
5.375,35.375,-6.84463164669457
5.625,35.375,-6.78767808770463
5.875,35.375,-7.05550932704062
6.125,35.375,-6.4903077577559
6.375,35.375,-6.13594864842667
6.625,35.375,-5.89038177561573
6.875,35.375,-5.62430891850162
7.125,35.375,-6.16911916427596
7.375,35.375,-5.51056926420939
7.625,35.375,-6.40766203738624
7.875,35.375,-6.60416299044329
8.125,35.375,-6.09242277750765
8.375,35.375,-5.26540780600273
8.625,35.375,-5.34822383582358
8.875,35.375,-4.84382696961632
9.125,35.375,-6.82497054767796
9.375,35.375,-6.26369116569338
9.625,35.375,-5.80823403987285
9.875,35.375,-5.57238709217155
10.125,35.375,-7.45016028998902
10.375,35.375,-10.2780449700486
10.625,35.375,-12.3007718063634
10.875,35.375,-14.9366523088229
0.125,35.125,-1.85372712791912
0.375,35.125,-2.53089079071045
0.625,35.125,-2.83981094853989
0.875,35.125,-3.28562257525347
1.125,35.125,-3.5462132210633
1.375,35.125,-3.62138817311465
1.625,35.125,-3.64472551661552
1.875,35.125,-3.87732264418381
2.125,35.125,-4.55156389036882
2.375,35.125,-5.18141734254933
2.625,35.125,-5.2886748346522
2.875,35.125,-5.14557778628358
3.125,35.125,-5.37132519134276
3.375,35.125,-5.12664091330234
3.625,35.125,-5.35764073816646
3.875,35.125,-6.0465245960572
4.125,35.125,-6.56292767907605
4.375,35.125,-6.1055859882857
4.625,35.125,-6.13260050000728
4.875,35.125,-6.73376140772082
5.125,35.125,-5.62404465111291
5.375,35.125,-6.3084127451307
5.625,35.125,-6.46954243423456
5.875,35.125,-5.73745464602169
6.125,35.125,-6.269876528649
6.375,35.125,-5.32187068884985
6.625,35.125,-4.87421434007127
6.875,35.125,-5.21721686796329
7.125,35.125,-4.99440277116831
7.375,35.125,-5.00084213558981
7.625,35.125,-5.7817401302079
7.875,35.125,-5.65518388648068
8.125,35.125,-5.04001473709918
8.375,35.125,-5.13620521807029
8.625,35.125,-4.79728926834963
8.875,35.125,-5.50919766083577
9.125,35.125,-4.93598292231043
9.375,35.125,-6.14739955938148
9.625,35.125,-5.05113086798244
9.875,35.125,-5.20520138539441
10.125,35.125,-6.41852611470738
10.375,35.125,-7.61758561897562
10.625,35.125,-12.8058205003234
10.875,35.125,-16.8429269357653
0.125,34.875,-2.09482876269213
0.375,34.875,-2.33134090058651
0.625,34.875,-2.84620599854511
0.875,34.875,-3.55096187088802
1.125,34.875,-3.69833957054613
1.375,34.875,-3.87814360925354
1.625,34.875,-3.98441527802761
1.875,34.875,-4.22365646254241
2.125,34.875,-5.19654242268818
2.375,34.875,-5.51543538805724
2.625,34.875,-5.39654797090954
2.875,34.875,-5.40709482908527
3.125,34.875,-5.25695630733805
3.375,34.875,-4.97656495062903
3.625,34.875,-5.33279105838019
3.875,34.875,-5.95198507942461
4.125,34.875,-5.23052993451464
4.375,34.875,-6.11998068874882
4.625,34.875,-6.11465433476236
4.875,34.875,-5.69742840503728
5.125,34.875,-5.30376884140799
5.375,34.875,-5.57841605249568
5.625,34.875,-5.7768054924088
5.875,34.875,-5.79859258212855
6.125,34.875,-5.62537885020087
6.375,34.875,-5.58494612872195
6.625,34.875,-4.7481580517504
6.875,34.875,-5.03989128736365
7.125,34.875,-4.86471235040887
7.375,34.875,-4.97196282093789
7.625,34.875,-5.44716335308207
7.875,34.875,-4.70493039075889
8.125,34.875,-4.96852027375994
8.375,34.875,-5.00948057098187
8.625,34.875,-4.7468010889415
8.875,34.875,-4.79652891225307
9.125,34.875,-4.59927992272618
9.375,34.875,-4.75180173625173
9.625,34.875,-4.72829835240632
9.875,34.875,-5.18745496643165
10.125,34.875,-5.03091532245298
10.375,34.875,-6.58954556068096
10.625,34.875,-10.0600629043229
10.875,34.875,-14.0338116420433
0.125,34.625,-2.23297225529842
0.375,34.625,-2.68791276571155
0.625,34.625,-3.07809599196368
0.875,34.625,-3.35721736555822
1.125,34.625,-3.64466145652727
1.375,34.625,-3.97482820916434
1.625,34.625,-4.15380816389124
1.875,34.625,-4.40506509656227
2.125,34.625,-4.62331129703285
2.375,34.625,-4.74179279981365
2.625,34.625,-4.8552367303158
2.875,34.625,-4.86039368864599
3.125,34.625,-4.77036227286233
3.375,34.625,-4.85769494605043
3.625,34.625,-5.00118977798688
3.875,34.625,-4.97417226761706
4.125,34.625,-4.62748191464557
4.375,34.625,-4.73034974151236
4.625,34.625,-4.80251068254469
4.875,34.625,-4.84531854745811
5.125,34.625,-5.01737775230346
5.375,34.625,-4.78051770255229
5.625,34.625,-4.99674991108244
5.875,34.625,-4.74268197201751
6.125,34.625,-4.66282805418875
6.375,34.625,-4.67881433696248
6.625,34.625,-4.78836526507452
6.875,34.625,-4.62151143119407
7.125,34.625,-4.65370992025977
7.375,34.625,-4.76780346363648
7.625,34.625,-4.55092143549951
7.875,34.625,-4.52571781890024
8.125,34.625,-4.62175964835462
8.375,34.625,-4.5255734546284
8.625,34.625,-4.66285979580728
8.875,34.625,-4.6509825686603
9.125,34.625,-4.74744717326098
9.375,34.625,-4.60869368957275
9.625,34.625,-4.547644301263
9.875,34.625,-5.24741503005823
10.125,34.625,-6.04847427668159
10.375,34.625,-7.25031038041992
10.625,34.625,-9.72806719172153
0.125,34.375,-2.80518442352844
0.375,34.375,-3.16278604940317
0.625,34.375,-3.42385389861036
0.875,34.375,-3.44437341720853
1.125,34.375,-3.7452911288544
1.375,34.375,-3.96287490457184
1.625,34.375,-4.49294668416163
1.875,34.375,-4.59572185994324
2.125,34.375,-4.42676092187315
2.375,34.375,-4.43583418630906
2.625,34.375,-4.55026774587954
2.875,34.375,-4.48191049000455
3.125,34.375,-4.32087389039287
3.375,34.375,-4.33345987857759
3.625,34.375,-4.22127980388489
3.875,34.375,-4.1912924476774
4.125,34.375,-4.32172912605352
4.375,34.375,-4.46119078294141
4.625,34.375,-4.48754590973923
4.875,34.375,-4.46523342720469
5.125,34.375,-4.41287860046209
5.375,34.375,-4.54045433937978
5.625,34.375,-4.27406137097816
5.875,34.375,-4.44608366908679
6.125,34.375,-4.34525677823253
6.375,34.375,-4.36088520641374
6.625,34.375,-4.07574735432443
6.875,34.375,-4.22534812516302
7.125,34.375,-4.32062696815819
7.375,34.375,-4.49644248411012
7.625,34.375,-4.28003844931295
7.875,34.375,-4.35225159250401
8.125,34.375,-4.40172129210943
8.375,34.375,-4.56268846993406
8.625,34.375,-4.62448362928105
8.875,34.375,-4.5910377427638
9.125,34.375,-4.59446824111455
9.375,34.375,-4.57091237552786
9.625,34.375,-4.5484059839155
9.875,34.375,-4.79965346898652
10.125,34.375,-6.24510252174692
0.125,34.125,-4.11025494964773
0.375,34.125,-3.68060996720492
0.625,34.125,-3.71398506636125
0.875,34.125,-3.60661064111395
1.125,34.125,-4.03838737197814
1.375,34.125,-4.51002239886202
1.625,34.125,-4.68817911016884
1.875,34.125,-4.61268287691054
2.125,34.125,-4.4138310335452
2.375,34.125,-4.30511393945255
2.625,34.125,-4.35069581624942
2.875,34.125,-4.3020517301205
3.125,34.125,-4.23381619624316
3.375,34.125,-4.01512216573807
3.625,34.125,-4.07204506781763
3.875,34.125,-4.02030895208262
4.125,34.125,-4.0748661759897
4.375,34.125,-4.11921191470051
4.625,34.125,-4.17900409956628
4.875,34.125,-4.17406750149316
5.125,34.125,-4.13070985569945
5.375,34.125,-4.0877050857215
5.625,34.125,-4.1233427204176
5.875,34.125,-4.12029443884271
6.125,34.125,-4.28820374497983
6.375,34.125,-4.21889658598735
6.625,34.125,-4.12328190678286
6.875,34.125,-4.02479623283035
7.125,34.125,-4.25241378794545
7.375,34.125,-4.13182471501882
7.625,34.125,-4.51755426221086
7.875,34.125,-4.21524012884794
8.125,34.125,-4.28502062459507
8.375,34.125,-4.35914129292633
8.625,34.125,-4.64885532484501
8.875,34.125,-4.44833695642777
9.125,34.125,-4.62209333225268
9.375,34.125,-4.64880589874763
9.625,34.125,-4.60691127801713
9.875,34.125,-5.28086965654405
0.125,33.875,-4.7429483474433
0.375,33.875,-4.51158466866266
0.625,33.875,-3.79304790109005
0.875,33.875,-3.98338918431627
1.125,33.875,-4.95021448443632
1.375,33.875,-5.16420646867656
1.625,33.875,-5.05024904852872
1.875,33.875,-4.58265802506398
2.125,33.875,-4.28857828313949
2.375,33.875,-4.24820114471062
2.625,33.875,-4.42325092000015
2.875,33.875,-4.3512744963192
3.125,33.875,-4.17916636372525
3.375,33.875,-3.99732157978776
3.625,33.875,-4.04384525037946
3.875,33.875,-4.05450198589468
4.125,33.875,-4.05683214910757
4.375,33.875,-4.14619154952936
4.625,33.875,-4.02019719245288
4.875,33.875,-4.10137993916034
5.125,33.875,-4.17694611786663
5.375,33.875,-4.27360791634046
5.625,33.875,-4.10794668963936
5.875,33.875,-3.97119787890307
6.125,33.875,-3.9705312930751
6.375,33.875,-3.98429795286174
6.625,33.875,-4.05852187759992
6.875,33.875,-4.03475272566213
7.125,33.875,-3.95068423401342
7.375,33.875,-4.07947368132688
7.625,33.875,-4.15333406475397
7.875,33.875,-4.21501323185524
8.125,33.875,-4.24196019986797
8.375,33.875,-4.31763486136099
8.625,33.875,-4.53212729348873
8.875,33.875,-4.44303610707623
9.125,33.875,-4.39951160315573
9.375,33.875,-4.71892914622441
9.625,33.875,-4.62578930864876
9.875,33.875,-5.13029034588676
10.125,33.875,-6.20041832750375
0.125,33.625,-5.7702401710109
0.375,33.625,-4.50616207710423
0.625,33.625,-4.05856789667527
0.875,33.625,-4.18386854373691
1.125,33.625,-5.07344916789407
1.375,33.625,-4.9919761221218
1.625,33.625,-5.08505017443342
1.875,33.625,-4.79713378786534
2.125,33.625,-4.24361273331695
2.375,33.625,-4.37644788042026
2.625,33.625,-4.31485567379151
2.875,33.625,-4.36921731127206
3.125,33.625,-4.17848575194734
3.375,33.625,-4.0413917297451
3.625,33.625,-3.95634803447936
3.875,33.625,-3.94442444427846
4.125,33.625,-3.99408710860063
4.375,33.625,-4.13594494086373
4.625,33.625,-4.01494200495764
4.875,33.625,-4.07394496979265
5.125,33.625,-3.97986468597706
5.375,33.625,-4.03904839236057
5.625,33.625,-4.05578407314775
5.875,33.625,-4.06016133603553
6.125,33.625,-4.10863329312623
6.375,33.625,-4.06490832971642
6.625,33.625,-4.07918892954382
6.875,33.625,-3.96440366922166
7.125,33.625,-4.05588559134026
7.375,33.625,-4.07453172630099
7.625,33.625,-4.04687174329493
7.875,33.625,-4.28273474518325
8.125,33.625,-4.34666829862396
8.375,33.625,-4.24097315202784
8.625,33.625,-4.41503245943455
8.875,33.625,-4.36764408898952
9.125,33.625,-4.37864110059433
9.375,33.625,-4.59604460375955
9.625,33.625,-4.74014642483809
9.875,33.625,-5.02284044895103
10.125,33.625,-6.9232021276639
10.375,33.625,-7.7754793217121
10.625,33.625,-9.45504251974728
0.125,33.375,-4.83512759124016
0.375,33.375,-4.64691092534951
0.625,33.375,-4.94695897501311
0.875,33.375,-5.07127951615824
1.125,33.375,-5.62343169096891
1.375,33.375,-5.53609909650826
1.625,33.375,-5.28759054795577
1.875,33.375,-4.41735996384954
2.125,33.375,-4.70939281184986
2.375,33.375,-4.53296303390234
2.625,33.375,-4.38550246579119
2.875,33.375,-4.24856087716423
3.125,33.375,-4.12567867680512
3.375,33.375,-4.02490700376288
3.625,33.375,-3.94478428872958
3.875,33.375,-3.97944662161536
4.125,33.375,-4.04950959351186
4.375,33.375,-4.0849336718136
4.625,33.375,-4.13752654390994
4.875,33.375,-4.00935244019443
5.125,33.375,-4.07078558860048
5.375,33.375,-4.13297063441766
5.625,33.375,-4.07830199448103
5.875,33.375,-3.91975369170108
6.125,33.375,-4.17716901983174
6.375,33.375,-3.96114738978272
6.625,33.375,-3.98786803751898
6.875,33.375,-3.93853638540517
7.125,33.375,-4.05935145513377
7.375,33.375,-4.08988953006098
7.625,33.375,-4.07338501326367
7.875,33.375,-4.17493689648732
8.125,33.375,-4.12326876572725
8.375,33.375,-4.13052220758687
8.625,33.375,-4.40515330532636
8.875,33.375,-4.57138408132031
9.125,33.375,-4.63658368130478
9.375,33.375,-4.72478806993298
9.625,33.375,-4.84484281573327
9.875,33.375,-5.18261496839657
10.125,33.375,-7.96576752437972
10.375,33.375,-8.60455227322839
10.625,33.375,-8.67173227319759
10.875,33.375,-11.1235484265411
0.125,33.125,-4.94342704383861
0.375,33.125,-4.74377026217565
0.625,33.125,-5.65205541209954
0.875,33.125,-5.19147141889883
1.125,33.125,-5.06140127651089
1.375,33.125,-5.22351177786511
1.625,33.125,-4.79371391761557
1.875,33.125,-4.82767420516553
2.125,33.125,-5.01240194806056
2.375,33.125,-4.64968267222805
2.625,33.125,-4.515651604204
2.875,33.125,-4.1708658831413
3.125,33.125,-4.02117482121953
3.375,33.125,-4.06320089270783
3.625,33.125,-3.96821954905573
3.875,33.125,-3.95160535923324
4.125,33.125,-4.0241074217982
4.375,33.125,-3.92937965216982
4.625,33.125,-4.02809020579998
4.875,33.125,-4.03886473598686
5.125,33.125,-4.16314454720527
5.375,33.125,-4.12318493630458
5.625,33.125,-4.19614440479381
5.875,33.125,-4.11023942189923
6.125,33.125,-4.10939888546385
6.375,33.125,-3.98200240916189
6.625,33.125,-4.12827552449339
6.875,33.125,-3.91859398866316
7.125,33.125,-4.01342937656685
7.375,33.125,-4.05528727849807
7.625,33.125,-4.1286379861424
7.875,33.125,-4.10004340457917
8.125,33.125,-4.112511508044
8.375,33.125,-4.21080954674597
8.625,33.125,-4.45230652191238
8.875,33.125,-4.52537579707724
9.125,33.125,-4.81021342936641
9.375,33.125,-4.72438906142807
9.625,33.125,-5.0637201468114
9.875,33.125,-5.17320392641382
10.125,33.125,-7.30880309839122
10.375,33.125,-7.91534932450113
10.625,33.125,-9.08162355246559
10.875,33.125,-10.7837743142419
11.125,33.125,-10.3894555465322
11.375,33.125,-10.6917431773796
0.125,32.875,-5.30719973814719
0.375,32.875,-5.60308958219922
0.625,32.875,-5.70887381429373
0.875,32.875,-5.98586741894969
1.125,32.875,-5.8691260203984
1.375,32.875,-6.5060224243505
1.625,32.875,-6.13402403178184
1.875,32.875,-5.4760047625972
2.125,32.875,-5.72005961496435
2.375,32.875,-5.21199266979693
2.625,32.875,-4.54636882161565
2.875,32.875,-4.31753754458613
3.125,32.875,-4.3483270075483
3.375,32.875,-4.25860178939377
3.625,32.875,-4.20110362962181
3.875,32.875,-3.92356104989766
4.125,32.875,-4.0954674710395
4.375,32.875,-4.17336583259665
4.625,32.875,-4.16173347651992
4.875,32.875,-4.35607351318042
5.125,32.875,-4.31124425403756
5.375,32.875,-4.39056498536289
5.625,32.875,-4.36551928498786
5.875,32.875,-4.21371624500028
6.125,32.875,-4.36623996904014
6.375,32.875,-4.26332920383386
6.625,32.875,-4.23360063182108
6.875,32.875,-4.17022872961589
7.125,32.875,-4.24076776435699
7.375,32.875,-4.19898794616332
7.625,32.875,-4.06280815444103
7.875,32.875,-4.32698335222109
8.125,32.875,-4.18823774636198
8.375,32.875,-4.2788961637257
8.625,32.875,-4.46976274853527
8.875,32.875,-4.50045913357806
9.125,32.875,-4.72426648989282
9.375,32.875,-5.09035239819301
9.625,32.875,-4.73668265089721
9.875,32.875,-5.49213967914982
10.125,32.875,-6.09334796767804
10.375,32.875,-7.76597143133625
10.625,32.875,-8.95817897323455
10.875,32.875,-9.58631773245588
11.125,32.875,-10.1631761901869
11.375,32.875,-9.96147753349004
11.625,32.875,-11.4713943994864
11.875,32.875,-10.7103811941179
12.125,32.875,-10.5047691752359
13.125,32.875,-10.3464722497963
13.375,32.875,-8.60393373099254
0.125,32.625,-6.42795249913828
0.375,32.625,-6.12266153479279
0.625,32.625,-6.34234790950291
0.875,32.625,-6.52212037693631
1.125,32.625,-6.47814138429968
1.375,32.625,-7.79720094619967
1.625,32.625,-6.18573720456468
1.875,32.625,-5.83394391506061
2.125,32.625,-6.64810879912321
2.375,32.625,-5.25416768752062
2.625,32.625,-4.65209384217628
2.875,32.625,-4.52477489285
3.125,32.625,-4.36696805152647
3.375,32.625,-4.24707717247891
3.625,32.625,-4.38774697676799
3.875,32.625,-4.18325271991786
4.125,32.625,-4.15663574656051
4.375,32.625,-4.315944204675
4.625,32.625,-4.24490965376882
4.875,32.625,-4.30203164773994
5.125,32.625,-4.49305261842458
5.375,32.625,-4.43814157857488
5.625,32.625,-4.31725269877592
5.875,32.625,-4.45296917233777
6.125,32.625,-4.2245157249033
