long,lat,SST245,SST585
13.625,37.625,2.64930144847547,4.06699728522124
13.875,37.625,2.26872927844356,4.59706613090562
14.125,37.625,2.38027007923949,4.22341400634525
14.375,37.625,2.69472439401642,4.0961893428235
14.625,37.625,2.54856839577241,4.13353475835519
14.875,37.625,2.46095049886199,3.64882032677879
15.125,37.625,2.25577285744591,4.03496106348547
13.375,37.375,2.31815736376443,4.26356756101507
13.625,37.375,2.4623277722737,4.25413054483151
13.875,37.375,2.32640206286606,4.20515133683611
14.125,37.375,2.46857801300661,4.1062916399763
14.375,37.375,2.4672500698672,4.21983980030942
14.625,37.375,2.3231324980495,3.88219890127985
14.875,37.375,2.50523852861449,3.89005092557857
9.125,37.125,-0.400750127102599,-0.0052735902548777
9.375,37.125,-0.338692763143716,0.0793503443958592
9.625,37.125,-0.425533129405381,-0.164473882561291
9.875,37.125,-1.0623816344805,-1.0369645127796
10.125,37.125,-26.7333850304797,-1.40966609004627
13.875,37.125,2.52868915967856,4.21233768888083
14.125,37.125,2.5090682439344,3.950539980655
14.375,37.125,2.39159118146909,4.12828502438483
14.625,37.125,2.21043646564343,4.1145631847947
14.875,37.125,2.21474844351616,3.8445611042383
15.125,37.125,2.27366431273438,3.73258104437881
3.875,36.875,-2.72885121451595,-3.60603555351716
4.125,36.875,-2.67715798542194,-3.60302672771697
4.375,36.875,-2.56489011843818,-3.69817655494483
4.625,36.875,-2.90356470195984,-3.83623876551438
6.125,36.875,-3.13892065634124,-3.99748661283528
6.375,36.875,-3.04779924906966,-4.04011345076502
6.625,36.875,-3.47591540859087,-3.84879004792359
6.875,36.875,-3.1127757275304,-4.00228204691793
7.125,36.875,-4.77557671460859,-3.39443406377206
7.375,36.875,-3.2407160743882,-4.25156018271486
7.625,36.875,-3.68988405361878,-4.08315416522658
8.125,36.875,-3.79483179788961,-3.73931235539546
8.375,36.875,-3.58622899822153,-3.17433841873336
8.625,36.875,-2.60926804831403,-2.39422323048448
8.875,36.875,-2.81144743194732,-2.14203398530695
9.125,36.875,-2.49064487370186,-2.12419552966027
9.375,36.875,-2.48148954102133,-2.00530993636135
9.625,36.875,-2.25554489144377,-1.79607282567352
9.875,36.875,-2.43352455263907,-1.83164614430775
10.125,36.875,-2.57696472708862,-2.15974153567794
10.625,36.875,-5.35768773824082,-1.83381699617697
10.875,36.875,-5.07772112164611,-1.35720860231556
14.625,36.875,2.14805925887952,3.15856233178942
14.875,36.875,2.26999191462469,3.70485070645321
15.125,36.875,2.10704652724428,3.17986927562879
2.375,36.625,-2.24303893749666,-3.04561705402381
2.875,36.625,-2.45900421315517,-3.11073095862338
3.125,36.625,-2.71811634664988,-3.34889877142775
3.375,36.625,-2.86000937197268,-3.50287384329817
3.625,36.625,-3.09976451387567,-3.89961868958538
3.875,36.625,-2.91188417502365,-4.14513676668282
4.125,36.625,-3.07852507784535,-4.16008458107075
4.375,36.625,-3.05971035686748,-4.14499656642626
4.625,36.625,-3.15756807648113,-4.04674127192117
4.875,36.625,-3.13371055373918,-4.27577042216667
5.125,36.625,-3.0541220525823,-4.26533778474856
5.375,36.625,-3.08063628504642,-4.36432601745194
5.625,36.625,-3.0305733189492,-4.24600346500392
5.875,36.625,-3.0240658101198,-4.18589270587466
6.125,36.625,-2.99389032197822,-4.17913088361447
6.375,36.625,-3.05458253330308,-4.14337285105791
6.625,36.625,-3.082864318064,-4.06565646021331
6.875,36.625,-3.18574002136762,-4.15917461615519
7.125,36.625,-3.01565591182446,-4.24752841819406
7.375,36.625,-3.27971638004274,-4.18478452785662
7.625,36.625,-3.37444450975313,-4.33651936100152
7.875,36.625,-3.38598113599095,-4.32533233868826
8.125,36.625,-3.59854483954852,-4.06893241543385
8.375,36.625,-3.58605755298662,-3.52320838288842
8.625,36.625,-3.66607236583381,-3.48657580516679
8.875,36.625,-3.15093996066817,-3.46080892047014
9.125,36.625,-3.48311898982323,-3.51813270690074
9.375,36.625,-3.38755698519219,-3.50766241339143
9.625,36.625,-3.14235352092615,-3.14691019063002
9.875,36.625,-3.3832685986295,-2.72546963545461
10.125,36.625,-2.60988462583148,-2.75677576020086
10.375,36.625,-2.5889841310363,-2.04459711088413
10.625,36.625,-4.69893382711115,-1.6720697729113
10.875,36.625,,-0.904735634432641
0.875,36.375,-7.95909005946235,-2.52773070833468
1.125,36.375,-6.39640989120534,-2.55078035498448
1.375,36.375,-4.98555585464392,-2.63942572185575
1.625,36.375,-4.67303390414804,-2.99211460011344
1.875,36.375,-4.15657126868784,-2.85990133532931
2.125,36.375,-3.62089700972877,-2.83307162674011
2.375,36.375,-3.09978286321388,-2.81083396250209
2.625,36.375,-2.86497779403695,-2.82771468665466
2.875,36.375,-3.30518585122713,-3.27058310287554
