ACCESS-ESM1-5,BCC-CSM2-MR,CanESM5,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
54292.4949032983,62393.948713993,53898.0506730202,52051.4787051462,61143.84329581,60149.414605931,48077.4805075569,59738.3594166145
57329.598838261,61605.3903113772,57086.649677583,53551.1704367322,60814.7636239503,59273.6798028128,54226.9172390112,57548.6580313158
61909.7948246758,64176.2846920901,56665.9573084778,64664.0886972439,59906.6407621195,65261.8985114077,64527.0252408832,63942.7034563384
69456.5998737864,61773.8245877241,60339.8760375615,61686.6217113012,65785.7059635134,67877.971570917,70733.0292668613,64325.6429675568
62491.0309710733,48950.8544484783,48825.1082941803,57198.3376118275,61330.6899603268,66594.6399524245,66050.2476813878,56162.3259244266
70732.7004794335,65580.1965189559,71831.3260480479,70763.6084035056,71430.0002694534,70297.3052622715,72950.0105341635,62532.789354468
82028.9383873773,80340.9475839124,80281.2742722135,81467.8822368766,83147.103496844,81330.3097230664,84109.7244681559,83522.360162493
92562.9724763275,92223.4942378357,91985.0671210992,91808.0610430064,93467.9566173133,91004.3118909894,91914.5209655214,92195.0360333207
98648.7678748533,97260.6111370125,98054.3821647101,98658.5426841305,99133.6403277331,98735.3561586289,95801.8388331991,99249.2230528617
86888.0981192371,86293.2164231452,84324.8693813356,86265.7681829751,88807.9640757669,83144.6082754063,86971.2237808598,83499.6792035206
70756.4284132557,61431.9035984726,66882.8042056924,66709.7840090332,64020.9934103462,61346.6725049896,71454.620638837,66886.069736596
59768.1612566915,58383.3790966092,57676.6891936814,64241.2166291677,56620.0501369427,61506.0757809352,66200.2931222154,61939.8257795749
55072.548434007,53927.2197526504,54979.6990272662,59905.5045379159,62617.6166885279,55308.3518938955,52355.3868732861,55801.0868295691
58523.0079987417,58769.0909411925,57519.445400442,56436.0744614314,58172.8801255661,55979.3705651234,52879.5280188565,48881.0352645134
65839.8121772214,62722.2547139531,65137.5348951473,64720.3535357476,63277.1606370496,65744.1637394111,66082.5091705168,63548.3384510826
59613.0789557361,65422.3023806755,56716.9054059286,60531.428791074,67005.7585029848,62391.0539944131,72358.7481886113,64454.7128476162
63673.9299471825,57465.5812182751,43882.1552580631,62675.8758231513,63246.6559081655,51056.3199994455,61712.5809335225,59479.3114612876
69552.8251759173,72697.7014484271,69104.880719607,72069.4357681714,70864.9247802627,69770.869554913,70325.0462331789,74300.7640723858
81848.1047002281,83589.2387090908,80998.8905677419,78506.3454169425,83571.9409082762,81152.7452436986,84308.0884307466,79444.0177285255
92320.9536817842,86761.5208041056,91917.5332004495,90448.2914023212,94102.7994392096,91038.5228242338,88832.8252672925,92769.7489701528
97173.1975696272,98921.7816989533,98830.0817151483,98108.931950013,96009.5673663617,99488.6158542443,98183.7606233801,98350.6590819251
82188.8531689337,84449.707271301,84469.5981164806,85040.8004015251,93043.4267611946,85533.9000513417,87660.1669657493,83874.2305020482
64398.1737258546,60936.2259800301,59575.719982908,62037.0290001909,66361.1544125494,54977.4512134433,64514.6097827659,61232.8968713089
62134.7172740097,56351.0169676926,60091.5431548408,61166.7570530925,70411.932502386,48925.0208566469,61721.8740783545,58413.4843639685
52179.8281684234,53324.0823782423,48718.0677594894,49553.3991418274,66071.5084683883,52293.8084795247,54123.9009369084,54475.3596777939
58703.2698832136,51757.6615926233,56746.5518433511,58398.9572665338,56113.7888147528,53995.0754606436,60617.6965071999,53049.2008895276
65314.2214227119,65327.6844965523,62528.2431765534,64674.4660493844,68282.9104832696,65765.4282896764,65843.3414912775,64722.0941183899
62543.6997103091,61729.4631449153,56434.3700625787,53878.4170524501,67155.4088160719,49729.8893197375,72202.7717455292,71067.1337011344
58365.0677848144,62329.996093472,53512.9607047125,37465.396525403,56365.2092449031,55212.8177870422,59055.3564586577,56882.0975887681
64191.2666313662,59681.0936977719,66372.0848441915,68485.7775740384,71110.5906580676,69246.5816347081,69033.4030982437,55605.7966633502
82071.4194125267,83261.4456458352,80889.0524028977,75230.5675782648,82833.7071063718,81557.2231277859,82582.2591039901,76273.094764709
91340.5051480946,92888.6517626757,91899.6887338925,90925.4779492323,91692.4034733723,91048.1255415926,92322.2573462466,92793.5729426741
99245.2235111423,98720.5253130939,97599.8767975258,98727.6789066022,98909.2463956719,95257.7891589256,98462.7021893142,97449.4336187615
88067.810616196,82514.1509168253,88940.9204265229,87183.5178568413,91799.5701916336,79181.432024919,91472.3680968993,81668.3937836892
64753.4248558381,70687.6977769811,62642.1731325242,65504.2552186529,57853.7563209585,63285.2647817953,63341.1084346585,67600.5982130952
62831.8060027874,67489.485521674,65338.2438989269,59835.2945507165,57306.5477820587,54387.8630617612,65373.7849823197,67005.9349832846
53526.1690867843,56545.5749505947,60119.7196036404,55033.2943911035,50579.0421330948,48732.386732349,52919.1574724101,50959.0458554623
56259.927482776,57823.4214677758,58476.0622181362,54683.83590365,50119.1878073772,57185.0189497854,58024.3131617595,60130.226178084
57821.8848349954,63278.8383216935,67312.8366184848,63769.0492305151,60951.2381722474,58526.8417488829,64044.2386792404,63910.4154939676
69252.2155153253,67076.2500132545,70021.224132325,64934.9256561693,66505.4094198622,55304.2411608505,48714.832278331,69125.4155735864
41082.4129358834,54876.6143361557,62969.1782304116,61928.3791155071,63227.9450410553,65152.7970514848,50133.6975925355,61822.6508840444
69545.5232721431,65729.0105203105,66881.2272689181,73589.9636619792,71486.5556272744,71218.1326408251,69644.6522908988,76171.6918317539
74619.0680847633,83849.3991259622,81640.6444258613,81599.1607883827,79971.354038203,81512.570400201,78922.8527031334,83835.8976560701
82492.9224584953,92884.4320593564,91703.3776682485,92215.6450935755,93958.4697199817,91694.272013135,91444.6861003462,92395.9717769133
97657.8443119132,98953.8005063682,97862.9516989555,98529.1810934984,98688.0441535966,96505.8447432767,98194.8133664657,97898.5547935945
86847.1952275036,84850.026313816,81501.1751926108,80876.4593001145,83271.8934191374,87734.0882205535,90936.9589951914,82857.6115377315
66555.272311725,68089.9458488098,63647.3332963993,59855.418624364,59588.1544987389,65098.9846443648,65025.6749581391,66160.7666910523
63027.8507883186,56613.6034083988,62087.0184364134,58184.5937104148,57858.7325113316,63387.5728622142,68555.7729337816,63004.5700269296
58384.3025332853,55789.4898742468,56668.0716486965,59397.8999927152,50554.3361334568,61485.8563590977,51784.2774529516,56485.7572651881
58554.6424660897,55968.8017860214,57392.8578073008,58781.2366308406,51463.3457499963,58516.942534309,59440.6504760735,50866.1898138127
66090.0976518979,65581.8951814886,63454.0142272483,63927.1178601245,64244.5663847178,65339.9715654858,59401.1146060572,64721.0591011756
55883.7511637778,50731.5721284078,67363.4948206038,56028.7981229175,56173.1938100492,69179.4724544107,67322.5026003904,46985.192047815
61166.375154917,59502.9833244653,66083.3789475756,50412.6937030478,50967.0201625696,67545.6223263059,65943.1701525578,62202.0341589318
70880.3905737171,73747.0837145839,71458.8891130893,67696.0985568645,64763.9870050651,70268.422077704,71881.580332518,70650.5636811426
79689.2993980889,75910.6725537176,81845.5227124365,77424.5136420046,82044.6954319323,79770.7810833042,77939.1565169272,83746.0696910133
92427.5043890205,90704.7381868093,91733.2694854489,92201.331938393,93241.4456270854,91172.5795369206,92186.2087763252,91850.4517758509
90623.9340368705,94954.9816200522,98306.7802286642,98070.2342862038,92566.2936892982,91069.2977600244,97763.1747686685,97125.1659622887
78482.5191374961,82282.9253045217,78912.006272707,81711.9965882915,83137.7667212948,87679.5300890685,92984.1789450809,85736.860955571
58194.5356972727,64259.6359259484,62381.3835677394,62316.5602602854,75894.1377420349,69056.926089211,61955.5705725292,64513.3061237018
56813.9832409611,60278.3727890787,59027.3230249019,57472.3867744278,65109.7565440906,64694.7484532441,60945.9335022497,64355.228182108
54569.0041508485,53804.5157169002,58655.9457799262,59694.3340934634,51346.2288392708,57175.5864085591,54473.0169970917,55816.4945169825
56275.7026408611,61885.5474109169,56987.3027616803,56995.1373846596,61189.0980182169,56658.4732775996,49357.1294362374,60125.1150505565
64640.2856039705,65645.9357395902,66175.6396385909,63715.5076934557,63495.2552378951,65558.6783380977,64599.0187019793,63355.4204208953
68517.7801149243,68305.5134496964,72263.8104620095,68227.5539788569,66990.0830914129,66526.9993879402,56773.6924980665,62649.5137910417
56179.261169921,55954.7317075285,66051.1711089633,61912.8805065256,63941.3202674958,46168.6646045007,65926.9639720753,59884.4144625663
69162.4014850237,70854.9269086596,71728.9277572784,72465.3045365669,71518.911948656,70775.3673061586,69400.902104784,63816.3465413118
78295.4595366929,83401.3948544836,80739.7770223218,82486.379454726,82839.2609377291,81261.7494568453,82784.6684790417,83947.3071800466
92554.9920297806,92877.0425700557,91608.9247956229,91575.2752064983,91675.6808580243,91655.7331382337,92349.6853395894,85173.1886176049
99176.2562905463,93282.0385752945,98105.5555671222,96498.9322305702,99528.6443938201,99224.8084901785,97576.50257277,98474.229873322
87255.5638101013,74633.7824554612,81553.7340834341,89893.4333504021,83159.1895008947,81616.9675360957,79346.2244187554,81911.1692976625
68988.3904456054,61368.9246385991,61845.1781082127,60321.0884987908,75245.5763408039,60721.317946131,66883.2054975691,62730.306143412
56128.111254542,60035.2111570692,64386.5250606308,59070.4162269269,67225.8081691936,55915.7392862634,60919.1113955885,56229.7469623047
58025.1873335581,48900.0445818227,57305.8812611549,54338.486747424,53693.1811189147,54958.7192879022,62683.9444725596,53123.3424278269
55811.4480483272,58756.2053270224,57781.6257911106,56912.6613676674,60559.5886532778,51775.4267599514,63166.1372855609,55320.9685924583
64844.5968850677,62749.3574075131,68184.8441387989,64419.4283830185,67078.715939434,65720.2201187946,58670.7148215655,64511.7970062701
67503.0568767031,58642.1361472965,71372.3962981184,65969.0180743905,56734.8421085865,59398.8488498509,73630.1495783661,68547.4122660862
57488.6231985102,62099.9971424227,66655.0061097067,67187.4691542518,56956.0243347466,55977.7233235893,63220.1455686841,62512.3440260404
68763.1697307547,73354.8665976798,70772.5580159309,69817.0479154047,68478.647541751,69864.0677146624,71463.737243719,76781.633981578
81941.6104144599,72103.2866198529,81090.8404394366,81722.5225272086,82755.2799732248,81114.1138751504,78925.5501598537,83907.8500392442
92408.1285302857,92596.8068136563,89146.6491001821,92215.4256740004,94167.2774223873,91180.3899712758,91784.8181745113,92108.8266709506
97109.1548544634,98806.9012008244,96662.8895969848,93195.060888868,95524.821557267,99530.5426760442,98286.1021733964,98006.0195349071
84299.0486884228,84012.0423868298,87553.7604712556,83137.9631619793,79309.2941262057,81763.7083310717,81933.7060488732,84735.9895266298
67440.6481213117,72520.6809750639,68539.3656178202,60863.179018489,63354.8723457139,64242.3197577941,63342.6386348683,66242.1826531512
58295.2059467907,59662.6523722321,62326.28262069,57540.420381526,57815.6994795035,64170.7549071527,57537.7464702032,58833.7222617156
56760.2588094753,54365.1636634474,55339.0281822551,51588.2010037688,55409.7464654983,48966.9913095723,60562.8925981686,56144.2634561457
51166.5020055389,53872.6048499707,57548.066404803,61607.0754481132,57643.4713477893,56717.6571437362,60934.1283811526,55530.0966631558
65958.8596881843,64618.0381773047,67234.6322706196,63325.4311216341,64392.1241262538,62925.0223837155,66197.1227097421,64135.9767105086
63890.573575755,69897.1513177953,73624.3190363382,66370.8311611246,54619.8638975277,55495.0719774431,56930.3356026308,50205.2258881158
59983.8528809056,62997.5260423991,65173.5956497722,63700.8339612542,62349.112756958,49372.7813678902,38213.3960764217,58041.6611331446
70952.5660286311,73591.992373699,70556.1217059505,71106.2403893861,66927.5773496679,68180.8961029995,67472.1158355949,72501.4629271047
82059.9686289108,76605.7409934024,79677.2042573173,82182.1383546953,72788.0240241359,81473.5648779723,75063.940955614,80877.8111801378
92444.0291458464,88217.8322517603,91265.7739270539,90090.950534066,78999.6630028965,91195.3575121251,92000.8682951784,92736.8917950566
97196.0287630155,99209.4477746196,98672.298820024,94340.9352670657,98061.0439233776,99341.471567198,98238.5048327416,96804.8335875382
84373.6027134988,83640.8449052502,85304.2660459695,80561.1785540359,88691.0011959021,82769.0936488189,85353.5037788026,81234.0744046917
66247.7042010637,66789.7981774655,67949.1607823357,68910.1037016463,62720.7357303627,69775.3811949347,66696.8649545801,61241.2840462297
57783.6139431207,64821.3113761512,59717.776581614,60896.7329949538,56153.0701804491,64200.6052002864,56859.5910245028,60873.4952829398
52304.1592759287,52419.7143477908,55621.8878633353,58455.859751609,50573.589178903,49739.3077740582,59137.5585638389,52531.6822682609
53478.1411919068,48503.816398619,54696.9411231993,54639.8444963581,59448.5962509126,59745.2712588945,53276.8997830116,61405.2923111868
65873.0765848151,64385.9504703905,66734.3410117332,64687.2398797564,59345.6678693537,64629.1229869887,66063.9567387586,64726.2850102924
52006.1696152206,69905.4735169726,63111.747360682,59725.3828173711,66465.6015670491,68873.8364260156,61367.7511703408,67435.5232640475
62565.005867211,61852.1267078981,60606.4297754786,48394.1922341289,61291.3102873045,61330.6233844797,55989.8756536353,40807.7058497071
70839.8563177414,73756.2272476755,71602.347095689,65632.4219368421,71474.1803641713,71128.527461602,63070.6244613475,72175.1141087985
81485.746261588,83758.6004308422,81597.706734502,82241.3323721454,75609.1150207602,81523.9975183721,84031.0307838649,72222.4075055414
92382.737319833,92737.351067686,92016.0639416053,92204.5796319066,93806.3376445936,91562.1678077805,91204.7469010899,86504.9632397149
97852.1474713841,98194.1978702556,97834.1017870385,97517.6196212069,99361.7634026717,98990.2966172165,97745.8397427317,99158.4161356869
86719.0094913252,89232.0960551228,85242.0102131226,85646.9868865716,83847.9208584961,84610.8058901652,83883.4500948219,92150.7163465683
69222.5038105988,60528.6276791254,65588.1571631382,67915.8664762591,63844.6984221251,70275.4095896424,63131.7236970212,66563.8488584513
67083.3549797626,63809.3863436792,58667.2822440425,57785.8818308802,63083.1162386589,61562.6852971641,57253.8649328375,60443.7799661687
58907.5322786359,60463.3836660111,49241.473716727,56652.0634363704,51930.1346243242,57023.9013235479,58508.9710870257,56075.5690735701
57220.9265004663,53885.7726993208,54368.4247724219,56518.806932792,51898.2747135574,54264.5567787828,56368.2722165061,56593.3469977135
63262.2313148666,64517.9907777739,61217.5091804794,64723.1393318689,63964.2968461339,65602.6271875326,65691.9429659425,64459.2622441914
57048.1444138096,56063.4374253769,62824.3688433045,67186.6103753641,62383.2407247431,69014.8290696119,61583.7865245759,63047.7782526857
60051.2663897551,57868.0528245601,63724.9195046769,59043.286187298,46115.8069459587,67801.8190799145,54069.3419074039,62505.4873944788
70587.994133414,65890.6970479027,73636.7099676087,68256.5284561268,66621.5524975319,70948.8427839548,70015.0312238887,72454.5637589
81842.2840921327,82315.1582807496,81506.0358395302,82437.9708637417,82276.7677494037,77047.5029921176,78399.0460694621,76817.8430463869
91553.693020577,89683.4816499396,90815.3277879143,92172.6196415653,83084.6934584695,90520.3973561641,91457.692292594,92779.6520801967
96536.4466329259,96824.4979338943,98396.561720453,98500.2034985204,94277.8618998302,96306.4651940549,98347.8040097743,93210.3778749546
83841.1457982008,89280.6967995686,85698.751481691,88594.5201976539,85505.5387075171,87372.2042746919,76985.6901847798,77055.5986331032
61813.4343626122,67311.1951735697,67506.5013711733,66805.7192878964,59217.8527217744,67496.0268015601,66059.3547403328,61931.5869057367
66912.8213808395,66936.9317978801,58316.1895432495,69225.7154746758,61735.2076424626,57419.6543165683,57950.2690515411,57470.084967008
54940.1748616209,46855.8252682511,60207.5976748023,51546.0740121287,51799.007976931,60299.1952704698,52554.0292463332,55376.2704123801
58004.8617603756,62635.3351809814,54038.9303406678,59407.0155363803,57613.1094734734,56555.1542170911,54450.1490476716,60620.9035465477
64654.7050811202,64574.6230237932,68423.5025278216,63983.5432458468,71379.9994637418,64928.0224078976,65973.7242713656,64638.4488909877
66373.2553791655,63040.1822200979,48724.3025498846,63485.0241677983,54381.6617162181,58365.7245596076,51232.4622366055,55461.9462218851
60347.1316815575,60188.8562331764,53818.6035408239,62934.1694888107,63921.1334431763,48029.0184954344,63625.3357374493,60223.7129420168
70832.9536088159,73936.0414808478,66659.3866331593,67173.8150478279,70566.5670104139,62962.6504573862,71066.8324302867,73895.4171855076
82081.261906911,83533.5688124778,79416.0767186343,82221.8225863356,79283.9799606646,81369.2446932222,82887.6996561915,82976.6145417806
91255.4371855303,92585.7168500944,91926.3710942726,88354.3010236344,93495.8631136242,91845.7078825765,91547.4786982402,92635.8718273956
98902.0393229853,94924.441972829,91018.0491095653,98179.5984874842,97918.5260300628,99291.5041526678,93754.5056653441,97888.3909282246
85414.8117359591,84456.8436138421,88392.6744768868,80791.3947870962,79546.7916857819,87637.5958850691,77627.8937646401,91914.2073582212
61489.3771876367,59457.2256520821,64379.360620277,60187.2262375826,60133.220696151,66255.5227184029,66570.362738953,70316.0835169832
61723.1884168362,56833.2144143241,58506.0758390048,59514.0290590284,58531.9851825088,56038.7820603559,62453.1355646857,61819.1012639079
56351.7065102066,52777.138470181,52966.0316300225,49621.8070005811,50420.7137058293,56901.8834945054,50020.557747168,55913.986390929
56598.1848351706,59711.407899162,56495.2551354021,56085.8586795073,54514.1775968672,51893.2254276802,54043.549214312,62141.7799498822
66305.2102567471,65745.6043815212,67426.9427928863,64187.8830526038,60721.5161273254,60448.6992671597,66080.9547851644,54133.4753882054
45832.9029852399,66783.1656518087,60532.9075972726,66538.2426050077,66154.0703278199,62121.2347744824,59062.9627407411,39529.8394535982
58871.3461766254,62332.3652505629,62888.896305429,69101.0694548973,63682.3293846716,37155.7623215907,53365.8747907347,46211.7749112731
67851.9480261934,73575.7913914784,65992.4331811855,72021.9952434118,68208.515574537,64008.0821194052,67307.3655190404,64344.3850381311
82072.2624544604,82126.9873520561,77319.0138979225,82200.404132011,79099.9993471104,81512.6011110582,77561.7230397405,37057.8616745498
92348.443592896,87956.8508331481,89903.4064337999,91985.6048551511,92988.474345935,91847.3370325385,89869.5284237681,92559.9970077853
96978.7387321795,91738.5316778254,98624.1868206026,98564.2282593704,99508.1532048841,96566.1348615634,98100.6148117858,96730.0639515019
85359.0983839323,80858.8015026214,87714.478930373,89901.0360881242,80937.7799795504,87759.2589259571,89178.2623431154,88934.7919858044
62337.258276244,60846.5833825806,61563.4402549189,69841.0488718897,63080.757049503,66115.8536133214,66750.9871848626,61176.5078724756
57939.9652329383,61933.6902910078,63459.6439122357,66201.3653349148,69875.865664192,61812.8512367572,61654.0762534013,56507.6450394095
56149.7779547855,62333.7582551086,54062.9446080923,50189.6945870153,70549.7383015705,54445.6726017064,55266.1767583809,50406.9216705884
58781.5490927484,63086.766317365,55156.5496218075,55811.660510304,66851.6564129338,49760.1637981423,48617.4502272755,51519.4423990211
57863.085229884,65769.498164373,64407.5581986134,63061.628641059,72213.77546468,65414.2451630822,65140.4896661658,64276.3440145482
64015.6980443258,68334.7933207356,64468.0728465658,53857.5780791154,67154.7359818369,49280.4144051974,62756.8478177674,72135.1594652307
61166.7086571784,51676.8900923297,61434.897345923,68657.029164788,59929.7193620035,51802.2644684973,60255.0296576322,52381.8087125701
66221.0116125227,72528.567486766,73039.6870392649,72725.1796949483,69563.4625706808,67162.867994579,62025.6090649515,73283.9385705046
79704.6127786257,83854.302476794,78366.0962866362,82421.6581139202,80614.0034098261,81508.2768767781,78368.4550814968,82654.3418273327
91762.0188194392,92861.9100553622,87726.1805579256,92115.7076697486,93746.6778208354,90347.6011000937,87691.9733749782,92587.6896842624
98188.4297619984,87711.9163756372,98631.2476372057,97184.9763412362,96891.3864103597,98646.3859980723,98397.2274024486,97707.416159307
84652.0594938844,78772.5985637933,82564.7407549412,82172.2346136402,86245.1759464199,82172.077690146,80674.3574566207,89872.6447735361
66361.4674310621,60845.3046498024,64686.6566510955,59216.2448062866,65094.9896535104,65628.1481506228,62673.9530856917,68317.8853953832
60039.638719165,64380.254222631,62992.9727512177,64795.8945352293,70518.4219912139,58426.8937969263,61336.4296028823,58409.2376825163
56184.939784758,54633.5260785553,55676.9508178703,54363.9859196609,50667.598866577,53271.7684526847,54360.5947984598,54764.8538189255
58633.7853412421,59704.0853535347,58429.4388027555,56181.7506426264,57174.4595223183,56475.4538212955,48750.4509978859,56996.6301323461
66292.2951252777,61353.794133862,67944.5526366504,63569.5407458818,61406.5666901535,63682.9686068853,66057.3242042403,62863.6880351658
63934.1859881139,65224.4262339823,70117.47955901,57764.1773242454,54738.5262334895,59296.6069879282,58792.7785247856,45130.787163029
64262.1276858697,58291.3019661301,61632.0506556928,64888.8292298073,53463.1130251324,26355.7543917777,55442.6782832659,38238.3289498073
69861.775987619,68997.0212260128,68909.6187611098,72887.4570430339,70160.1275843047,70029.8800476302,71952.7949070077,54785.0147179404
81171.0618718132,81424.4656446145,80342.8259790634,81034.5450862815,82208.8690119053,81547.2611554652,78656.6063615021,75173.6864579777
92490.6716269436,92397.8879441914,90651.296583783,90058.9131826656,92223.3775860536,91857.5917967449,92378.2202307053,91799.3813985319
99204.0325547572,98278.6812808484,98489.1868872842,94595.2587150104,91782.2614844978,99466.7433471443,98170.4259795425,95234.6693798451
82412.370452333,79673.0920970722,87976.5575633124,87931.7636718031,80758.8156349279,80522.5757296455,90674.4623231042,85588.984133349
59961.3855274877,61292.2990407824,66252.618116169,61468.0280871187,57898.8742910517,52882.1258804189,66239.7513368287,67289.6319135102
58815.3231771025,69205.5128371066,67914.0455749448,60987.4719429708,58643.0635924716,48240.3105992658,66997.7465830058,61031.7636315378
51318.6497185435,56098.9763227417,58678.2296402507,57879.5651181493,53099.1098205486,58361.0373872986,65999.3453035889,57116.9224268126
58027.9643837561,61794.5771753514,57859.3485174579,55908.0459691976,53737.0324245807,54507.8495407461,55818.792750048,59475.3804101862
66189.0046148477,60669.024707298,65352.2250182966,64725.7894753061,60067.451570189,64060.0861031477,63376.1958872145,64717.9064502334
62942.4328848521,60724.7572833737,65359.178875274,62497.7053154371,61696.167434449,60685.1287748288,74414.6982100304,69926.4406565175
60336.1843845459,57200.837708836,62216.3022235635,67864.5782098026,61739.2937931053,53791.5757822502,65943.4815070728,9805.60813566941
70234.7739578659,73660.0906410583,70822.9105106116,72399.1495509695,70799.3966227431,70866.1532893262,72274.0118311739,37883.5742472329
81754.8167011088,82995.2596381611,81808.9988220633,80617.4092828279,80581.0907019352,80540.785904029,82821.1787107661,69884.6266608327
92452.0343839922,92719.8316274592,91785.899551506,92182.819464274,93299.0237741448,90633.0814976089,90820.3356131403,88551.4222899771
95469.3268362773,98594.3409846667,98713.5731310766,97024.1053577358,92138.0524637251,98187.1377042757,96321.7493501212,99223.2821081467
81625.9454018129,89037.4396061675,84914.6262895833,81386.6702192224,80704.0944104327,82023.1276297324,86402.4349504782,84141.1432778497
60904.9646959849,67836.5584814225,67673.3607488695,63580.2548756035,57421.5805784263,59707.4976768487,62722.643795182,61324.7322161947
59377.4455018485,72315.6607352026,63074.837945128,57372.6068279293,55594.4263754313,57084.2905315811,60384.4374043273,56344.9133049638
55557.9679207873,55821.5463313573,55949.9323452619,50548.0301520735,52372.9596175738,57942.1152785291,59013.9658927548,54343.105706993
57419.1397042996,59774.4671680468,57631.8103827045,56777.5190079843,51698.2433703872,56232.9694002023,56519.5824910615,54257.7664366377
66037.1603663008,63204.7984628454,63409.5638954657,63758.9656069909,61789.2908022999,62986.4797517565,66326.536967047,63800.0612722761
65877.9963947475,46268.2996414509,62011.7567118168,50287.3286710991,66641.9480574265,52036.17865881,74776.8914509798,63226.2022908012
61355.3341089592,61809.4725161708,59851.6323784147,61778.6507566328,63950.2763647203,60025.7520244815,67078.7317968743,56280.9401836201
69782.5432600211,73457.0243029623,65572.6808209176,72855.1827184032,61458.531260882,71181.5508249859,71837.0675130318,74487.7162196734
82146.6320385721,83016.1099900673,70236.6981584796,82541.7901398711,81739.6541038012,81025.0868268317,84262.7480344033,59189.3184051847
90758.4566500758,89805.9242875403,92005.1120742937,90392.637695676,94237.7803839794,91712.264050798,90434.9430797602,92817.3974009042
99259.6236910137,92531.6297720006,96943.9210885191,98316.2390550205,98875.4200292129,97453.6815761592,98408.142165758,98167.8925126423
85754.6158229693,82331.2995495228,85416.6756967292,88246.5606853037,86358.4372056675,86423.7732931933,91307.3489897077,89676.438705732
67309.8360820478,64604.567566389,64411.6940698063,59429.6833650311,67199.5888355,63512.551289186,67821.4049644868,73279.0764201496
64670.1969975617,67834.618428606,64315.5646127909,57476.3700521054,62177.9196060223,63554.7467607841,57900.7119702521,56429.5446419983
57441.8222472985,51643.8652614436,54116.5264340141,51889.7234799055,58594.1830435499,56862.7190804075,54617.295846773,60055.3854803437
53785.2424393761,62847.1987620322,58135.1250892964,59875.0288298198,62056.6954020225,52430.4421281037,57759.6241350524,56460.8436620448
63365.4826779801,64268.7001718537,61388.2492326096,64713.2324526622,65882.5446252809,64595.8796491901,65728.6412789859,64684.1873246626
59227.0201869961,57548.9749190651,63826.5743291511,66088.8562519323,60281.1252389779,66746.1362336144,61896.2981307316,52677.7464597639
60329.877553413,62439.924934872,62407.9067837844,61789.1932511737,59698.7593193888,66703.7127010371,65314.4605506204,49295.0318517741
69954.0048777749,73199.3273243744,73539.5719749392,69742.7241804447,67773.7267892096,71179.0933904575,62414.7375456994,77373.9253548312
80762.4888145843,75898.5064740575,77274.3295061925,81993.1940505336,82186.1702231249,81069.8842914905,81172.4652014688,82714.0843494546
92469.9087597979,91790.2092266742,86602.51836412,91763.9693328245,93599.6417982305,90580.4822624991,88449.3581410051,92812.3909961021
98275.4261242144,95295.5305530676,97563.9433117128,97084.6987776627,97203.7258067025,94561.6144837831,98392.2056439141,95076.9156785053
84436.6780926696,74093.1807372835,79991.1947080464,83463.0395814131,82745.3937594727,79983.9925621888,84084.6097545606,88848.7597200421
67742.3312438364,60011.7193467946,61567.2318875024,62121.6290079956,57437.8425547236,66510.9878074043,66146.7486842723,64079.8366618938
64879.5300248552,61389.5551735757,65223.4345243277,58582.57891943,56445.2942274435,58647.7755415095,60354.5908496273,56350.2790538829
54932.4912032656,54936.6917759271,50632.0156701558,47866.7098038892,58653.3197596439,55363.7451109886,59074.0643559076,55036.0196621778
