TWS
53424.2989538281
12741.2328654528
63846.2187657981
48205.2287846888
59825.7586022529
41765.5559330229
23705.3532936507
13829.7900210118
-1707.34834039223
1266.10102502722
7752.14758036682
24850.2872193132
23002.5155024473
53584.4632791739
26112.9808455964
38748.4226428613
64130.0629655097
62203.0981954103
14893.052181711
27203.4596647797
23445.1032129347
10721.0392987679
15737.8826817481
-16704.0809397204
35177.0952502955
35904.5482151656
83078.1669527594
86037.5399637856
63165.0827533735
61803.0772379763
26961.6523583525
5065.07665139469
13069.7109450643
10182.6417597687
-16689.8646463053
11291.1738494081
16368.8550149197
69918.4458133052
70761.3762788295
27941.3892499286
60256.3312274006
55248.7323391578
31436.7147151205
4467.31513379666
-25032.5499968254
27483.7988042408
-4844.28323216325
-10018.9020344223
245.683079652546
63031.2667408449
-17717.7480085769
21237.2610184916
28621.1008538679
48569.2064948193
-12423.2802090186
-34347.1635093822
-37371.6110639207
-30459.9788195209
-55983.4501233422
-43954.7691705034
-48096.9237874828
-10499.001978124
-10080.3578148584
20274.0434092701
16114.0276454683
-240.573937176843
-37436.1470624641
-67882.1136032506
-70159.280281655
-79306.5303688769
-52807.9248391114
-78136.6222595091
-46333.8874101957
-11432.1854964936
-26679.0970442654
-33859.3758288563
-27563.2432655271
10562.3194645139
-42610.6808724779
-91729.6290596185
-98019.5795900164
-65954.9063131612
-124684.148191707
-34995.8229399091
-41312.7450899895
-36183.2952329535
-27514.8097885078
-34842.6594418555
-7473.7658413155
-17032.3415630284
-89761.6747219032
-110371.665413222
-112409.307465932
-110853.084847323
-93004.1944150806
-50727.2588051772
-53670.1961122956
-56613.1333435744
-73867.6249697643
-72904.7110861822
-48110.8980742169
-78021.7235933431
-107932.549123314
-132497.90014083
-163876.051572533
-139216.372006411
-129271.781374709
-171002.450143395
-155928.076199359
-133820.579798999
-124308.124152469
-84156.4032637775
-93171.6301475419
-102186.857383268
-148215.013264333
-152033.39918734
-180555.186287917
-172503.901169674
-164452.616135277
-163915.822133199
-151500.178647084
-136634.622781253
-130976.740409851
-125318.857942348
-143588.750910619
-124256.375883746
-127858.275005397
-148269.340423887
-160275.822728908
-172282.305056666
-149908.688997398
-146512.603315886
-126131.044477019
-146211.375790931
-166291.706970538
-136943.116566988
-127028.072221258
-133644.398763325
-169447.196554318
-205249.994409234
-196720.765902343
-179155.029928928
-149145.47904811
-175668.941208664
-202192.403608139
-194517.622908935
-176607.288258648
-150733.393603036
-133105.128179225
-152129.880316809
-171154.632556698
-203331.126152656
-221247.317038436
-206958.967605291
-208772.887740592
-210586.808600062
-173295.045780201
-189589.211083004
-198267.944031192
-177169.903297275
-156071.863013338
-165978.021647422
-192033.589380869
-244251.913654134
-191980.101485762
-191953.357632669
-191926.613789541
-180760.237953415
-185368.719695469
-230359.792625151
-275350.865526201
-253972.439034435
-248576.655369637
-166798.903660638
