TWS
-39879.7088141569
-36631.1542293571
-28772.0712462144
-31474.7072196682
-22282.3251480543
-5735.50280023692
10811.3195879251
32312.7701342451
49209.0081692198
28669.0132889518
20441.3502046337
10413.5297815363
-317.557643621607
7492.97891063703
5691.23785202368
14434.9045695894
4399.75048129651
-5090.63284974103
29918.6532915516
40178.6440403837
32720.5385779077
8529.13483583846
9467.38188599941
-432.719581850892
-5565.13711364103
2446.60849716893
3664.65400320821
-5222.05479908967
15572.1209041223
13344.0683155159
27686.5534851379
50058.6836607162
26599.8321413029
7618.3719946949
1858.71440024488
-7421.83733861105
-12055.637510273
-510.970506324462
1866.81490542353
9416.68152716124
5343.76450556709
12669.95710515
30006.7638590385
15664.2294433151
9714.19670637022
-7998.56994391559
-18128.8068938076
-6130.41169785766
-15641.9042656701
-23259.7641953732
7157.81327526541
-9152.8247752215
-20625.2227781779
-9204.69096038135
10566.7735003323
15465.4656042855
7457.63645279598
-14613.6722468511
-26330.3553555968
-32369.7187915487
-29916.0588244098
-25583.4033697018
-18974.5816372157
-15090.6542976223
-27918.6705903088
-8797.41764401965
12732.9977609936
16894.5472819178
8000.11853800494
-9464.05785594517
-11837.5215194023
-23728.0604615078
-29887.5578990235
-19126.0058074219
-6754.01524198936
-11235.3299125831
-17567.6541532179
-13205.661707266
15485.6782472761
25976.1962701845
6091.11209935532
-11002.0265597326
-10512.9248606795
-1519.48699532729
-15686.2851051448
-16563.7692130453
-11848.5602548803
310.300063629402
5846.86291475609
13132.9944245912
24569.3824270396
22294.7120718454
21021.1209348071
5123.54188767634
-9103.81033230014
-19401.3671671791
-17794.8962777741
-16188.425368124
-20182.9514653239
-25809.2102722035
-26164.9687965918
-4147.97053225851
17869.0277079272
17494.0674579038
1126.84186870098
-17203.8957442272
-18540.5881809162
-20025.0771616763
-23321.7654589745
-23999.0672952964
-6816.19524687622
-19414.4263814232
-13429.7890022043
-7445.15164892224
26714.5773484567
40548.3954856567
24483.2230276322
14986.1413785629
5489.05967443448
-6188.22557056882
2304.79312577215
8137.23138103669
1929.19794650469
-4278.83546184911
852.795566629211
12571.0797058382
47409.0966055614
6639.98956051096
3674.44445979968
708.89939576952
260.826293532504
-8453.04719010895
-18701.5933752509
-8663.17242437042
1375.24851225363
-6068.57394010027
358.995543480734
-2112.95759642916
6802.80134368502
15718.5602658825
12445.7032792934
9089.02878705517
2926.9367946249
-17800.1433303067
-38527.2234768978
-28637.6659195331
-12455.5693285198
-16131.771381382
-20793.0977562213
1663.21595177241
24119.5295991974
3163.88122492703
7523.45773796854
-9841.88580417354
-16344.769301156
-22847.652831785
-18654.3868960722
-30341.6199753528
-36098.9901089319
-24141.907285952
-12184.8244659535
-17193.1555003988
3844.76852034277
-27102.4076021209
-11834.8651553663
-19674.681942896
-27514.4988048542
-24102.2892450504
-56670.2269070002
-43516.8770421576
-30363.5271819241
-20480.5524778065
-26344.6480870422
-10546.8803948123
