TWS
15371.6511078035
-19166.0288341425
-40729.9657559097
-49546.1140963426
-39118.818701921
2774.40280261263
44667.6242811182
64998.7070243941
90814.9943313454
79807.7055944996
38005.9928488063
-2820.99770599511
-33179.4455286618
-59529.8978956845
-75294.6215699324
-68382.4139657607
-50306.9732943508
3563.41275578691
65387.0211759834
88421.4745038827
103560.183859445
85704.8323178329
37849.0583255226
-5439.44661835913
-40740.9238916705
-69832.4077045499
-75180.651332597
-83448.6007509925
-67126.889160471
-35626.2300973367
14336.758260858
50768.0415603481
67816.5463240612
60645.5660169958
38365.1596126542
-184.169430658221
-36364.1085263579
-62363.8002452445
-73224.4143969398
-75293.2639238413
-57834.5344759562
-7359.98342812841
37488.9866269109
58776.9750889484
73710.0737209704
74998.5503132455
30966.6779558837
3491.33328882023
-32861.7208134886
-60144.3554550931
-70265.1413440858
-76064.4725781027
-51490.3444172917
-11305.2823258181
30728.861163321
66478.8161043394
88768.8687620852
76829.020297843
44930.0178525643
-4674.48349388107
-29205.3901662021
-38651.1579266237
-59264.7335255714
-62209.1294847913
-48463.5405179523
2976.33701650862
56064.6828291784
90414.6108334246
90690.3647115296
73281.4623836633
63556.158642943
13369.1201614091
-19715.2269565202
-55634.6379731679
-67505.5363363805
-64794.5675734822
-56501.003392686
-19193.1248956609
31243.3456280255
62232.1838669097
59165.4301622622
54924.7895898745
18805.5324324777
-15653.6286264705
-44806.0784806744
-73276.6708893138
-98775.8391034268
-89702.5300171415
-81326.983671709
-36586.0003550345
132.206931545865
34371.74993081
61735.0721863919
71608.9525450086
32240.8475785488
-2794.66931577493
-32898.9434076138
-63003.2175398888
-71147.3611448053
-78587.9701463729
-55549.6672801054
-8057.16554187983
39435.3361864947
67869.202672329
82901.3334450349
82308.9181368495
62813.9571061661
-7569.32096789451
-20315.6797946035
-47139.2919565863
-63600.3080865024
-75449.126275613
-44472.7968643606
-13496.46742966
31955.5447160862
65868.7716172715
77819.7034493135
53289.3710262477
28759.0386328194
1599.99105084233
-28629.2398397427
-59673.3274422875
-72342.3319204524
-85011.3362854188
-61836.2969840365
-29690.5412356419
17080.8907792091
20796.4675205946
46039.9718769491
71283.4762662798
45730.1477059254
7462.59516412765
-18741.0343385873
-43155.7529716035
-67570.4716469753
-77119.6665488426
-68686.3244156856
-43838.5198337599
11865.8425783962
67570.2049518265
80896.3494179966
67031.2761549153
36292.8975367807
2720.76414674521
-30851.3692255132
-51732.1777007906
-71368.8664649888
-86815.6450592883
-90347.366097712
-37613.2022165805
15120.9617399815
55205.7456379458
83343.3423561268
30174.3448952437
17658.6445042044
5142.94410921261
-10682.4443872632
-37212.3390525985
-64170.2374107433
-60309.1288089529
-56448.0200611036
-29393.4826725675
28801.1313070124
54795.285848642
43717.0325501263
51174.9831340313
58632.9337788127
-5416.06954550371
-37720.3906335945
-48333.1830240302
-58945.9754613191
-59515.3477854021
-43787.1531724029
-16176.2767841537
