north_moun
1884.28999086097
1660.37999498844
981.61000084877
3664.79999339581
5038.25999641419
6588.5000038147
9743.64998865128
4802.04999542236
4949.71001148224
1414.2099978365
3944.30000180006
863.429997764528
1371.44000601769
1461.78999993205
3033.56998580694
2356.78998941183
4362.33999824524
5300.55999659747
9119.69999742508
5672.44998884201
3512.76000618935
1617.36999209598
4361.06999772787
3071.11000001431
943.270002285019
1274.5999981761
1722.88000118732
2535.88000547886
6228.74999213219
6512.87997055054
6321.25000953674
9787.43998432159
1959.11000174284
1783.67999847233
3139.59000378847
1536.96999323368
1842.98000311852
2307.46999484301
1372.29000352323
3301.67000985146
5072.49999523163
6186.48000192642
7699.93000221253
3377.91999816895
2511.35001286864
3125.53000116348
1745.77000063658
951.630001567304
1177.33999758959
812.950001148507
1529.8599986434
3068.230001688
7566.26000785828
5434.19998276234
12228.200006485
6487.03997850418
2779.44000351429
2056.50999820232
1377.39999344945
1403.56000509858
701.479997329414
980.039994925261
1963.13000041246
3690.65999794006
3139.21000742912
4738.10000091791
6143.42000746727
5343.36002182961
3911.46000003815
2934.14000606537
1486.81000020728
1074.9199995026
1322.05000035465
1642.97999548912
1848.21001112461
4770.84998166561
6095.08000612259
5950.68000984192
5397.84000134468
3751.20999848843
5536.40998315811
2092.77000337839
3196.36999833584
2793.87000322342
3951.3499982059
3243.48999714851
5099.18000292778
2991.89998912811
5081.76998567581
8108.61001396179
7343.03000068665
3998.01999756694
3141.3899987936
5143.21000909805
3466.04000433534
2926.97000479698
815.109999120235
1755.74000179768
1921.64999562502
2516.42000198364
6112.4200091362
6880.07001066208
7309.59997940064
7416.05001401901
2138.23999474943
3196.62000131607
3093.50998854637
1393.46999596991
883.759997844696
1116.63000394404
1500.58000570536
2363.59000200033
3419.65999889374
5975.14999866486
9138.21000480652
5450.46998527646
3480.05999970436
2951.0600039959
2608.25999903679
3462.13000249863
1537.42999786139
1432.53999495506
1171.29000174999
4343.8499982357
4080.66000723839
8655.07999610901
7668.80999851227
6561.40998601914
3387.12999534607
2094.52000485733
1499.09999625385
1118.22999615595
2814.99999973178
1391.80000644922
1193.7200037539
3797.08000516892
4335.57000470162
6902.74999332428
6807.11001205444
3258.80000267923
4115.98000192642
3383.17000722885
2753.40999406576
990.179997911677
1543.01999330521
1442.54000335932
2316.18000051379
3418.0100055784
6670.74998998642
8693.05002546311
5293.20000520349
7261.88001728058
4831.80000638962
3034.34000682831
4842.88000798225
2884.62000691891
1827.15999948978
798.660001534969
1801.72000437975
4110.46000123024
6187.58000946045
9158.69000434875
11071.0300388336
6581.39001226425
2833.92999503389
3991.44999885559
4677.93000996113
2766.63000178337
757.360004410148
1814.04999780655
1086.80999906734
5686.55999517441
4822.11001062393
8473.4499835968
5005.99998388439
6295.95000839233
3856.58999598026
2238.93000555038
2337.5399941206
1574.14999714494
