north_jishui
7003.82002946734
5495.75000348687
3040.76000094973
10419.9699985385
17457.2899710983
13885.1000101566
26164.1299862862
15758.1400141716
14237.7900115885
2974.59000284597
11436.7999965251
3598.53000213392
4942.87999498844
6258.78999832273
9880.28999352455
5975.08998801559
15328.9500100892
7537.65000067651
29034.350017786
15312.6500327587
9768.31998205185
3865.17999769561
13268.7900070846
12622.9700171947
3092.52999930456
3502.44000244141
5099.93997942656
8432.63002178073
18023.9300090745
18139.0700206757
11821.3599872589
28389.2000150681
5231.17001408339
6628.69999649003
13950.1799949668
6258.42000192404
5978.869995296
10603.1299833357
4160.03999334574
11730.0000227094
13923.1399810761
13362.0900025666
13735.8800156116
6153.73999276571
4246.31999990344
10998.9000288211
6139.04998989403
4611.91999673843
4809.34999918938
3435.55999855697
4727.7900056392
9941.18002390861
24649.9200364351
13286.2599979639
42373.959956646
19206.7800002098
7330.65001190454
7428.58998533152
4642.39001064375
5585.32001024485
2234.01000115275
3083.07999932766
6744.33000352979
12947.5000053644
5689.71998366714
10087.2299884558
12371.3300062418
9008.04998898506
10796.6900092214
7944.25000321865
5554.49000449292
3721.04999607429
5562.51001267135
5806.02999465168
7438.07000381313
15169.4200098217
16078.9100198001
13125.4499801546
10539.4299939144
8928.00000691041
15215.9599871598
7453.47000598908
12494.139980793
9864.95997613669
17701.2499974966
9442.51998332143
18329.2600500435
10670.7499977052
13646.0200313628
14607.2400238514
15323.0600081682
10305.1499958634
5029.86999855004
15882.0200109035
11339.2900185138
12901.7099782228
3385.61000213027
6011.5300039053
6516.90999981761
9331.06001254357
17277.0800198279
16544.4599971771
20178.6500479579
20578.4299840927
3908.03999713808
12490.1700079143
10752.059995532
5041.50999919884
2465.74999383092
3517.89999974519
5129.96999526769
7657.90999721736
8119.11997961625
15638.2799959183
22551.0900025368
16776.7599797249
9875.50001186132
10570.7399948835
11893.1400073282
12147.7300041318
4756.37999939919
5131.96000272036
4571.91000548005
13316.3299817443
12202.5899668187
23320.1000117064
23585.8899693489
19524.8000303581
8762.56999932975
6561.00998689793
6969.26999067701
4461.84999315254
9213.81999489665
5818.6200094223
5431.73000459559
11715.2300010771
11754.2500001341
12267.8099987805
16070.7099663764
5623.51999910921
12964.7900190353
10214.2799993511
8678.82000420988
4285.95000235736
6092.400003016
5418.1000096798
7543.60001460835
9710.48998161033
12584.620018959
24644.4000225067
15092.1499889456
18490.8499782085
17239.4200124741
10147.439986825
17621.5800282955
11581.2499972582
6931.47000408173
2909.11999938637
6536.17999345064
14829.4299601316
19532.1699866802
27365.3199632168
27802.4299907684
14619.8099664599
6272.08000787348
16954.4700373039
18280.8000080585
11634.4199962933
2484.16000378877
7132.34000360966
2883.75000031851
18179.9300320447
12392.6799750328
24266.7599904537
9226.48000197671
12100.2999892235
11825.7100034654
6779.82999549061
8753.27999833226
6074.63001774065
