cor1,cor1,cor1,cor1,cor1,cor1,cor1,cor1,cor1,cor1
0.649514058256988,0.715048698785517,0.634269975666929,0.969398241997301,0.921597717377381,0.843055750244625,0.756907987242294,0.885502928821181,0.859394256690023,0.96718985549049
-0.116392358324636,0.574935806079184,0.0940966480004389,0.909929519706168,0.202754287466963,0.260560336976739,0.266523693612699,0.71373717740725,0.638336700814489,0.826451729277837
0.970683865121514,0.941267648402174,0.776027653242999,0.98599379369132,0.986313832944645,0.962948288960522,0.942484773421578,0.936742747273806,0.960767169929727,0.97683907844185
0.207410499667207,0.834990457110231,0.605083540919794,0.953689447814173,0.801177983870293,0.755529667756105,0.667153363934203,0.955955706047067,0.936041920632833,0.938981705799085
0.362098240634239,0.902151939608446,0.788742131383245,0.97612745527544,0.746377864898427,0.7526086092196,0.570609085743427,0.939236568988007,0.906642312679063,0.956150685472664
0.697093352667837,0.972634837511708,0.864981692721011,0.965425675490165,0.811152624852326,0.838494586192541,0.905815724516508,0.94478249399449,0.943197963692758,0.973367082196934
0.647253955533818,0.957759286094844,0.903334026310797,0.961006564138606,0.837565985890623,0.858357285335802,0.963640267676431,0.986461677264575,0.982422130067491,0.979550275313952
0.690552302395488,0.938377794699194,0.789524459660613,0.965918339365338,0.957334745596028,0.940597850876937,0.893679816727526,0.921512054308842,0.972682328770527,0.956524253131505
