date,ACCESS-ESM1-5,BCC-CSM2-MR,CanESM5,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
2018-01-01,-0.133035390744184,0.292403652362757,0.139834803883932,0.0705178821385029,-0.197036771352229,-0.149182712270755,-0.0351870734815252,-0.0350745271197409
2018-02-01,-0.131701165623764,0.337190089174746,0.0966884453644951,0.0474655148805061,-0.242335181655255,-0.238877939001096,-0.0779155728762187,0.052257077951588
2018-03-01,-0.116000880475178,0.342697394757932,0.0276976092056622,0.0352577770758146,-0.239950012003103,-0.308498037648791,-0.12827982537201,0.0692642509876815
2018-04-01,-0.0174757134634045,0.284041043674127,-0.0126468753769253,0.0360123413205954,-0.201953017733896,-0.391676697021019,-0.196849600363859,0.0776665724323058
2018-05-01,0.10884644831854,0.297114606793227,-0.0960468020855957,-0.00694869149912188,-0.192676752855736,-0.391848846879797,-0.231528436665741,0.169630791537656
2018-06-01,0.146512851231796,0.344689208311096,-0.120509179367587,-0.0704067195146918,-0.142908676515648,-0.367356515706876,-0.216467594145347,0.251871744394482
2018-07-01,0.155654003202164,0.339749198307124,-0.142794617313083,-0.0635063264158081,-0.0965353593963616,-0.364237043617486,-0.143512060045905,0.227522507853417
2018-08-01,0.15072341661454,0.318762233137664,-0.180603922351431,-0.0575412551118518,-0.082783633600818,-0.296935375416583,-0.0992396946944151,0.159883055521863
2018-09-01,0.0772266417844176,0.30552940604528,-0.19049208046775,0.016631651304488,-0.114725918489863,-0.23669525442386,-0.10006905486517,0.151064585354078
2018-10-01,0.0409876764542832,0.273753540397428,-0.184386647152994,0.0777082457750659,-0.146789492672907,-0.182323521332969,-0.0763479060606079,0.222072206851017
2018-11-01,0.0748824123974256,0.202414574708538,-0.195700437602268,0.0946537232746851,-0.0741144727107438,-0.0943160175002773,0.00337192779134201,0.32543402572013
2018-12-01,0.055544678584228,0.146515090478179,-0.176331352950388,0.138228054274423,0.0394643317181675,0.0169255817739441,0.140536904755892,0.368935635547282
2019-01-01,0.0684414478203791,0.0523575220675902,-0.178227472060937,0.157689334462893,0.129554189042906,0.0991811550803508,0.143555682797077,0.386801674964533
2019-02-01,0.0348752187958874,-0.0157583596076847,-0.193858993437728,0.16439026479709,0.226480902833238,0.0431924445318405,0.113473502671815,0.350372825537646
2019-03-01,-0.106261124792843,0.0118647167130631,-0.213612079173946,0.137934327830226,0.25107281933355,-0.00450805007218873,0.127970231300655,0.307039153002232
2019-04-01,-0.262359247253897,0.063630172332772,-0.202936828047505,0.142173389284983,0.287226471014302,0.0317544175309427,0.133053740656329,0.317788169347395
2019-05-01,-0.387008579220622,0.0837113696762038,-0.172566860626292,0.260247208731758,0.438484541590052,0.0441129304052905,0.149336842658817,0.241129341138041
2019-06-01,-0.39400727499794,0.108961175524691,-0.187576766108235,0.346088596911019,0.48372646308413,0.0489549401924505,0.108601219289196,0.133402224797559
2019-07-01,-0.387243420904608,0.139650153699456,-0.189806578767538,0.344551164065131,0.438581321931255,0.0683611061769628,-0.0154377560198774,0.110575458547412
2019-08-01,-0.391816894104998,0.114411663594833,-0.240215711545523,0.334697127276679,0.453520937052104,0.0862661100685596,-0.111924984470364,0.109938567217164
2019-09-01,-0.391048177605636,0.123774331151788,-0.24608226846926,0.349703332921716,0.504499292607748,0.0765460895331227,-0.164775068887232,0.105125573809832
2019-10-01,-0.41254692314782,0.0920650525429236,-0.256512173321208,0.424535927189067,0.524538603477965,0.0119430338512366,-0.207535249027844,0.0948209692479121
2019-11-01,-0.415160735686508,0.0422335304790134,-0.292122263506875,0.443694297877466,0.514585938350086,-0.0865836229156198,-0.211849034322209,-0.0581727481023366
2019-12-01,-0.35591611964465,0.00402179966415194,-0.333217950735507,0.328435684079403,0.462472568338737,-0.179381317770774,-0.194731563586665,-0.239501744236759
2020-01-01,-0.310472422795063,-0.0292217224939236,-0.391505087622347,0.303794799803927,0.386584432694423,-0.18889707011146,-0.121161076662395,-0.355879218654705
2020-02-01,-0.320979726115804,-0.0902804331006816,-0.323787262874223,0.366207526726599,0.332698971417522,-0.0651284994005177,-0.0781136820616413,-0.365097181685539
2020-03-01,-0.304072572144033,-0.176341611367563,-0.277436480948465,0.334446475537541,0.308896461975487,0.0635168945658079,-0.0760558221840878,-0.319705599298623
2020-04-01,-0.275291945004137,-0.145100948542295,-0.277260768894448,0.286239562673368,0.244678493229276,0.100883966910366,-0.00789591143494068,-0.356470745493821
2020-05-01,-0.268072401906238,-0.126511850812995,-0.244156528020812,0.244956944268059,0.129773468295708,0.140872262202587,0.0383365497908192,-0.378252481809469
