date,variable,max,min
2018-01-01,SW1,0.326245664239181,-0.180179471441359
2018-02-01,SW1,0.292594971369302,-0.175294447920957
2018-03-01,SW1,0.282357760640893,-0.206641450645073
2018-04-01,SW1,0.320405205103237,-0.155870994053801
2018-05-01,SW1,0.309244678683352,-0.102663579416021
2018-06-01,SW1,0.322246429026447,-0.104578057049139
2018-07-01,SW1,0.334202741650933,-0.163830796451718
2018-08-01,SW1,0.315415396867892,-0.261619318065426
2018-09-01,SW1,0.239353288981538,-0.215317083643703
2018-10-01,SW1,0.291643454934546,-0.199739317209716
2018-11-01,SW1,0.26876489388992,-0.181424581255073
2018-12-01,SW1,0.237802098245462,-0.164380025187295
2019-01-01,SW1,0.231547083487649,-0.164587058310904
2019-02-01,SW1,0.224983523363807,-0.219966216581643
2019-03-01,SW1,0.217938132335351,-0.223776556626177
2019-04-01,SW1,0.230260336376081,-0.218978597772418
2019-05-01,SW1,0.219560479378052,-0.188782911614382
2019-06-01,SW1,0.294852175310785,-0.201840308013325
2019-07-01,SW1,0.125502017815317,-0.207427475706398
2019-08-01,SW1,0.219375951403797,-0.14925521209131
2019-09-01,SW1,0.252318955855306,-0.173559867926323
2019-10-01,SW1,0.325905260810367,-0.155265208663063
2019-11-01,SW1,0.30615209562007,-0.162625459085833
2019-12-01,SW1,0.252101510325327,-0.176337706506498
2020-01-01,SW1,0.2572528136036,-0.133404012171153
2020-02-01,SW1,0.255030886101833,-0.158759214942022
2020-03-01,SW1,0.25238994438037,-0.139251723009225
2020-04-01,SW1,0.301353669207567,-0.0554867345675206
2020-05-01,SW1,0.247063652793467,-0.112684976776356
2020-06-01,SW1,0.257509435148522,-0.112225874931119
2020-07-01,SW1,0.200201580042906,-0.178795900808785
2020-08-01,SW1,0.280199761571887,-0.192847664832401
2020-09-01,SW1,0.245001306411596,-0.187698974244962
2020-10-01,SW1,0.284576820240782,-0.209043578859608
2020-11-01,SW1,0.297253613625549,-0.227713654786331
2020-12-01,SW1,0.278774371506488,-0.232477881569947
2021-01-01,SW1,0.292510733112454,-0.215277721464203
2021-02-01,SW1,0.262001550411229,-0.198157038426887
2021-03-01,SW1,0.260466069405099,-0.229170087090361
2021-04-01,SW1,0.327658825060813,-0.197348898932752
2021-05-01,SW1,0.276798156361478,-0.182881882786643
2021-06-01,SW1,0.262468153936719,-0.244705071048374
2021-07-01,SW1,0.225558268397881,-0.205125196093923
2021-08-01,SW1,0.261656245614976,-0.233686077996199
2021-09-01,SW1,0.309635542587819,-0.199169488166854
2021-10-01,SW1,0.262860497855894,-0.222811662754968
2021-11-01,SW1,0.28879876832099,-0.243217675757887
2021-12-01,SW1,0.173520464979748,-0.2788666102387
2022-01-01,SW1,0.241533036447423,-0.187987973460973
2022-02-01,SW1,0.239696503685344,-0.183621776502842
2022-03-01,SW1,0.23878858209921,-0.193074398126848
2022-04-01,SW1,0.2602437649163,-0.216019067460426
2022-05-01,SW1,0.20800194407572,-0.209797196385439
2022-06-01,SW1,0.315754876511507,-0.2301441475023
2022-07-01,SW1,0.33526280770908,-0.142517033889334
2022-08-01,SW1,0.365795606292775,-0.179603018561063
2022-09-01,SW1,0.332025326216704,-0.0297694651114644
2022-10-01,SW1,0.325560373094284,-0.103998325207821
2022-11-01,SW1,0.323958534936227,-0.0049069200041028
2022-12-01,SW1,0.331120483018554,-0.0983335857632234
