TWS
77413.0243447607
108484.881698499
88073.5181822213
87794.2420134791
26201.9977094552
-15798.8439128846
-57799.6855680775
-99199.7284953763
-103583.148691006
-91043.9878862293
-40289.7505164798
10726.3204477297
26898.0911418886
84462.4084183641
88037.8522255737
62161.4207610805
28738.6806970442
-2091.84115317097
-19277.9339067937
-62221.8899842365
-61770.513327125
-50426.9610065128
-11435.4407046683
22738.3101193103
49796.3321271187
76284.2892562009
92220.7979840219
80467.572272246
44232.0654285057
9219.54131800722
-42774.957352831
-51284.7824225688
-60911.230864011
-55020.3580078479
-36021.8727502844
14361.9173587187
36015.8928283909
58562.7066564625
79359.5929864817
76888.3517414273
32944.1226716003
4056.56358883018
-52028.8560670049
-79121.7247107737
-58737.7232229163
-48487.0830986145
-7450.25184398185
20971.3443862562
49718.697986071
73416.3119260373
78782.1818568008
49797.4992821363
14072.8726936784
-20263.0872411368
-47301.4045045992
-78235.5471011363
-79371.4977140376
-68583.4671723992
-28106.6030579568
20544.6614017975
33810.6804585868
61457.0455067456
69020.0410778611
66570.6750931619
30198.3387275437
-13754.3914693785
-46736.3360913119
-78686.1766486159
-90545.604565446
-67473.6775927141
-38101.3431685764
6260.2811478466
17589.8839667274
52758.5614977987
69051.6681930195
51943.2797705494
5596.87817573093
-21654.1272487724
-47235.4419805147
-88850.9313313142
-99624.0079659196
-77277.2363618228
-47312.4137668857
-830.697668689652
45594.6090270332
66723.0935308969
97345.1674769092
65745.4503044773
42382.0659371796
5732.97998939455
-52085.0760094652
-84438.9889045958
-90490.2999078555
-72989.8740657659
-30371.7163448618
34541.101446731
51857.2688313909
69173.4363134489
59220.5915469229
57808.5921623381
2064.39268584765
-31732.2048690356
-65528.8024355271
-83141.5963532198
-104183.804977736
-90005.2296568919
-61970.5040532653
7968.84631697391
18611.0149047318
23607.5889267959
52861.2524742427
47721.0277457056
12706.2785062492
-22308.4707242544
-72992.3950190814
-104148.119709926
-111049.022109816
-59365.0369683709
-7681.05180356232
-6409.85642134654
40479.6881918255
66697.6125541643
69559.5281210654
72421.4437726196
21184.5966141783
-11570.1079398883
-74166.7091650346
-59089.9337805212
-82849.8466522954
-106609.759567095
-65965.358060423
-10215.6013712056
14742.9049438718
25911.172563849
37079.4402246658
17888.3146789018
-21444.9775316834
-59941.4177897673
-88030.7025431704
-116119.987331596
-120924.884585495
-113769.505255844
-67095.5114167856
-35375.7799890824
-3656.04851116682
23126.1197585611
20827.519272608
9349.1290557303
2280.8344023925
-41596.6202878077
-85474.0750042214
-127536.999335588
-142435.676467187
-81853.8619254362
-59012.2932418054
-36170.724548975
-45891.0155116073
11658.4297333979
31646.6118032698
6810.12543044053
-18026.360999506
-41291.7843049024
-86825.7196578388
-111282.802797839
-73034.3595822863
-66138.6794423312
-59242.9994066409
-12826.476761303
-10958.1150234945
-4769.65445961244
1418.80633865972
-1595.06323703614
10412.3979001506
-68821.6283079656
