date,ACCESS-ESM1-5,BCC-CSM2-MR,CanESM5,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
2017-07-01,296.669530179484,296.738582893299,296.915301251689,296.946068759198,296.686819350772,296.89127863091,296.570434090547,296.897126456697
2017-08-01,296.516321302746,296.271442080002,296.544103222252,296.625255765264,296.75095465454,296.472452176386,296.028580045185,296.081632075574
2017-09-01,296.531513373203,296.337468404965,296.729757700754,296.3824424922,296.641650957123,296.112182979367,296.033398783322,296.258210029929
2017-10-01,296.588567512213,296.775182042254,296.581587969194,297.338676474203,296.692759448959,297.586599589018,296.774213346338,296.571131858691
2017-11-01,297.772621023597,297.840134189594,297.620267675895,298.137317617298,297.60430811777,298.06112459006,297.626274605017,297.644457879321
2017-12-01,299.089772488772,299.337291499876,299.235091764411,300.64009061642,299.491082043401,300.57692201581,299.235663559408,299.313375860542
2018-01-01,300.993216540227,300.560106198387,300.747082663452,301.383670681299,300.575106144788,300.854064555356,300.700291245299,301.068703766007
2018-02-01,301.538194130536,301.469416184485,301.075290785075,301.656048345012,301.435815674088,301.196903869011,301.477930734852,301.493262923108
2018-03-01,301.44014649554,301.570302902968,301.075290785075,301.656048345012,301.504445669639,301.343881547725,301.557876960891,301.653826964959
2018-04-01,300.731237982549,300.565956139277,300.754262196773,300.993506060289,300.833034264782,300.569324725687,300.824304761477,300.994052360126
2018-05-01,299.293911834126,298.97202810066,299.246406610285,299.387462302851,299.064649757996,298.916020341069,299.118992684766,299.313660556678
2018-06-01,298.052731698365,297.826903265054,298.051223228845,297.907305139265,297.60430811777,298.03690038578,297.861589440451,298.405519817871
2018-07-01,297.023893797449,296.72458482723,296.915301251689,297.438868085577,296.647528108177,296.296491672211,296.788651307855,297.160825829473
2018-08-01,296.507753292025,296.266889978019,296.586816943251,296.916389343091,296.775786880585,296.187481285265,296.047557859172,296.386457160957
2018-09-01,296.49283891909,296.339326040289,296.724331117663,296.69872585392,296.026487528571,296.11339628037,295.961151985183,296.469791507194
2018-10-01,296.572502227804,296.799600732056,296.628490684432,297.436622907327,296.201808225176,296.65877408265,296.607684243838,297.148337597958
2018-11-01,297.633225430624,297.840134189594,297.572262700164,298.849871231915,297.760370030004,297.590390326125,297.608541590327,297.733045085136
2018-12-01,299.45371421285,299.193509999962,299.522889302856,299.830684393113,299.385757745635,299.050813726169,299.312758617495,299.523164785448
2019-01-01,300.572490557002,300.582793026021,300.754262196773,301.38324750071,300.672393966569,300.834645647266,300.670715388536,300.955553686132
2019-02-01,301.520422709739,301.465474707837,301.611401733949,301.656048345012,301.285473872357,300.863701059109,301.241885628698,301.382602593302
2019-03-01,301.44942927009,301.262347768769,301.442071345427,301.543908123501,301.567740454876,301.128556652863,301.437733650621,301.375427014073
2019-04-01,300.725149313484,300.539126332142,301.387802001475,300.697128722554,301.200285670418,300.834645647266,300.628608379714,301.201849736108
2019-05-01,299.151917862067,299.119460831192,299.282337502322,299.525054285126,299.967795743958,299.080712796481,299.545202959444,299.519435589292
2019-06-01,297.68587258122,297.813314259765,297.978244202151,297.962892794514,297.781275938065,297.430151302277,297.861589440451,298.483520051356
2019-07-01,296.823004214441,296.594044969733,297.699863879142,296.61421846438,296.716531659709,296.447528815336,296.831185018483,297.63883658551
2019-08-01,296.508939519858,296.407138771533,296.634762120671,296.480568520963,296.160100553936,296.335079077265,296.057083743346,296.258210029929
2019-09-01,295.959084461327,296.507451230699,296.574932491691,296.456077065466,296.408559265637,296.188688036196,296.359015502461,296.356266699105
2019-10-01,296.588567512213,296.882731197075,296.893469966772,296.693806131767,296.524921743552,296.713762578197,296.831185018483,297.343539376056
2019-11-01,297.764969385211,297.840134189594,297.996723783743,298.126436430551,297.8585258779,297.764749321601,297.608541590327,298.405519817871
2019-12-01,299.039998726878,299.262636169755,300.457914030955,299.421808211556,299.519423099389,299.04786759184,299.235154796666,300.498978682191
