date,ACCESS-ESM1-5,BCC-CSM2-MR,CanESM5,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
2017-07-01,295.940275436836,296.371496029449,295.966663227299,295.528154709982,296.738002881533,295.648035106328,296.149608661554,295.698986977247
2017-08-01,295.50545058557,295.529561341343,295.463809678173,295.743796406232,296.337659625087,296.011657188091,295.473045974832,295.659536294052
2017-09-01,295.116326916974,295.302456538865,295.415907221712,295.902686621594,297.366032214791,296.068766579861,295.437164230469,295.706512515112
2017-10-01,295.486623257913,295.890746493041,296.536285127562,296.669380839143,296.650746001716,296.509148676498,295.684332739287,296.068808304466
2017-11-01,295.697814435698,296.747329160032,296.577108839036,296.792816663936,296.795884543384,297.040732138464,296.529119760254,296.48447591135
2017-12-01,297.059077731173,297.485983929436,297.370633066184,297.923069000068,297.850180454891,297.775046849279,297.147625909637,297.329967508626
2018-01-01,298.445282176284,298.327038418319,298.460544745223,299.088601392707,297.902830872742,298.840953129893,298.110173071018,298.813501334521
2018-02-01,299.138830378811,299.206438906265,298.784746275322,299.118539028017,298.98552393688,299.071123360163,299.06133948442,299.251427812863
2018-03-01,298.940543585763,299.378300552723,299.003197732032,299.093344954893,298.984013490011,299.114229038125,299.231243044713,299.194021292978
2018-04-01,298.816578448447,299.245596703535,299.095531839703,299.333299523224,299.189074172716,299.187267582448,299.185845052183,298.776621612432
2018-05-01,297.933497887037,298.59004583248,297.986216060093,297.762770218308,297.87828195799,298.217250506088,298.659256208174,298.057988459005
2018-06-01,296.604025898956,297.324152208579,297.048584969329,296.547477886065,295.34627269178,297.040732138464,297.337021120753,296.48447591135
2018-07-01,295.330196122189,296.158580482252,295.360431170847,295.597316424925,295.736019592429,296.068766579861,295.684332739287,295.98923176243
2018-08-01,295.116326916974,295.554549856185,295.289525518049,296.108033452887,296.677243667662,295.969096843248,295.498806050681,295.803029537837
2018-09-01,295.487049990396,295.684092830989,295.30562174317,295.680872500118,297.006520565809,295.702388779698,295.129117325903,296.404330648071
2018-10-01,295.633372063054,296.321968434815,295.360431170847,296.545715255963,296.797528217231,296.068766579861,295.599694392161,296.078772157453
2018-11-01,296.254362280246,296.570079345846,296.10272051507,296.540159158509,296.838811771143,296.068766579861,295.892615077283,297.348174752423
2018-12-01,298.018485155027,297.987010222322,297.97563176606,297.845709539864,297.775188176012,297.065891069296,297.041691585911,298.11787796634
2019-01-01,298.816578448447,298.863539621687,299.153536624128,298.309114304332,297.992963838022,298.120254455978,298.138906329061,299.271046049781
2019-02-01,299.237126326654,299.378300552723,299.100183666068,299.067789404672,297.564634054902,299.070449516146,299.030688926139,299.241741861216
2019-03-01,299.191310820048,299.378300552723,299.118981962667,299.120953472449,298.037322651723,299.187040072891,299.21258469522,299.194021292978
2019-04-01,298.964971424093,299.378300552723,299.061589703455,299.33225441005,298.98552393688,298.970941920568,299.27921065041,299.203732112384
2019-05-01,297.930789056533,299.210535596856,298.305605446062,297.78177931151,298.745017548988,298.475043791483,298.689156112491,298.813501334521
2019-06-01,296.998803989045,297.719828265746,296.752069208705,296.780796992929,298.512941276951,297.128915057681,297.227149487712,297.282547141826
2019-07-01,295.796381013008,296.97848394998,295.617052790262,295.63896651888,296.208192559419,295.605418148089,295.916898946977,295.832155473045
2019-08-01,295.488103037576,296.033996958483,296.108704316112,295.556445451526,295.936647139143,295.640603681265,295.661579392325,295.960038674049
2019-09-01,295.174204903745,295.276194605271,295.887124357884,295.655668687135,297.006520565809,295.5808154362,295.599783865469,296.011902082699
2019-10-01,295.905952737493,295.473591129173,296.753765770924,295.640927058073,298.685104111458,295.580715713442,295.684332739287,295.824886849205
2019-11-01,296.847725507789,296.377137388772,297.335678919775,296.469020911144,297.680980289993,295.821638202793,296.560647388734,296.444643486928
