TWS
-10088.2143913446
9164.69983767858
-2047.70613064308
-11187.1009118912
-7810.28673665306
-9831.90309119038
-11853.5194547006
9732.47122422303
11649.0223845686
16086.3054685842
4531.39977637422
-5815.15348492327
8143.08228765974
-4711.00518988996
-33.0962848906638
-19315.0450374538
-14412.0057887641
-17209.8223893252
-7727.3775610242
-2540.4466791359
-12713.5408417542
103.616496338625
5423.29348910193
-5665.72736536108
3123.56574631839
-21244.0210858625
-27300.1306440172
-29209.2048347072
-28678.9685584661
-2185.74088610658
14767.397520263
3176.31264352764
2180.72056574508
-1707.62649311119
15085.2366050699
-23603.6403655276
-12682.5194443056
-14368.2797692979
-12019.5216554233
-5457.65067703241
4736.50504930007
3856.53761946253
13865.3570610959
-1386.11880897684
9960.08409773704
18983.6285003374
-13408.1613282879
-3498.92557088284
-17041.2258155277
-22271.9813085903
2248.48756751974
-7074.49179044698
-8272.09311545128
-2569.48656064985
3029.31113042001
16217.3995571258
8816.07487665171
22776.4624370842
7548.77496627919
10836.9092034604
16003.8065159921
3326.85990210137
-4007.81286726444
-10947.4779820653
-15402.1895846765
2624.18613217244
30253.8778924241
14915.7642262457
10034.3921435673
12822.2565634628
33017.382028403
14779.1858128384
3217.27243839022
9844.76688894306
2999.40235037585
-863.206781131099
5942.57351713238
5775.86644444804
2357.16538491828
2520.81640538701
-7611.49989616811
12980.6219623213
15005.3308709516
3839.75812913964
-23258.7081865317
-22685.7350914098
-1145.31745078327
-4171.81399730849
3886.10937165382
13288.851025078
21492.378328593
39161.7209332149
38478.3702293163
30591.7440749687
23968.6553749084
-8767.71189771818
6223.91916103708
21215.5502260417
-7510.77454607654
5204.99240678235
-14820.7431500061
3245.94166561589
21312.6264741212
19714.3305438872
18494.0597637122
31362.8492208202
41339.5378509261
28697.4495013379
25069.3757774417
11762.9576184204
3481.38420204038
7396.00603649602
17166.1058687023
26936.2057060449
44166.1217189499
63905.4662047252
51715.2981492426
50280.2964639571
48845.2947333327
9557.74763802285
29346.6428872398
20417.7639868902
23535.9905885172
26654.2171869745
45003.2784661283
27170.3063798361
58193.0446290635
34750.0843844991
38539.9733974654
42329.8624190007
57417.7426563246
21656.0907912254
17990.3332117611
14597.0164570743
11203.6997096948
25788.4196188819
20789.0344562151
10564.4239403043
22974.7715562861
35385.1191662903
43170.0495046382
31650.396053986
41181.656625249
37000.0506669539
32818.4446901838
41863.2577285357
41031.1028362864
23763.5484663402
30477.2915968973
49656.4568077624
68835.6219999897
62091.6553846193
58625.2931086993
51569.775017228
46308.8348070365
41047.8946405316
51007.0549038451
60491.3074898159
53000.094841603
52616.9612240205
52233.827595834
49525.2064437469
71327.0068814308
26937.0336510269
38849.3631497324
22610.5412331149
6371.71935936588
15522.4624780176
21989.1531743028
14479.94384789
6970.73449492676
17523.8693880535
9336.8396687113
14665.5890714573
