date,ACCESS.ESM1.5,BCC.CSM2.MR,CanESM5,GFDL.ESM4,IPSL.CM6A.LR,MIROC6,MRI.ESM2.0,NorESM2.LM
17532,0.120519460221034,0.00518770496106787,0.209469966282584,-0.00793511109494555,0.139288935686539,-0.237495198462937,0.119477676040006,0.380957114892992
17563,0.102299978435557,0.00668984847838848,0.232879522191536,-0.0164109571181959,0.136530826666124,-0.238368962705705,0.215009421551567,0.52153882854974
17591,0.0866819319679435,0.0107924829541392,-0.0414769485474885,-0.0280664559441769,0.146332911079198,-0.301218368217699,0.284257865996055,0.521691907097918
17622,0.0530240699171991,-0.00526826694951584,-0.0415246825449689,-0.0648799332214775,0.132689312465371,-0.322194836914733,0.145965735603694,0.523461201265838
17652,0.0311622886445493,0.007961066965654,-0.0398990764349144,-0.00802861053819713,0.125134354571436,-0.323579625467509,0.0747864266505669,0.394307326644163
17683,-0.01141798833526,0.0394972705660452,-0.0581765027332891,-0.00704058408619489,0.111886310884739,-0.25793131383266,0.0297502987939176,0.330230872356794
17713,-0.00334704139099224,0.0917086017236458,-0.0535965984691523,-0.0142912528435096,0.111451273527101,-0.250329512195194,0.0166662339161399,0.331293272228047
17744,-0.0112569741992469,0.0910054902682597,-0.0502633786467701,-0.0101876452294787,0.112465460976353,-0.257594992560278,0.0168575654369777,0.389632446910824
17775,-0.0048910401044629,0.083110080379228,-0.0281093637167649,0.021748111041247,0.0947194051284811,-0.256780842829653,0.110262780063973,0.47804901409464
17805,0.0426180501223666,0.0835223206487561,0.11199020816279,0.0399322198961893,0.0924149669493609,-0.252110255106997,0.0610056916091599,0.523185028385238
17836,0.045694076192835,0.092235013860489,0.0901794319393462,0.0663383331356979,0.0921855310173387,-0.240902858393311,-0.0132065851611666,0.400474236684413
17866,0.0420037851876567,0.0951878535207738,0.0791110086821556,0.0713155749325411,0.0949568997658064,-0.233813649255178,0.0957321424371666,0.379846803082336
17897,0.0548905678284113,0.0886083978811954,0.0755046420420507,0.190821477309392,0.0803009616042897,-0.194179460300336,0.16871913273778,0.445599483253344
17928,0.0725308106312314,0.0788171638670301,0.0818465062219797,0.170701100354304,0.0802259803867079,-0.234328236927685,0.158407580769584,0.340972728720589
17956,0.032358125297795,0.0937040589024017,0.0858068270073289,0.184290519082787,0.0932698927905139,-0.236001247676475,0.151312886635071,0.305796435111448
17987,0.0361938002945597,0.0743542787552494,0.0775042495037267,0.194891982522493,0.0944434936235371,-0.169806422412847,0.149065388806673,0.291227581627686
18017,0.0600755904877314,0.0508963220071392,0.0756590640311409,0.189933557798202,0.0944504488792139,-0.164160958862943,0.106567039789308,0.302063992002258
18048,0.0547158787013379,0.0492275068791698,0.0778514241228798,0.184741795955809,0.0832503111524247,-0.216288097758018,0.108009001105637,0.168010163486954
18078,0.0487264025317596,0.0606758022607076,0.0860036263176201,0.185882493328785,0.0681614330346502,-0.141295545570688,0.118335803597021,0.187727556653021
18109,0.0475572470138298,0.042091872097328,0.0921346487808935,0.199363526233045,0.166672360838572,-0.115556234186683,0.0997369102967501,0.365750453545668
18140,0.0763571687831855,0.0328354420734778,0.0921346487808935,0.194420721554587,0.198832509546762,-0.132244983847736,0.105859172017792,0.402476045409629
18170,0.0966305104528515,0.0339056851249486,0.0859702812890254,0.17755483293519,0.209129062358553,-0.0923948746230657,0.119021419824336,0.33006450571498
18201,0.0876954407698787,0.0294658784058406,0.0866455955644073,0.177563731099688,0.223453672468378,-0.00896449434665696,0.131479359812592,0.332014823123067
18231,0.080945017872558,0.0289980553830332,0.0881712143122895,0.203528315198618,0.222765007723956,-0.0196195545629762,0.10251996242313,0.413911357876993
18262,0.0866488260129248,0.065881875636573,0.0866455955644073,0.202426387065976,0.207699852774722,-0.00675306001633383,0.142782441616232,0.41511494687963
18293,0.104177062560162,0.0556443171940034,0.0866405244395235,0.215618754275332,0.19226998287306,-0.0120764180402248,0.151146451096978,0.425878146908677
18322,0.101852155432899,0.0598258379314592,0.0859702812890254,0.215618754275332,0.167126633899842,-0.0133479355456836,0.149374106727091,0.425186013780575
18353,0.102665338700467,0.0558629818407157,0.0866405244395235,0.224181997498323,0.166947416465529,0.0738340623807104,0.142174518481103,0.425268715511761
18383,0.0825880944535739,0.0511982058720137,0.0836600695494288,0.279181775958091,0.166619258846785,-0.0654973727927535,0.142174518481103,0.42327058025517
18414,0.0803680370852965,0.0529225465277038,0.0836600695494288,0.211809414968827,0.165982836291509,-0.0987857476770534,0.146563473612871,0.397762662762573
18444,0.0810893404934576,0.0477035874602388,0.0820422759164689,0.211071390151076,0.17366713042356,-0.0621679007320735,0.150140841691064,0.102739065119955
18475,0.0888648638818355,0.0462995668674967,0.0850227308065635,0.210335459366617,0.172125201085476,-0.0773699979924019,0.149594037841222,0.0955956543284106
18506,0.0916355735819787,0.043516232371789,0.0849171608378785,0.11133749139688,0.207294209951489,-0.0825266041063097,0.149061955350388,0.0960340998046224
18536,0.0676051517733745,0.0418167110789049,0.0919799574453743,0.100322106646587,0.243164479904293,-0.0875010580142354,0.140989446060423,0.0998475071624967
18567,0.0533327980868799,0.00418967110481128,0.0963985613818209,0.0889183652875126,-0.047813803270409,-0.0911918489078803,0.097563010913369,0.354882203094173
18597,0.0792291943295256,0.00659312877664409,0.0870992127275699,0.110561097506011,-0.0485471751931941,-0.0643475035520549,0.0965492252492989,0.238378982064312
18628,0.0780396231955886,-0.00819700954604341,0.0851201816427096,0.156233565127204,-0.04729661137092,-0.0551658933180163,0.107520249513392,0.0549645889475579
