date,ACCESS.ESM1.5,BCC.CSM2.MR,CanESM5,GFDL.ESM4,IPSL.CM6A.LR,MIROC6,MRI.ESM2.0,NorESM2.LM
17532,0.10059967414368,-0.0289656260652919,-0.0666905163850469,-0.229829178062552,0.0764513054175184,0.104825222374039,0.0198477748709395,0.291348178074972
17563,0.0733156409920562,-0.0245082835454791,-0.0627340059102492,-0.236834263792301,0.232806358493174,0.105446257604354,0.187333578994417,0.292561002630469
17591,-0.030844776661304,0.020375226768572,-0.142141011933848,-0.241324481359447,0.237568962485609,0.0875124960365934,0.180140075879008,0.292426033829562
17622,0.0188381421944823,0.0356479671803525,-0.106220315344235,-0.262714549096837,0.263396925455043,0.0608148852855698,0.16973081312283,0.291180348414452
17652,-0.0637316186826755,-0.00920349784741937,-0.0919734112477726,-0.203349607922011,0.169030831233648,0.0637609782547485,0.151575967765742,0.291801927584309
17683,-0.106248871420706,0.054945008800534,-0.119444450764417,-0.151768959478867,0.0880544629717784,0.0366205822123274,0.149041182763039,0.300492182594273
17713,-0.0999627891725105,0.0691180657703864,-0.107957675225691,-0.194637320566132,0.0896184708919885,0.0481964307245096,0.0712060229307157,0.309378595368415
17744,-0.10858994108166,0.0752514124199221,-0.0924960532007416,-0.208518571391861,0.0465318312671374,0.0475767089416127,0.0696447070002387,0.263821323175687
17775,-0.111843068646915,0.0806097052882775,-0.049227387366427,-0.151882616545316,-0.0307241825959842,0.0504495464536214,0.13445766072039,0.264826387458068
17805,-0.0651309630752377,0.0740940851543064,0.0194868763047565,-0.139315813987462,-0.108696729309759,0.0300324053063534,-0.0803051193415671,0.274750507894288
17836,-0.0657718825536638,0.0773456421330978,0.037596886522991,-0.0132910334687385,-0.112259966167392,0.00732260573590063,-0.105305877940735,0.290402963676893
17866,-0.0609708881291227,0.086558637383982,-0.0120273407400795,0.0572420757401794,-0.110036166438181,0.0236449976585216,-0.0734295088659676,0.287679204553194
17897,-0.061471650831377,0.0886557188861065,-0.053591340771162,0.208519400757326,-0.122828928787791,0.0177741889322951,0.0184761375144617,0.273084797873756
17928,-0.0541177427142736,0.0728373141681573,-0.0574084089933238,0.212221623163983,-0.122531721638336,-0.015757147434378,-0.125053989392665,0.263212485012004
17956,-0.0649926991891931,0.0720062356210479,-0.0922125982358659,0.279039080882633,-0.11332964001227,-0.0257565104624727,-0.196236257176973,0.269735642446894
17987,-0.04969622472726,0.0697675397370722,-0.112827752038584,0.308558044917632,-0.112552965756831,-0.0117429195938728,-0.200980561756316,0.276116814545987
18017,-0.103975889215106,0.0666659506393325,-0.0558697314696992,0.292554933027242,-0.111781588833742,-0.017708167244438,-0.188750176877304,0.300737334258946
18048,-0.0279979398228227,0.0442995265228273,-0.0519237073023452,0.195201842729449,-0.108557467744934,-0.0142931619497826,-0.101175640751628,0.170585092481312
18078,-0.0459429071180855,0.044900857302971,-0.0528570520184028,0.191879783817774,-0.0703630978081684,6.48959984029391e-05,-0.10198330536273,0.0470640004980037
18109,-0.0574828882332692,0.0033671191542436,-0.0835790253352615,0.196281752473707,0.229968196832428,0.0234577348051524,-0.109206478322293,0.241859458007296
18140,-0.0150556794104209,0.0046673983206697,-0.077511690272123,0.182224003206341,0.32448662405825,-0.0170487934430643,-0.101531092805577,0.302754744296365
18170,-0.00765206877868025,0.0240741013608095,-0.105977815808453,0.171882617738592,0.329397301120309,-0.00574930142881029,-0.0858013466645431,0.292101712117621
18201,-0.00821626331792923,-0.0233054901538938,-0.111512397252663,0.223341841807328,0.298017733874143,-0.0164775714034483,0.0259966372810661,0.197268069148706
18231,-0.0113483316680153,-0.0495944082880791,-0.095696807463475,0.206084007787526,0.300539702248016,-0.027585757308821,-0.0869827448750671,0.267667472213672
18262,0.0227830780240507,-0.0334037026114605,-0.110712514508021,0.184068423064799,0.29721967504925,-0.0151819161167185,-0.204518613671775,0.244889876948851
18293,0.0332535482095051,-0.0506118190095096,-0.11362486839811,0.180232476865614,0.295606630295389,-0.0285535663067687,-0.220042614955203,0.244721448288822
18322,0.031184861701135,-0.0397706966154171,-0.106819185773588,0.176676387668426,0.297843381364668,-0.0244656999929693,-0.24877601840784,0.256956401015635
18353,0.0303924634436523,-0.0546028127609697,-0.111782521453063,0.174548840528302,0.298948557151309,0.0179777417088732,-0.25295446711482,0.249998467546727
18383,-0.0113483316680153,-0.0667136959080647,-0.111033291372725,0.161226059510307,0.300035890479769,-0.0125029519514289,-0.252361756017923,0.296617425174196
