date,ACCESS.ESM1.5,BCC.CSM2.MR,CanESM5,GFDL.ESM4,IPSL.CM6A.LR,MIROC6,MRI.ESM2.0,NorESM2.LM
17532,0.114732102563977,0.0122863872007341,0.101620327059239,0.0480360751475852,0.162750292453291,-0.206149474749351,0.0144365906318714,0.113571448363768
17563,0.119527714741333,0.0324003867218634,0.101901747559936,0.0494321401468067,0.155822918536848,-0.20644881167865,0.0620249395856892,0.126509202425732
17591,0.0852503063960532,0.0758729768768048,0.120357809862773,0.0394374919414852,0.132812586649048,-0.289387183396229,0.0551372989050565,0.127536288586207
17622,0.0858181094029147,0.077074516269909,0.112871256500734,-0.19215846963985,0.104324440446372,-0.324204961262199,0.0122764103189137,0.117183911015441
17652,0.118063722242461,0.075425201723581,0.109752794618527,0.0681498497211939,0.0758897110455745,-0.313852879476677,0.0844187433297784,0.109280795648552
17683,0.0953714113883517,0.0967386043679154,0.12801682172655,0.116572501986108,0.0782682639466841,-0.492767304487222,0.107632231368734,0.10769962912585
17713,0.103763517534617,0.0997349459603364,0.125022625816506,0.0835926377465859,-0.238053845965113,-0.493975392149969,0.112548097258383,0.100031727463904
17744,0.0821337379932532,0.081942206463337,0.117590599407416,0.0980665208441239,-0.314566029454286,-0.551078474782497,0.101756638965489,0.105543344489314
17775,0.0899250831770126,0.0688546477586371,0.105862017389607,0.103955315118285,-0.484884919802154,-0.532369685865531,0.0972993031148241,0.112423085424789
17805,0.109603833168028,0.069620827898567,0.121203497472104,0.112581872664001,-0.520500623307774,-0.526277455640376,0.051774296491902,0.116909408333959
17836,0.0663417878810263,0.0732627825552491,0.11491199399508,0.125208588740769,-0.516983272413597,-0.527122980454636,-0.0221572078517409,0.104523348637743
17866,0.0637114807721427,0.0863640002812059,0.0922084564344131,0.112199480418282,-0.45108223664348,-0.389693823516722,-0.0105282590098624,0.0941131622929033
17897,0.0510248650619785,0.0728724430867752,0.108532520337401,0.128149435526379,-0.423640969066617,-0.26636543523799,0.0735711506160806,0.0929885804831614
17928,0.0480588622874367,0.0558923981644936,0.110518817155351,0.156272498853187,-0.414721434521573,-0.382875459383048,0.114502919851712,0.102146295536058
17956,0.0637377292877338,0.0814866659522208,0.123585106488809,0.179405131198191,-0.449444107921537,-0.408900131525006,0.0214883338412009,0.10089113756918
17987,0.0930806837355285,0.0873254284149849,0.117312899596401,0.144145755572342,-0.45108223664348,-0.294873577109945,-0.00695605603670392,0.0729818807081504
18017,0.0842571814858255,0.117138455864355,0.0895027190969645,0.160053302336978,-0.414630446009775,-0.286812273889652,-0.000237650940736972,0.142025864266215
18048,0.0922188619496536,0.0964655249066024,0.134052918454589,0.149477309476775,-0.403842530233796,-0.348843821458392,0.00694851357027472,0.202314336673143
18078,0.0804303471057155,0.105186287775622,0.131959861716412,0.174053805799179,-0.407393848788225,-0.260831685581038,0.00433360683613495,0.214143444684681
18109,0.092437847910098,0.0918930213987583,0.152758049274173,0.177673539233925,-0.409888750303487,-0.282530198216631,0.00325637434973918,0.135464478419237
18140,0.152168467734665,0.101938621647411,0.119038207451142,0.192672313051708,-0.412181914433378,-0.289831554016568,0.0351165066459296,0.141914000589135
18170,0.117014217203516,0.101617227050893,0.121751455329165,0.180931014292901,-0.393506982959884,-0.287008620310989,0.0347184221611232,0.153097343928654
18201,0.107639137630874,0.106266923877641,0.150070381599481,0.167440416007902,-0.376304206462786,-0.273030938182071,0.0277306747401871,0.0945042405756064
18231,0.10919626108021,0.106895282145336,0.154311321388491,0.169383261442557,-0.369552758029755,0.0145880011835208,0.0346160914571919,0.121376869085142
18262,0.083147223924767,0.103724801737537,0.149885159945371,0.144821766017538,-0.374554424289761,0.0507232787090196,-0.00113300719283253,0.137938833128919
18293,0.07087096178026,0.101217013483816,0.113293379708592,0.141929029303621,-0.369196250758073,0.0541009157160896,-0.01499820655657,0.130440778377689
18322,0.0726349295670122,0.103777367446995,0.115954162868905,0.140086577289982,-0.372976588237396,0.0534800964704569,-0.0430766524830886,0.130423662074127
18353,0.0672180803193327,0.102421796493365,0.113293379708592,0.194970282675567,-0.371574651528704,0.084681366519855,-0.0845916273378831,0.130271830800131
18383,0.110339491338061,0.0994462874400292,0.091578945673681,0.191558920127578,-0.376083432987398,-0.213692744321642,-0.125233969845529,0.128424197253797
18414,0.110376992493395,0.0939511860400599,0.091578945673681,0.116117818215877,-0.349701820935338,-0.346244638187135,-0.0524519540723119,0.121429044781486
18444,0.11237822568804,0.0770991115530603,0.0944124341058526,0.110937651973261,-0.347705866220894,-0.244030911735112,-0.0143509916016193,0.116767652965698
18475,0.105492767293121,0.103948603756574,0.0842886042075809,0.138722109877496,-0.343826407170972,-0.258100326870004,-0.00787599867353818,0.120559281607906
18506,0.118303643434527,0.0801777136333834,0.105263638181337,0.108051711934355,-0.346432505944544,-0.193670647167897,-0.00872548464154828,0.103229527966612
18536,0.0883308408472358,0.0931699099038232,0.102302185771358,0.0973580907362986,-0.375138391613848,-0.197165705060599,-0.0016995487364588,0.100743522037117
18567,0.0846105037229342,0.0955581681213192,0.077069685215733,0.0913838073287129,-0.390486262849733,-0.21681123227652,-0.000247731423713367,0.0913620581374662
18597,0.0901359758664402,0.0828601966048952,0.104661476146523,0.104441077368581,-0.386374621161647,-0.33744163403075,0.00128504130354569,0.0890555329334825
