south_jishui
23.8639991324744
-1693.13914493192
-1118.99926136271
501.646502591262
1473.10593466088
1820.81320782192
2168.5204760991
2494.63240364706
2532.93825396895
1858.01426701667
904.364684403408
866.929154114681
-549.023404775187
995.710612784606
-545.793307532091
726.939975413785
832.522628251696
1423.34498880152
2395.17347036116
1661.29223449039
805.231894358643
595.325847624336
316.785825876286
-89.1118225005921
-35.5963634854415
280.212221700698
-185.337237919332
-744.66502170451
1852.96165084653
3203.40675364435
2904.25687414408
5060.66013395786
2154.57569821924
1316.63894711214
1040.32872057334
623.009194420651
1084.91935742495
1021.84966180194
799.138163625525
1257.40860285098
1732.09751492739
2157.70684855059
2629.40198600292
2739.404692173
1608.85432607192
566.12840747548
-118.294005531585
-303.210264990572
-1083.75840345351
-1783.32866453379
332.428665562606
130.603937263048
-285.316148829646
612.520962125505
1306.64970251918
1811.50497299712
568.1070326966
-870.985421697085
-2204.31012393162
-1742.86173794325
-1351.78116888879
-874.616163971543
-811.174616860808
-931.132633122616
-1048.9292946778
-340.738087766222
244.610021529486
-235.621987865306
-1310.738971857
-2550.39034920349
-3328.40242916346
-3472.40789321065
-2954.45674481988
-3043.03635001183
-2385.32586021
-2148.48266271863
-1388.88789690705
-544.963744678767
123.86577427201
454.184103216045
-1448.13327126391
-2809.80921384366
-2900.83768765256
-2948.30341255106
-2549.92910763621
-2943.20536925271
-3522.8937289007
-1895.89696515654
-1033.21578734112
-46.2300764443353
648.643011854496
-181.116198766045
-906.859507567715
-1331.81253531203
-1697.21395172738
-1105.31364290416
-1528.08090303652
-1950.84816582641
-1369.91691702046
-541.110622031614
-440.500355368247
211.71361550875
863.927584846853
-273.041147573153
-889.811373029137
-1144.78083276772
-1873.44127037423
-1466.91339837731
-2691.89162128791
-2244.87429106794
-2480.3945550099
-1353.34693348897
-12.3757627978921
1328.59540662123
1560.35647242889
2948.54743386037
-50.5893681757152
-1306.8584805429
-2563.12759174034
-3144.37879378349
-2463.31631962396
-4520.47564957664
-3235.98457590863
-1951.49350487255
-1368.27164251357
-516.477823170368
80.127390753245
-2003.13556366786
-2746.46443115547
-3489.7933049025
-4441.84934375249
-4813.0352587942
-5664.8995418977
-4751.89567729086
-3838.89181033149
-4353.91836758144
-2460.46367962658
-2171.97673572088
-1690.56042150594
-1209.14411215635
-3808.61565824226
-5266.25283963606
-5849.94735793769
-6558.30375303328
-7266.66013462842
-6789.84456018358
-6067.60414787009
-5603.54123824462
-5738.83248055168
-2649.24275437742
440.346975273918
-166.967307763174
-79.5647921767086
-1352.69412695989
-1945.55753643811
-2538.42094489466
-2806.13671323843
-2890.80974048097
-5504.1642050948
-4223.91402390227
-2943.663847032
-2007.15964050777
472.851453040727
-1179.28362705628
-2718.63127416372
-4314.37261709571
-5910.1139882803
-1439.86319439486
-1385.746552689
-1056.33809995651
-726.929640326649
980.521056494676
-763.4141524937
-347.054591519758
