north_jishui
1134.78804052714
436.458284814842
1408.63332691602
1978.83392487094
1605.19797059894
1424.47414377332
1243.75032206578
1629.58215165138
1253.71208083164
741.979172259977
670.917600707908
1727.95238178689
988.539022768848
2475.40579129383
1520.19993627071
2237.46632051468
1868.02919518948
1386.62133538723
1377.40446460247
803.309244154487
38.0536454432149
-213.84386970941
255.707321978174
1090.14092533622
1285.13842738629
1423.35106882639
1622.77476799488
1484.42522723274
1994.78311657906
1569.42437261343
892.427053012885
1629.20562416315
234.437996583292
-521.746184071526
-275.855497047305
1671.43259636778
907.393041673116
1753.58680213243
1785.03066524677
2371.65407598019
1883.04472404718
1719.72683751583
1540.36425817013
563.05687145656
-374.263484958326
-667.540475130081
-602.847401350737
229.876614182722
27.2235333784483
192.869249615527
821.037257537711
1113.36218193173
638.895219760016
914.336800937541
707.75546862185
724.429707328323
-989.665326396236
-1933.88142198324
-1787.62556493282
-849.466639846563
-233.317525313469
-278.055564260576
362.619924500585
-133.587470792001
-349.853569935774
-390.143675324274
-854.426581143402
-2366.60028726235
-2953.71738518775
-3050.13055062294
-2994.78115558624
-3009.394718647
-2359.20221424103
-1770.64436416328
-1015.05728953891
-976.739876933629
-810.808910408989
-1192.26824290154
-1647.82986026071
-1244.81234580372
-2750.15409123898
-3684.31909549236
-2121.46556991339
-1700.4945361889
-609.347295153421
268.178302577231
905.255975763779
1843.16818452487
2539.80972864665
933.54444636876
364.465775191085
-301.414702904411
-1449.00845491886
-1828.18746688962
-1157.91954666376
-508.22188573936
121.422798469663
751.067483449821
1170.27961229184
797.369974986214
974.698215447366
599.623695654795
224.54917422554
-1001.27673519636
-1500.71177011728
-1718.65139176045
-1765.10315877199
-1050.56641935185
-1284.56820697361
-101.787019102834
-173.170528596267
372.457739457255
-28.0961291566491
-428.649998758454
-409.860408711713
-1560.13003776735
-2803.5844758749
-2861.33086907864
-2919.077272892
-1983.46186357923
-769.574196274392
-1000.24245742965
-951.569224908948
-902.895984234288
-694.110049223527
-502.187600057339
-83.1476299408823
-1684.19472080469
-2275.19829195738
-2866.20184847713
-2894.25564371608
-2536.94222212769
-2471.18876417726
-1353.47711080313
-235.765462551266
-1098.71331466828
-659.119757375447
-654.827654930763
-1945.48349691927
-3236.13935095817
-4385.07076978684
-4174.21898150444
-4483.85298371315
-4142.59136927128
-3801.32976710796
-3290.12539614458
-2480.36154594366
-1820.37055426091
-2096.43494280614
-2116.78407114744
-2137.133196651
-2684.5063919283
-2068.6826687716
-1694.68606401235
-1199.77591757104
-704.865758305416
-1676.07843492925
-903.323311267421
-1581.45484568924
-1081.68194124103
-581.909038623795
315.963227223605
-860.653571873903
-1568.92498838622
-2001.06801730394
-2571.27524647117
-3141.48246972263
2140.37605180591
1353.98924389482
519.128573164344
-315.732104476541
514.557022787631
406.222855366767
2630.73453561124
