south_moun
-1478.56540696369
-1824.33984694816
-822.312030661851
377.924006773625
855.280998364091
769.867580890656
684.454163759947
493.375998416916
330.21502180933
-378.159610085189
-575.96235454455
-266.582945806324
-1173.67220232822
433.295503897592
-1349.0484860111
-28.2626086957753
-96.3990113791078
488.273029613309
856.10095324833
3.97136275097728
-1000.04859697819
-631.234073056839
-386.537947152508
-906.458281476051
-142.194382105023
-93.4847062472254
381.313510168344
493.864509930834
2591.79377852043
4062.68786895927
2912.40320849419
2651.45910227299
1154.88885382563
552.104944925173
702.332467271015
453.871160195238
869.984420974739
1338.30733237229
1928.57168766111
1872.1725911051
1688.70565801393
1933.13650978077
1915.14482825995
1536.01967467368
625.561255561654
-385.198162384331
-656.249904156663
-3.04926722124219
-256.172206889023
-835.900051353499
1679.3965196581
841.011875066906
180.5758065423
719.023787032347
981.226404506713
471.909637135686
-369.654650012031
-1433.51128019253
-2663.42849823087
-1773.56348291051
-1178.60557929607
-24.4558567632921
139.22114651883
103.603242464364
-453.940249558538
-88.573502963176
-313.369446812198
-1223.1285805027
-2170.96910170093
-2589.59785371646
-3013.98141713522
-2640.73010212742
-1917.59428889491
-1363.12207817845
-594.362996701151
-305.374268556945
429.014212481445
466.226702973247
1292.77284605987
376.103494963609
-1305.32754407823
-2393.12804161571
-1931.73291730881
-1433.98825974157
-765.791684693657
-495.455667971633
-947.035726455972
331.509853016119
621.807595397986
2236.43773396313
2963.55222809315
1456.59744480252
281.420099281706
247.825400244445
91.2839961398859
155.766100507928
383.209977518767
610.653855111916
1719.43129187822
1810.46034707595
1459.76197846944
1876.17099220864
2292.58001160249
743.872754517244
132.355807652697
229.851811091299
-132.562777103856
460.855362243019
-40.6475821901113
296.552439026535
786.53014822118
1599.05775198387
2581.99732719362
3564.9369129613
3708.6295408234
3742.2875504205
2250.71167201968
959.057024665177
-332.59763591364
-140.782802622765
837.10936819762
-177.543384149671
894.78961725533
1967.1226188615
2142.92486329377
2440.73698551953
1923.14997453569
303.842250049114
-764.605117201805
-1833.05248655583
-2265.07993294671
-2070.68543938268
-1861.49059418216
-955.181633967906
-48.8726805653423
-610.854014522978
897.988615036011
1170.28730420303
645.383356645703
120.479419598356
-1871.82397342101
-2523.12824181095
-2323.46472142637
-2487.41820785403
-2651.37167536467
-2475.76169830468
-1559.15364930779
-1005.58795307577
-836.74760886794
220.920940190554
1278.58946934808
1771.72056569986
1459.84801869839
1107.75953599066
775.778997600079
443.798488736153
-58.3830130314455
404.647436269937
-1324.70059415977
-106.630280733109
1111.44001433253
2067.90919663757
2630.1110824733
1167.56605013553
-152.186876386404
-1543.33586901426
-2934.4848532537
1056.67456182092
1300.45467848703
2559.11279886961
3817.77091263235
4426.40991244093
2379.09063202888
4913.0014335094
