north_moun
484.85150953196
131.929956119508
375.711957499385
783.069996640086
579.923614516854
615.15659236908
650.389572845306
860.982461482286
713.453877940308
576.765945158899
585.346907092258
774.708570774645
430.760757416487
1020.80166614056
608.548587560654
811.033354818821
740.700087666512
603.05726402998
606.507973968983
372.433836554177
53.0855714597274
24.6140419431031
323.861756451428
451.884173389524
557.75003015995
681.362308112905
532.335408449173
470.652847180143
724.72881090641
687.974166452885
343.439613781869
785.397000789642
302.735731968656
-6.14935809001327
132.898122746497
546.062773615122
490.749822419137
593.63309975341
570.589041780215
741.080280661583
702.746371388435
652.51268029213
533.620658993721
279.074500360526
-22.3371823430061
-188.83466915274
-189.346097171307
35.1996510177851
-6.18360590189695
-66.7730534747243
244.515889229253
311.210642069578
152.218051671982
272.643482729793
228.670127660036
332.892880751751
-355.972022187896
-712.302590668202
-742.715086877346
-336.842964857817
-156.545340195298
-155.294664682588
-16.6339624430984
-251.420105293393
-231.921623521484
-285.139691583812
-344.500607319176
-809.519815273583
-1092.10337509215
-1231.64506483078
-1208.11524820328
-1038.61679959297
-798.355753421784
-747.716374188662
-508.092496611178
-576.72624724824
-397.654183612205
-440.284835442901
-531.420293062925
-447.103569953702
-1002.31807136536
-1389.56572389603
-947.823117434979
-718.009454913437
-339.005572866648
22.985819734633
165.989789821208
670.613510535099
739.754318863154
324.948836544063
139.859785240609
-130.206776983105
-565.797278881073
-641.569256179035
-420.730419456959
-22.211746128276
113.183612540364
248.578970521688
309.342337753624
216.276683891192
323.764208742417
220.521637868136
117.279065066366
-322.134093910456
-592.263720095158
-573.539000932127
-646.198566377163
-388.590892404318
-492.919192824513
-44.055152758956
-162.604848576244
140.965849033324
2.78350020200014
-135.398849814199
-106.606440224685
-497.344736964209
-1013.98244178295
-1111.16241264343
-1208.34238123894
-872.910521820188
-452.847153268755
-767.691452562809
-703.588583678007
-639.485709249973
-580.047380633652
-483.202150940895
-293.702725529671
-889.327215611935
-1092.38975006342
-1295.45228207111
-1527.01468530297
-1293.41522972938
-1310.13517923839
-882.026414960623
-453.917659156025
-1047.15054076165
-521.46963628009
-734.53898595646
-1050.53749866784
-1366.53603005409
-2260.9517891407
-2322.47438359261
-2046.14792776108
-1682.77366727591
-1319.39940797165
-1271.66386123747
-1622.07221497595
-1543.31078483537
-1545.72776172683
-1415.0368617177
-1284.34594866633
-1553.36400507088
-1174.02598421182
-1098.24625326693
-870.687383204699
-643.128513485193
-1001.37753304094
-829.627776451409
-1443.2016902715
-1016.58178631961
-589.961862638593
-420.856905734167
-328.010057918727
-679.458217084408
-754.16446262598
-967.241665989161
-1180.31886537373
682.346948094666
3.45365479588509
-242.554550170898
-488.562766499817
94.2972044348717
-77.6004213243723
78.8575220294297
